,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6235632300376892,0.5125385366054908,[0.74996186 0.4501992  0.33745455],0.5033894899808878,[0.79367129 0.43528505 0.28121212],0.5329350997563608,[0.7108155  0.46617162 0.42181818],,0.668432891368866,0.5780404670447951,[0.78159718 0.52119619 0.43132804],0.568014506802484,[0.81205866 0.52412426 0.3678606 ],0.5976336762414157,[0.75333837 0.51830065 0.521262  ],20,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(512, 512)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6377394795417786,0.5112643798955262,[0.76628916 0.43366252 0.33384146],0.5064040330161979,[0.77970667 0.45210385 0.28740157],0.5227247021983864,[0.75332562 0.41666667 0.39818182],,0.6774245500564575,0.5797625248824135,[0.7913286  0.50105116 0.44690782],0.5750797751601632,[0.79637663 0.54003021 0.38883249],0.5930138859384632,[0.78634417 0.46732026 0.52537723],20,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(512, 512)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6147509813308716,0.500881745758082,[0.74508009 0.4297456  0.32781955],0.4922594945534782,[0.788505   0.4087863  0.27948718],0.5185074938957169,[0.70618855 0.4529703  0.39636364],,0.662813127040863,0.5722128432170167,[0.77790896 0.5130039  0.42572567],0.5618673454648238,[0.81143952 0.51034929 0.36381323],0.5919191270472524,[0.74703956 0.51568627 0.51303155],20,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(512, 512)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64
