,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6101532578468323,0.4964788178120396,[0.7400153  0.42868098 0.32074017],0.4882357584962313,[0.78583035 0.4004298  0.27844712],0.512883686864927,[0.69924812 0.46122112 0.37818182],,0.6849710941314697,0.5935497864948112,[0.79268767 0.54527876 0.44268293],0.5842651493441086,[0.81650641 0.53782581 0.39846323],0.6070342540308304,[0.7702192  0.55294118 0.49794239],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6264367699623108,0.48857052562087194,[0.76059199 0.39303905 0.31208054],0.4858965867619028,[0.76324985 0.40472028 0.28971963],0.49271586441466586,[0.75795257 0.3820132  0.33818182],,0.6721258759498596,0.5638505773442314,[0.79191409 0.49691992 0.40271773],0.5606886186427792,[0.794222   0.52155172 0.36629213],0.5704390947050975,[0.78961955 0.4745098  0.44718793],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6262452006340027,0.4941516298492618,[0.75652684 0.41670112 0.30922693],0.4899876454223242,[0.76755952 0.41756421 0.2848392 ],0.49994340903147566,[0.74580682 0.41584158 0.33818182],,0.6848105192184448,0.5859100355502015,[0.79454821 0.51610761 0.44707429],0.5832976423578324,[0.79595449 0.52464551 0.42929293],0.5891274479613519,[0.79314689 0.50784314 0.46639232],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64
