,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6360152959823608,0.5236831385083334,[0.75996404 0.44325217 0.36783321],0.5144892671018791,[0.78855721 0.44343518 0.31147541],0.5418440357627435,[0.73337189 0.44306931 0.44909091],,0.6615285873413086,0.5608834160009087,[0.78014914 0.50016875 0.40233236],0.5545100343069492,[0.79653452 0.517097   0.34989858],0.5739963475101975,[0.76442429 0.48431373 0.47325103],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",300,"(512, 512)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.648084282875061,0.5190561112526323,[0.77667349 0.4362069  0.34428795],0.5146806623974609,[0.78516548 0.4566787  0.3021978 ],0.528618321635518,[0.76836322 0.41749175 0.4       ],,0.6669877767562866,0.560487487071463,[0.78586805 0.49386921 0.4017252 ],0.5567566400410832,[0.78996945 0.51564723 0.36465324],0.5676177192413316,[0.78180902 0.47385621 0.44718793],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",300,"(512, 512)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6411877274513245,0.5187267572112265,[0.76662244 0.43485342 0.35470441],0.512801425823661,[0.78195489 0.42926045 0.32718894],0.526582161975596,[0.7518797  0.44059406 0.38727273],,0.6713230609893799,0.5621861732729391,[0.79075673 0.50379663 0.39200516],0.5586222192515716,[0.79703097 0.509006   0.36982968],0.5667609705061724,[0.7845805  0.49869281 0.4170096 ],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",300,"(512, 512)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6373563408851624,0.5177533247728049,[0.76182059 0.42881072 0.36262866],0.5109652368950869,[0.77634344 0.43537415 0.32117812],0.5288789989467425,[0.74783112 0.42244224 0.41636364],,0.6647399067878723,0.5559369155640616,[0.78524341 0.49439728 0.38817006],0.5523630804201843,[0.79025262 0.51448763 0.35234899],0.5627376876676596,[0.7802973  0.47581699 0.43209877],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",300,"(512, 512)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6379310488700867,0.5196716869107234,[0.76339752 0.44725051 0.34836703],0.5116584078329623,[0.78895403 0.44167337 0.30434783],0.5332292633543285,[0.73944477 0.4529703  0.40727273],,0.6677906513214111,0.560618208496711,[0.78794842 0.50314465 0.39076155],0.5556376841990569,[0.79865424 0.50972502 0.35853379],0.5678710441652656,[0.77752583 0.49673203 0.42935528],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",300,"(512, 512)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6463601589202881,0.5107606699451024,[0.7775837  0.42826915 0.32642916],0.5074302797028476,[0.78282532 0.43961772 0.29984779],0.5160284553614413,[0.7724118  0.41749175 0.35818182],,0.6629736423492432,0.5481497979469309,[0.78830468 0.47046632 0.38567839],0.546628968077114,[0.78525    0.4989011  0.35573581],0.5525353625675237,[0.79138322 0.44509804 0.42112483],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6279693245887756,0.5073471380188229,[0.75948237 0.41149521 0.35106383],0.4996571082549936,[0.78192956 0.41547519 0.30156658],0.5219595956125399,[0.73828803 0.40759076 0.42      ],,0.6647399067878723,0.5636973823089778,[0.78279735 0.49348869 0.41480611],0.5582162496746872,[0.79312128 0.51873199 0.36279548],0.5758506420400807,[0.77273873 0.47058824 0.48422497],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6503831148147583,0.5149427708375173,[0.77561684 0.44237768 0.3268338 ],0.5154344450300944,[0.77855478 0.43378271 0.33396584],0.5146737050801667,[0.77270098 0.45132013 0.32      ],,0.6748554706573486,0.5551944354277792,[0.79287864 0.51167315 0.36103152],0.5582173812839488,[0.78911904 0.50772201 0.37781109],0.5526798373670456,[0.79667423 0.51568627 0.34567901],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6409961581230164,0.4985205849475345,[0.77088408 0.40653814 0.31813953],0.500939778704265,[0.7639875  0.41311755 0.32571429],0.4963268038776116,[0.7779063  0.40016502 0.31090909],,0.6687540411949158,0.5471267140003242,[0.79232198 0.4739726  0.37508556],0.5504208057060935,[0.77910375 0.49784173 0.37431694],0.5447137977275959,[0.80599647 0.45228758 0.37585734],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6340996026992798,0.5023836165126071,[0.76733033 0.39535921 0.34446131],0.499113755475167,[0.77125329 0.43051506 0.29557292],0.5138953010396471,[0.76344708 0.36551155 0.41272727],,0.6565510630607605,0.542145785893008,[0.78496921 0.45712235 0.38434579],0.5415170517615876,[0.7830993  0.50676213 0.33468973],0.5514970322834208,[0.78684807 0.41633987 0.45130316],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,10
