,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6431034207344055,0.5190139746088911,[0.76221498 0.46883575 0.32599119],0.5145959533095456,[0.7809466  0.44660194 0.31623932],0.5247079595177563,[0.7443609  0.49339934 0.33636364],,0.7140334248542786,0.6277758901419416,[0.80802366 0.59450931 0.4807947 ],0.6215448233190791,[0.82510504 0.5747407  0.46478873],0.6350879446428778,[0.79163517 0.61568627 0.49794239],1,True,200,0.1,0.0005,1,focal,2,True,5,64
0,,0.625095784664154,0.5051986727267394,[0.7468167  0.43138801 0.3373913 ],0.5005484100678862,[0.7651699  0.41314199 0.32333333],0.511123571003717,[0.72932331 0.45132013 0.35272727],,0.7146756649017334,0.6253137726698547,[0.8103249  0.59764256 0.46797386],0.6187536621372804,[0.82634887 0.58297079 0.44694132],0.633022042836339,[0.79491056 0.6130719  0.49108368],1,True,200,0.1,0.0005,12,focal,2,True,5,64
0,,0.6287356615066528,0.505688162745849,[0.75568097 0.43667763 0.32470588],0.4991856787161419,[0.77679389 0.4352459  0.28551724],0.516722605169713,[0.73568537 0.43811881 0.37636364],,0.7084136009216309,0.6206475728262756,[0.80462725 0.59254415 0.46477132],0.6123952708060548,[0.82130674 0.59293194 0.42294713],0.6321812126771148,[0.78861174 0.59215686 0.51577503],1,True,200,0.1,0.0005,123,focal,2,True,5,64
