,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6300766468048096,0.5126057826904032,[0.7563874  0.42563888 0.35579107],0.5049271386728698,[0.77764203 0.43234043 0.30479896],0.5275594592426276,[0.73626374 0.41914191 0.42727273],,0.6801541447639465,0.5800176819338213,[0.79338001 0.5176549  0.42901814],0.5746529797911989,[0.8018528  0.52785326 0.39425287],0.5878116953228479,[0.7850844  0.50784314 0.47050754],1,True,300,0.1,0.001,1,focal,2,True,5,64
0,,0.6166666746139526,0.5152523690920622,[0.74121506 0.46417445 0.3403676 ],0.5057784466037855,[0.8057725  0.43952802 0.27203482],0.5441764824255705,[0.68623482 0.49174917 0.45454545],,0.6538214683532715,0.5690004811397544,[0.76713427 0.51728473 0.42258245],0.5571135646597521,[0.8165529  0.49818402 0.35660377],0.5932610081069464,[0.72335601 0.5379085  0.51851852],1,True,300,0.1,0.001,12,focal,2,True,5,64
0,,0.6417624354362488,0.5228747626804712,[0.76234112 0.45959596 0.34668721],0.5164998183782057,[0.77962515 0.46907216 0.30080214],0.5351309277833509,[0.74580682 0.45049505 0.40909091],,0.670680820941925,0.5690331417285508,[0.78575077 0.51256281 0.40878585],0.5634787524603944,[0.79653119 0.5257732  0.36813187],0.5782639530434944,[0.77525825 0.5        0.45953361],1,True,300,0.1,0.001,123,focal,2,True,5,64
