,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6457854509353638,0.5282995479320077,[0.76913929 0.46212766 0.35363169],0.5216531242907196,[0.79137351 0.4771529  0.29643296],0.5447739736379653,[0.7481203  0.4480198  0.43818182],,0.6690751314163208,0.5663734352012859,[0.78578732 0.51165934 0.40167364],0.561026415781363,[0.79740597 0.52974108 0.3559322 ],0.5767263283914389,[0.77450239 0.49477124 0.46090535],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6298850774765015,0.5169288484868347,[0.75690358 0.4400818  0.35380117],0.5078648386290988,[0.79141685 0.43633414 0.29584352],0.5363897049045564,[0.72527473 0.44389439 0.44      ],,0.6599229574203491,0.5574891952699125,[0.77990183 0.50768203 0.38488372],0.5510969207331146,[0.80015902 0.51912568 0.33400605],0.570474554705284,[0.760645   0.49673203 0.45404664],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.626819908618927,0.4986324470680696,[0.75954255 0.42579578 0.31055901],0.4928145940481943,[0.78076336 0.42667771 0.27100271],0.5093328737153646,[0.73944477 0.42491749 0.36363636],,0.6649004220962524,0.5559637527632039,[0.78586915 0.50317832 0.37884379],0.5515003698856241,[0.79571281 0.51542152 0.34336678],0.5634219668663075,[0.77626606 0.49150327 0.42249657],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6214559674263,0.4925499038244268,[0.74940828 0.42515924 0.30308219],0.48809594655783783,[0.76711084 0.41076923 0.28640777],0.4983055263305394,[0.73250434 0.44059406 0.32181818],,0.6568722128868103,0.5439780368458123,[0.77338084 0.50848543 0.35006784],0.5419910973393409,[0.78123393 0.49843063 0.34630872],0.5461825882616421,[0.76568405 0.51895425 0.35390947],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6273946166038513,0.5055161374401842,[0.75255255 0.445458   0.31853786],0.5003706375484124,[0.78263585 0.41296688 0.30550918],0.5136406596125199,[0.72469636 0.48349835 0.33272727],,0.6571933031082153,0.5442171079243007,[0.77796413 0.51102142 0.34366577],0.5405466194174423,[0.79719725 0.48669426 0.33774834],0.5491133078745901,[0.75963719 0.5379085  0.34979424],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6306513547897339,0.4938413382528765,[0.76474915 0.419524   0.29725086],0.49018467604478505,[0.77837676 0.41041831 0.28175896],0.498392957861431,[0.75159051 0.4290429  0.31454545],,0.6586384177207947,0.5343762542937447,[0.78605588 0.48099607 0.33607682],0.5345340922866425,[0.78526528 0.48226018 0.33607682],0.5342211507373869,[0.78684807 0.47973856 0.33607682],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6340996026992798,0.3719579598911787,[0.77063748 0.29320388 0.05203252],0.432322998563673,[0.69468307 0.35613208 0.24615385],0.38116861657247275,[0.86524002 0.24917492 0.02909091],,0.6345536112785339,0.3929474583880568,[0.76818838 0.3595591  0.05109489],0.44744826038756674,[0.68692888 0.42960945 0.22580645],0.40306970524835445,[0.8712522  0.30915033 0.02880658],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.632758617401123,0.3485623370987459,[0.77515244 0.24635495 0.02417962],0.41596813756712514,[0.69120979 0.31531532 0.24137931],0.36572479862214097,[0.88230191 0.20214521 0.01272727],,0.6282916069030762,0.36386515013317416,[0.7742854  0.2859375  0.03137255],0.4578284091654765,[0.68481209 0.35533981 0.33333333],0.3821097163145093,[0.89065256 0.23921569 0.01646091],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6471264362335205,0.3830012614764136,[0.78607958 0.19735259 0.16557162],0.45139432855895995,[0.69116034 0.36444444 0.2985782 ],0.3870264481624565,[0.91122036 0.13531353 0.11454545],,0.6454720497131348,0.41125186509200334,[0.78220793 0.25901328 0.19253438],0.4973584263467174,[0.68065659 0.47231834 0.33910035],0.4107457523475782,[0.91937516 0.17843137 0.13443073],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6312260627746582,0.5222364094531667,[0.75597218 0.4489623  0.36177474],0.5143433694415074,[0.79214195 0.46127067 0.28961749],0.5473577201560526,[0.72296125 0.43729373 0.48181818],,0.6584778428077698,0.5611468827969622,[0.77777778 0.50321707 0.4024458 ],0.5541986632133442,[0.8021419  0.52213633 0.33831776],0.5790138826449648,[0.75485009 0.48562092 0.49657064],5,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
