,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.7971941232681274,0.5474964963364478,[0.88035509 0.4856787  0.2764557 ],0.5259517768871539,[0.9100673  0.41755889 0.25022915],0.580567440934601,[0.85252165 0.58035714 0.30882353],,0.7925055027008057,0.546782101188556,[0.87637686 0.48381071 0.28015873],0.5270546489701037,[0.90752825 0.40701938 0.26661631],0.5795865918207996,[0.84729308 0.59631619 0.2951505 ],11,3,5,3,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.810900866985321,0.5530456075055,[0.88970042 0.46834883 0.30108758],0.5436290242566274,[0.90327449 0.42286171 0.30475087],0.5662803908567445,[0.87652827 0.52480159 0.29751131],,0.7999249696731567,0.5456884064781242,[0.88174879 0.47884584 0.27647059],0.531936131297479,[0.90339846 0.41453831 0.27787162],0.5676550312219287,[0.86111249 0.56676899 0.27508361],11,3,5,3,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.815362274646759,0.5602429245423484,[0.89214131 0.49394987 0.2946376 ],0.5508894852499603,[0.90756967 0.43759571 0.30750308],0.5756661490373021,[0.87722873 0.56696429 0.28280543],,0.806760847568512,0.5493196584234646,[0.8860139  0.49527841 0.26666667],0.5390060162426997,[0.90436397 0.43014706 0.28250702],0.5681850497141386,[0.86839368 0.58365311 0.25250836],11,3,5,3,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
