,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.7914426922798157,0.4620713637354779,[0.87936447 0.39269794 0.11415168],0.47092919522912763,[0.88474926 0.3432282  0.18481013],0.4718177933141898,[0.87404483 0.45882937 0.08257919],,0.7834604382514954,0.462846948668086,[0.87426798 0.38877372 0.12549914],0.4712157752800709,[0.88355506 0.33260573 0.19748654],0.47497134703543337,[0.8651741  0.46776669 0.09197324],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8054181933403015,0.4502831102665295,[0.89023244 0.34523227 0.11538462],0.47922805116769923,[0.87612529 0.34040501 0.22115385],0.44435134528141923,[0.90480132 0.35019841 0.0780543 ],,0.7990079522132874,0.43938311876146074,[0.88563551 0.34912536 0.08338848],0.46838660175977825,[0.87275176 0.33240805 0.2       ],0.4397313766952638,[0.89890534 0.3676132  0.05267559],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8032143712043762,0.47344781813330306,[0.88679667 0.41858483 0.11496196],0.49443826827909354,[0.88892444 0.36696562 0.22742475],0.4829017713951489,[0.88467906 0.48710317 0.07692308],,0.7996332049369812,0.4630317324825761,[0.88454945 0.42528551 0.07926024],0.48071067837553705,[0.88734922 0.36610357 0.18867925],0.4797417967779864,[0.8817673  0.50729087 0.05016722],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7949903011322021,0.5234118345378125,[0.87925737 0.46373317 0.22724496],0.5133453165430538,[0.9032908  0.3897332  0.24701195],0.5464325213302618,[0.85646969 0.57242063 0.21040724],,0.7887124419212341,0.5332376544562288,[0.87458721 0.46071588 0.26440988],0.5242638498876935,[0.90505457 0.37581779 0.29191919],0.5609693713514807,[0.84610431 0.595165   0.2416388 ],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7966029047966003,0.5147774115322407,[0.88026665 0.44745909 0.2166065 ],0.5072135128603293,[0.89492038 0.39535769 0.23136247],0.5283606558319257,[0.86608507 0.51537698 0.20361991],,0.7897545099258423,0.5042988986426227,[0.87647267 0.4490704  0.18735363],0.49711700414528953,[0.89512006 0.38323841 0.21299255],0.5226735743786556,[0.85858636 0.54221028 0.16722408],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7924639582633972,0.5166549477465722,[0.87741133 0.4614786  0.21107492],0.510595668032566,[0.90329759 0.37964149 0.24884793],0.5415063220624187,[0.8529674  0.58829365 0.18325792],,0.791713535785675,0.5136814625633682,[0.87689205 0.475844   0.18830833],0.5116113552162893,[0.90462397 0.38326301 0.24694708],0.5434606905261589,[0.85080985 0.62739831 0.15217391],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7955278158187866,0.5400843223819596,[0.8790172  0.4677686  0.27346717],0.5229418863723526,[0.90520208 0.40084986 0.26277372],0.566960148524231,[0.85430464 0.56150794 0.28506787],,0.7932558059692383,0.5438331837045157,[0.87728005 0.47983933 0.27438017],0.5266803024402015,[0.90719577 0.40160331 0.27124183],0.5742662647043687,[0.84927436 0.59593246 0.27759197],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8025693297386169,0.5433217700141508,[0.8845118  0.46033169 0.28512182],0.528277820248939,[0.90180639 0.41986917 0.26315789],0.5627928783728355,[0.86786806 0.5094246  0.31108597],,0.8006752729415894,0.5494027819693067,[0.88247381 0.48263315 0.28310139],0.532819821311502,[0.90443012 0.42412791 0.26990144],0.5730263314788466,[0.86155827 0.55986186 0.29765886],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8176198601722717,0.552094812365368,[0.89397156 0.48236332 0.27994956],0.5512316220741653,[0.90332857 0.43412698 0.31623932],0.5595321235416678,[0.88480642 0.54265873 0.25113122],,0.8127214312553406,0.5473070985558254,[0.89065716 0.4924406  0.25882353],0.5443783788305744,[0.90289582 0.43422209 0.29601722],0.5591222019893366,[0.87874585 0.56868764 0.22993311],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7982692122459412,0.5183725402995899,[0.88238345 0.45051195 0.22222222],0.5098036797003159,[0.89875842 0.39520958 0.23544304],0.5336037539485143,[0.8665945  0.52380952 0.21040724],,0.7880455255508423,0.5082478011394761,[0.87567704 0.44226123 0.20680513],0.4985749426346553,[0.89534703 0.38107133 0.21930647],0.5264553350992618,[0.85685274 0.52686109 0.19565217],11,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,3
