,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.8147709965705872,0.5633918325076198,[0.89144822 0.49721389 0.30151339],0.5523171429912075,[0.90866402 0.43773585 0.31055156],0.5810852982161904,[0.87487264 0.57539683 0.29298643],,0.804926872253418,0.5558643419816448,[0.88460076 0.49148731 0.29150496],0.5432851587073166,[0.90622402 0.42265193 0.30097952],0.5779002370341109,[0.86398534 0.58710668 0.2826087 ],11,3,5,3,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8115996718406677,0.5555761273200238,[0.88931471 0.48848309 0.28893058],0.5501714419103361,[0.90753016 0.41990724 0.32307692],0.5723192266944702,[0.8718161  0.58382937 0.26131222],,0.8005918860435486,0.5473393697156285,[0.88192464 0.48507008 0.27502339],0.540537137244012,[0.90728616 0.40222335 0.31210191],0.5715532565857318,[0.85794244 0.61089793 0.2458194 ],11,3,5,3,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8218662738800049,0.5692822592978884,[0.89605735 0.49957519 0.31221424],0.5717297226243838,[0.90894202 0.43684993 0.36939722],0.5790760607180553,[0.88353286 0.58333333 0.27036199],,0.8100954294204712,0.5514788723526655,[0.8881715  0.49423447 0.27203065],0.5491012388964646,[0.90478393 0.42413414 0.31838565],0.5672371549610075,[0.87215811 0.59209517 0.23745819],11,3,5,3,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64
