,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.8138572573661804,0.39852282729618604,[0.89632066 0.24085366 0.05839416],0.44083486086264284,[0.85906119 0.3125     0.1509434 ],0.3896967904442583,[0.93695874 0.19593254 0.0361991 ],,0.8158059120178223,0.39176500048973106,[0.8979023  0.25827506 0.01911765],0.4221772334233893,[0.85828479 0.32897862 0.07926829],0.38827003573942553,[0.9413542  0.21258634 0.01086957],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8024618625640869,0.42108814389179416,[0.88868165 0.29513889 0.07944389],0.4961622299882782,[0.86814455 0.29513889 0.32520325],0.4168672386314576,[0.91021396 0.29513889 0.04524887],,0.7959651350975037,0.42132437743105816,[0.88422283 0.32680912 0.05294118],0.4655176115450154,[0.86991948 0.30712116 0.2195122 ],0.42609963669851764,[0.89900441 0.34919417 0.03010033],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8035368919372559,0.468129894759967,[0.88837533 0.38204306 0.13397129],0.4884207905242855,[0.88334173 0.35489362 0.22702703],0.4673932444433029,[0.89346663 0.41369048 0.09502262],,0.7988412380218506,0.46877567566340234,[0.88440276 0.39269721 0.12922705],0.49005764827610293,[0.88131425 0.35625    0.2326087 ],0.4714766396137479,[0.887513   0.43745203 0.08946488],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8056331872940063,0.47760853404987774,[0.88888186 0.38413361 0.15981013],0.5030592809686552,[0.88260406 0.36078431 0.26578947],0.4734057657703938,[0.89524962 0.41071429 0.11425339],,0.7969238758087158,0.4933287803261201,[0.88229589 0.40327704 0.19441341],0.5120793510976309,[0.88597543 0.35733333 0.29292929],0.4956366472772769,[0.87864679 0.4627782  0.14548495],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7924102544784546,0.4928341505166491,[0.87931257 0.40367706 0.19551282],0.5218418549113476,[0.89234199 0.33801874 0.33516484],0.5018864298422149,[0.86665818 0.50099206 0.13800905],,0.7901713252067566,0.49234014204707427,[0.87731967 0.43611533 0.16358543],0.5011024573676711,[0.89473684 0.36069277 0.24787776],0.5113536716323644,[0.86056764 0.5514198  0.12207358],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7897226214408875,0.48503550993602723,[0.87681843 0.4361949  0.1420932 ],0.4909765724713296,[0.89669174 0.35741445 0.21882353],0.5075114525348261,[0.85780693 0.55952381 0.10520362],,0.7852944731712341,0.49328414842647367,[0.87358308 0.43941606 0.1668533 ],0.5014246614132646,[0.89711333 0.35461828 0.25254237],0.5177836682001685,[0.85125563 0.57751343 0.12458194],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8084282875061035,0.5388878457914584,[0.88864516 0.45268377 0.27533461],0.5387101077864426,[0.90049686 0.40030499 0.31532847],0.5474262000605982,[0.87710138 0.52083333 0.24434389],,0.8019673824310303,0.5378954515410478,[0.88359989 0.47101911 0.25906736],0.5336731508855873,[0.90180505 0.40255852 0.29665588],0.5545282586525645,[0.86611521 0.56753645 0.22993311],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7888088822364807,0.5448095621244452,[0.87418533 0.46531735 0.294926  ],0.5239354517926489,[0.90972939 0.38529125 0.27678571],0.5814089206181142,[0.84131431 0.58730159 0.31561086],,0.7817931771278381,0.5394500192015053,[0.86896873 0.47534287 0.27403846],0.5188842976102439,[0.91010139 0.38347458 0.26307692],0.5808141475747304,[0.83139333 0.62509593 0.28595318],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.801118016242981,0.5334296035444929,[0.88294445 0.45983936 0.257505  ],0.5343395357057439,[0.90289517 0.38630229 0.31382114],0.5500461611315721,[0.86385634 0.56795635 0.21832579],,0.7995915412902832,0.5317904813622814,[0.88196613 0.47715277 0.23625255],0.5332854903112391,[0.90472966 0.39304348 0.30208333],0.5537868462173352,[0.86031998 0.60706063 0.19397993],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8029993772506714,0.4492543080481415,[0.88746123 0.38807947 0.07222222],0.4769261284451032,[0.88215679 0.349642   0.19897959],0.4576531346958889,[0.89282985 0.4360119  0.04411765],,0.7961319088935852,0.44124360277161295,[0.8831509  0.39302746 0.04755245],0.45677005302324275,[0.88112612 0.34388489 0.14529915],0.45739009037579187,[0.885185   0.45855718 0.02842809],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,3
