,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.814878523349762,0.5266461868910916,[0.89348395 0.45929412 0.22716049],0.5274562377287036,[0.8954842  0.43688451 0.25      ],0.5279214646179975,[0.89149261 0.48412698 0.2081448 ],,0.8128464818000793,0.5448588064476781,[0.89078566 0.47217421 0.27161654],0.5457922865155028,[0.89773127 0.42955975 0.31008584],0.5499201601502107,[0.8839467  0.52417498 0.2416388 ],1,True,300,0.1,0.001,1,focal,2,True,5,64
0,,0.8140722513198853,0.5278087481075441,[0.89288447 0.45946608 0.2310757 ],0.5267845966454203,[0.89402451 0.45379777 0.2325315 ],0.5288877041165705,[0.89174733 0.46527778 0.22963801],,0.8103038668632507,0.5334085996743116,[0.88974104 0.4670142  0.24347056],0.5308651792202551,[0.89459717 0.43929658 0.25870179],0.5377785110227189,[0.88493734 0.49846508 0.22993311],1,True,300,0.1,0.001,12,focal,2,True,5,64
0,,0.8071920275688171,0.5218979009541748,[0.88806547 0.46190373 0.2157245 ],0.5203797522363783,[0.89883903 0.40886511 0.25343511],0.5320279651454174,[0.87754712 0.53075397 0.18778281],,0.8057605028152466,0.5353349265095868,[0.88601101 0.47543117 0.24456259],0.5341178949414885,[0.89983655 0.41271186 0.28980527],0.5482572239028315,[0.87260389 0.56062932 0.21153846],1,True,300,0.1,0.001,123,focal,2,True,5,64
