,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.813319742679596,0.43538366474854356,[0.89486901 0.33958387 0.07169811],0.48001275714991554,[0.87197148 0.3521577  0.21590909],0.4299549792464674,[0.91900153 0.32787698 0.04298643],,0.8071776628494263,0.43903317628953314,[0.89062803 0.35755258 0.06891892],0.4692162307090461,[0.87174501 0.35632622 0.17957746],0.4372589243038385,[0.91034722 0.35878741 0.04264214],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7857987284660339,0.44024945378435726,[0.87750175 0.33100967 0.11223694],0.45292063518808084,[0.87555471 0.30275607 0.18045113],0.44199493064900147,[0.87945746 0.36507937 0.08144796],,0.7857530117034912,0.44488660512286,[0.87715576 0.33895946 0.1185446 ],0.46092275648683106,[0.87385704 0.31009233 0.1988189 ],0.44622683584226847,[0.88047947 0.37375288 0.08444816],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8041281700134277,0.4659264104606226,[0.88857992 0.38164026 0.12755906],0.48387781514635547,[0.88194706 0.35984183 0.20984456],0.46439741841718857,[0.8953133  0.40625    0.09162896],,0.8027593493461609,0.4681698598490909,[0.88722579 0.38745922 0.12982456],0.487389985653434,[0.879115   0.36710165 0.21595331],0.46616807348496136,[0.89548764 0.41020721 0.09280936],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7982692122459412,0.46725076902323504,[0.88427318 0.38141571 0.13606341],0.4723722910639301,[0.87940047 0.37422434 0.16349206],0.4648683099209005,[0.8892002  0.38888889 0.11651584],,0.7985077500343323,0.48027005956727103,[0.88382564 0.41173314 0.1452514 ],0.4844842662183478,[0.88286463 0.38559464 0.18499353],0.4820090086341871,[0.88478875 0.44167306 0.11956522],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7737583518028259,0.46652835658449904,[0.86730399 0.37856072 0.15372036],0.4902768458185001,[0.88932753 0.30421687 0.27728614],0.4845572618021001,[0.84634488 0.50099206 0.10633484],,0.7764995098114014,0.4747046637129104,[0.868465   0.39396182 0.16168717],0.4928298430691543,[0.88778519 0.32064563 0.27005871],0.4920322851838563,[0.8499678  0.51074444 0.11538462],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7961190938949585,0.4665078758615329,[0.88267085 0.3893842  0.12746858],0.5099237948957914,[0.88655489 0.33452084 0.30869565],0.47497041141129565,[0.87882068 0.46577381 0.08031674],,0.8021341562271118,0.4775224717109395,[0.88580852 0.41623545 0.13052345],0.5319064154103122,[0.88693018 0.35969816 0.34909091],0.48627252112062563,[0.88468968 0.49386032 0.08026756],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7982692122459412,0.5277493490772288,[0.88186475 0.44153615 0.25984715],0.5192559471016946,[0.89823009 0.38903592 0.27050184],0.5421672468443991,[0.86608507 0.51041667 0.25      ],,0.7952148914337158,0.531096292139878,[0.8788996  0.47836991 0.23601937],0.5188612666433506,[0.90293595 0.40434552 0.24930233],0.5552539292611159,[0.85610976 0.58557176 0.22408027],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7997204661369324,0.5326372869856725,[0.88291747 0.44917161 0.26582278],0.528821245572047,[0.90256069 0.38217891 0.30172414],0.5487701575790785,[0.86411105 0.54464286 0.23755656],,0.7985077500343323,0.5419581532769332,[0.88077674 0.46316773 0.28192999],0.5388208684184738,[0.90206667 0.3897772  0.32461874],0.5600795815876404,[0.86046857 0.57060629 0.24916388],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8090195655822754,0.5220791041646319,[0.88909605 0.44963197 0.22750929],0.5399764861141145,[0.89775383 0.39028843 0.3318872 ],0.5279795091467278,[0.88060367 0.53025794 0.17307692],,0.8024675846099854,0.5183130573512407,[0.88460765 0.46038677 0.20994475],0.5319431328260644,[0.89857442 0.38780872 0.30944625],0.5321055148712971,[0.8710684  0.56638526 0.15886288],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8067619800567627,0.4454199174563534,[0.88998368 0.36456401 0.08171206],0.503773710581522,[0.87731997 0.34233449 0.29166667],0.4468035346249215,[0.90301834 0.38988095 0.04751131],,0.8043016195297241,0.44635397907634794,[0.88859449 0.39565367 0.05481377],0.470488258603952,[0.88032277 0.35933584 0.17180617],0.45658998993595734,[0.89702313 0.44013814 0.0326087 ],35,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,3
