,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.8171361088752747,0.5481192579574458,[0.8940731  0.46533128 0.2849534 ],0.5552395890581943,[0.9011579  0.41828255 0.34627832],0.5511619439477835,[0.88709883 0.52430556 0.24208145],,0.8102622032165527,0.5385986707627969,[0.88917881 0.48075669 0.24586051],0.5421320213128177,[0.90095587 0.41803744 0.30740276],0.5493909949015329,[0.87770568 0.56561781 0.2048495 ],11,3,5,3,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,2,5,1,"(128, 128)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8101483583450317,0.5523285199095646,[0.88960871 0.47763187 0.28974498],0.5389757748883003,[0.905327   0.4331853  0.27841502],0.5695683867309306,[0.8744269  0.53224206 0.3020362 ],,0.8048018217086792,0.5553146041934792,[0.88514781 0.49462366 0.28617234],0.5387366938489858,[0.9066639  0.4347194  0.27482679],0.5789334562781925,[0.86462925 0.57367613 0.29849498],11,3,5,3,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,2,5,1,"(128, 128)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8063856959342957,0.5551751559961426,[0.88619634 0.48735833 0.2919708 ],0.5375094975377451,[0.90705427 0.43468118 0.27079304],0.5791938938364727,[0.86627611 0.55456349 0.31674208],,0.8010503649711609,0.5555479675964442,[0.88215985 0.49556941 0.28891464],0.5361541639348597,[0.90706436 0.43291284 0.26848528],0.5835758229414868,[0.85858636 0.57943208 0.31270903],11,3,5,3,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,2,5,1,"(128, 128)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64
