,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.8185874223709106,0.5375602250909514,[0.89512055 0.47241612 0.24514401],0.5440141044041596,[0.89897238 0.43257732 0.30049261],0.5395508184878072,[0.89130158 0.5203373  0.20701357],,0.8154724836349487,0.5429289236795838,[0.89277604 0.47807828 0.25793245],0.5523960916734191,[0.89957759 0.42515686 0.33245383],0.5476088333308341,[0.88607658 0.54604758 0.21070234],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8121371865272522,0.5291208319095055,[0.89106487 0.46793399 0.22836364],0.541839728163569,[0.90157737 0.40418621 0.3197556 ],0.5379840224990206,[0.8807947  0.55555556 0.17760181],,0.8025092482566833,0.5163476712138839,[0.88469738 0.45307031 0.21127531],0.5296528138402035,[0.89613821 0.38695652 0.30586371],0.5271158498555452,[0.873545   0.54643131 0.16137124],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8254676461219788,0.5408622846774687,[0.90021527 0.4534296  0.26894198],0.5581926185229166,[0.89511458 0.44039271 0.33907057],0.5318290034641807,[0.90537443 0.4672619  0.22285068],,0.8209328651428223,0.5366969567552583,[0.89690492 0.47668209 0.23650386],0.5492090866091485,[0.89599605 0.44455511 0.3070761 ],0.5346458697465513,[0.89781564 0.51381427 0.19230769],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8079445362091064,0.5523281434291428,[0.88722392 0.48263179 0.28712871],0.5451747540490555,[0.90822996 0.41035441 0.31693989],0.5718081771962762,[0.8671676  0.58581349 0.26244344],,0.806719183921814,0.5575387783491181,[0.88577154 0.48994742 0.29689737],0.5547041759086948,[0.9078099  0.41036269 0.34593993],0.5775464610550897,[0.86477785 0.60782809 0.26003344],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8217587471008301,0.5431987624474859,[0.89754976 0.46759566 0.26445087],0.562842212406181,[0.90057055 0.42195609 0.366     ],0.5419560965553368,[0.89454916 0.52430556 0.20701357],,0.8121379017829895,0.5375344815067863,[0.89054155 0.46365292 0.25840897],0.5542352431302348,[0.89743977 0.40780658 0.35745938],0.5411038363122226,[0.88374858 0.5372218  0.20234114],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8243926167488098,0.5520058330887602,[0.89873701 0.48554136 0.27173913],0.5618853799784879,[0.9025753  0.44294479 0.34013605],0.5527926508521561,[0.89493123 0.53720238 0.22624434],,0.8182651996612549,0.5526659072029984,[0.89401359 0.49262735 0.27135678],0.5597605151254835,[0.90199143 0.43723974 0.34005038],0.5586703447366055,[0.88617564 0.56408289 0.22575251],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8075682520866394,0.5587415636576712,[0.88678324 0.4776936  0.31174785],0.546042489812959,[0.90737656 0.41483918 0.31591173],0.5792640873352793,[0.86710392 0.56299603 0.30769231],,0.7990913391113281,0.5546312294461448,[0.88054939 0.48714396 0.29620035],0.540527771594653,[0.90854494 0.40678838 0.30625   ],0.5826924922105255,[0.85422755 0.60706063 0.2867893 ],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.813319742679596,0.5528186042241289,[0.89120408 0.47275144 0.2945003 ],0.5462306984451835,[0.9030002  0.42714171 0.30855019],0.5635507521342152,[0.87971218 0.52926587 0.28167421],,0.8030094504356384,0.5468083071359678,[0.8843558  0.47060734 0.28546178],0.53788714200017,[0.90300434 0.40793919 0.3027179 ],0.5641844610198999,[0.86646193 0.55602456 0.27006689],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8150397539138794,0.5559308675272259,[0.89202695 0.48089385 0.29487179],0.5483593958835781,[0.9034154  0.43757625 0.30408654],0.5669504372757196,[0.88092206 0.53373016 0.2861991 ],,0.8078863024711609,0.5437257426197214,[0.88691015 0.48885191 0.25541516],0.5366696312947877,[0.9010068  0.43155112 0.27745098],0.5578563458617697,[0.87324781 0.56369916 0.23662207],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8081595301628113,0.5507549626549434,[0.88762585 0.48151333 0.28312571],0.5380465371410702,[0.90580671 0.42488619 0.28344671],0.5695071513634038,[0.87016047 0.55555556 0.28280543],,0.798591136932373,0.5503712024739741,[0.88075122 0.47718631 0.29317607],0.5358243418527183,[0.90568901 0.40636805 0.29541596],0.5753389977321781,[0.85714993 0.57789716 0.2909699 ],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(128, 128)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.81186842918396,0.5496875660954076,[0.89077639 0.47157708 0.28670923],0.5412274169111818,[0.90373526 0.4255489  0.29439809],0.562121836055416,[0.8781839  0.52876984 0.27941176],,0.8046350479125977,0.5485049334689337,[0.88540039 0.46514723 0.29496718],0.5403812991720388,[0.90111299 0.41057269 0.30945822],0.5628177574292605,[0.87022636 0.53645434 0.28177258],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(128, 128)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.8187486529350281,0.5627592988383017,[0.89493838 0.47972665 0.31361287],0.5555604086300413,[0.90457295 0.44355518 0.31855309],0.572217278403975,[0.88550688 0.52232143 0.30882353],,0.8116793632507324,0.5589796546721814,[0.88968849 0.48837993 0.29887055],0.5501209135892643,[0.90415793 0.43517407 0.31103074],0.5732361930267829,[0.87567487 0.55640829 0.28762542],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)",300,"(128, 128)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,3
