,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.8204149603843689,0.5434004517971681,[0.89659565 0.47536088 0.25824483],0.5430223872797445,[0.89679557 0.47702298 0.25524862],0.5438061191250712,[0.89639582 0.47371032 0.26131222],,0.8147638440132141,0.5496068599475071,[0.89179643 0.47291362 0.28411054],0.5471773880421859,[0.89571778 0.45206438 0.29375   ],0.5529239470535313,[0.88790926 0.49577897 0.27508361],1,True,400,0.1,0.001,1,focal,2,True,5,64
0,,0.8041818737983704,0.5404093065076062,[0.88550015 0.47397564 0.26175214],0.5262797700481029,[0.90269233 0.42817127 0.24797571],0.5589512917863132,[0.86895059 0.53075397 0.27714932],,0.7975907921791077,0.5429033103042645,[0.88031672 0.47665848 0.27173474],0.5271926433251032,[0.90262816 0.4158331  0.26311668],0.5661150236089414,[0.85908168 0.55832694 0.28093645],1,True,400,0.1,0.001,12,focal,2,True,5,64
0,,0.7956891059875488,0.5329767343158145,[0.8791079  0.4847866  0.23503569],0.5155987122338087,[0.90639794 0.41200972 0.22838847],0.561428091217242,[0.85341314 0.58878968 0.24208145],,0.7918385863304138,0.5423021561314126,[0.87543244 0.48582259 0.26565144],0.5257878924307074,[0.90692365 0.40160441 0.26883562],0.574443938242626,[0.84605478 0.61473523 0.26254181],1,True,400,0.1,0.001,123,focal,2,True,5,64
