,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.8154160380363464,0.5614970357275296,[0.89238845 0.48866285 0.3034398 ],0.5556811505285174,[0.90849113 0.42656308 0.33198925],0.5760610103836633,[0.87684666 0.5719246  0.27941176],,0.8059688806533813,0.5584600291372583,[0.88527332 0.48425693 0.30584984],0.5524890250879959,[0.90638298 0.41057128 0.34051282],0.5776310205880776,[0.86512457 0.59017652 0.27759197],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8151472806930542,0.5553606300748758,[0.89229778 0.47498893 0.29879518],0.5505820407834853,[0.90330158 0.42885691 0.31958763],0.5647812961432946,[0.88155884 0.53224206 0.28054299],,0.8112625479698181,0.5556023911771196,[0.88903414 0.48755221 0.29022082],0.5497315020230374,[0.90264945 0.43178455 0.31476051],0.5683053649028449,[0.87582347 0.55986186 0.26923077],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8211674690246582,0.5602310624145732,[0.89618678 0.47631814 0.30818827],0.5648043685077407,[0.90275893 0.43333333 0.35832084],0.5629471534467639,[0.88970963 0.52876984 0.27036199],,0.8140136003494263,0.5538408560471301,[0.89128581 0.48617321 0.28406355],0.5551142111159529,[0.90288154 0.42761433 0.33484677],0.563318364706441,[0.87998415 0.56331543 0.24665552],35,3,5,11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64
