,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.8088045716285706,0.5481951151089072,[0.88808782 0.48473282 0.27176471],0.5375461432363684,[0.90621686 0.42333333 0.28308824],0.5663154653099141,[0.87066989 0.56696429 0.26131222],,0.8060106039047241,0.5575764419176416,[0.88550239 0.49684741 0.29037952],0.545937912159674,[0.90872126 0.42161584 0.30747664],0.5810941165420415,[0.86344049 0.60475825 0.27508361],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8161685466766357,0.5551951722189227,[0.89339839 0.49071444 0.28147268],0.5472195582225247,[0.90690809 0.43850059 0.29625   ],0.568476158647078,[0.88028528 0.55704365 0.26809955],,0.8080946803092957,0.5525550466970461,[0.88743866 0.49580374 0.27442274],0.5424221372305197,[0.90679762 0.42785515 0.29261364],0.5722197529992554,[0.868889   0.58940906 0.2583612 ],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8234788179397583,0.547675649713998,[0.89783539 0.48871488 0.25647668],0.5521517436888252,[0.90030734 0.45614789 0.3       ],0.5485495190038431,[0.89537697 0.52628968 0.2239819 ],,0.8182651996612549,0.5461283046116173,[0.89406136 0.49407725 0.25024631],0.5504262103547971,[0.89968904 0.44703324 0.30455635],0.551021827568335,[0.88850364 0.55218726 0.21237458],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8100945949554443,0.5569175014362294,[0.88932304 0.49494297 0.28648649],0.5404662093825795,[0.90997534 0.43709616 0.27432712],0.5799325432895749,[0.86958737 0.57043651 0.29977376],,0.7992163896560669,0.5542948158801508,[0.88099494 0.49432892 0.28756058],0.5355817456408689,[0.90932574 0.41929449 0.278125  ],0.5847023831715225,[0.85437615 0.60207214 0.29765886],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8143947720527649,0.557361946639576,[0.89230471 0.48913525 0.29064588],0.5452014915470585,[0.90715884 0.44226143 0.28618421],0.5734336915555264,[0.87792919 0.54712302 0.29524887],,0.8050519227981567,0.5552262483830369,[0.88510617 0.49473855 0.28583403],0.5405407519539523,[0.90717629 0.42789135 0.28655462],0.5785135588148766,[0.8640844  0.58633922 0.28511706],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8278864622116089,0.5605931541134359,[0.900568   0.49801448 0.28319698],0.5641244081074669,[0.90258411 0.47064018 0.31914894],0.5606185347858507,[0.89856088 0.52876984 0.25452489],,0.8204326629638672,0.553967366476087,[0.89540708 0.50052247 0.26597255],0.5552347662776939,[0.90104323 0.45822704 0.30643402],0.5587368785875079,[0.889841   0.5514198  0.23494983],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8097183108329773,0.5578379781432401,[0.88813515 0.50031348 0.2850653 ],0.5429237039220188,[0.91028212 0.43228602 0.28620296],0.5815756320357995,[0.86704024 0.59375    0.28393665],,0.7995915412902832,0.552045076724817,[0.88112317 0.49494478 0.28006728],0.5356431474081879,[0.90903824 0.41616532 0.28172589],0.5812712521030208,[0.85487146 0.6105142  0.27842809],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8038594126701355,0.5587971261541428,[0.88455743 0.48946037 0.30237358],0.538150283445977,[0.91087573 0.42558651 0.27798861],0.5890193634764145,[0.85971727 0.57589286 0.33144796],,0.7971322536468506,0.5548384967583517,[0.87976239 0.49333124 0.29142186],0.5340089802804038,[0.91058462 0.4173082  0.27413412],0.5884061875963746,[0.85095844 0.60322333 0.31103679],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8152010440826416,0.5641804309840767,[0.89201179 0.50457457 0.29595494],0.548650136401301,[0.90743791 0.46816638 0.27034612],0.5837158227472797,[0.87710138 0.54712302 0.32692308],,0.8071776628494263,0.5561942704628025,[0.886539   0.50620854 0.27583528],0.5394154838114699,[0.90599793 0.45462878 0.25761974],0.5785703753306818,[0.86789836 0.57099002 0.29682274],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8103633522987366,0.5536968182294947,[0.88926381 0.48417859 0.28764805],0.5411047769099421,[0.90652907 0.42994611 0.28683915],0.5717243037193368,[0.87264391 0.55406746 0.28846154],,0.7990496158599854,0.5504603716731297,[0.88121786 0.48087605 0.2892872 ],0.5349897746463905,[0.90651024 0.41001353 0.28844555],0.5762610124176047,[0.85729853 0.58135073 0.29013378],5,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(128, 128)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
