,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.7988067269325256,0.5564348668941944,[0.88066629 0.48617886 0.30245945],0.5349514079972716,[0.91160635 0.41184573 0.28140214],0.5906448530620716,[0.85175751 0.59325397 0.32692308],,0.7921304106712341,0.5492235216593128,[0.87599311 0.49231238 0.27936508],0.5282176671589541,[0.91076775 0.40802422 0.26586103],0.5861939564395077,[0.84377631 0.62049117 0.29431438],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8266502022743225,0.5615206465284833,[0.90016242 0.48       0.30439952],0.5635273056436336,[0.90036313 0.46941679 0.32080201],0.5602086606420459,[0.89996179 0.49107143 0.28959276],,0.8174315094947815,0.555406767997881,[0.89353422 0.49198432 0.28070175],0.5514524076620497,[0.90004523 0.45910904 0.29520295],0.5615354012658723,[0.88711675 0.52993093 0.26755853],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8259513974189758,0.5499194484849163,[0.89984112 0.47401049 0.27590674],0.5590603582133111,[0.8980718  0.456382   0.32272727],0.5452077347042287,[0.90161742 0.49305556 0.24095023],,0.8208078145980835,0.54913721217366,[0.89578472 0.49109052 0.2605364 ],0.55375796204481,[0.89792465 0.4584165  0.30493274],0.5499531496165665,[0.89365496 0.52877974 0.22742475],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8006880283355713,0.5457619925983331,[0.88257601 0.47398844 0.28072153],0.5308470266162612,[0.9068252  0.40594059 0.27977528],0.570236188662367,[0.85958991 0.56944444 0.28167421],,0.7936726212501526,0.5442871602691328,[0.87737443 0.48139711 0.27408994],0.529084416568871,[0.90796376 0.39834129 0.2809482 ],0.5748497951325505,[0.84877904 0.60821182 0.26755853],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8105783462524414,0.5524374154523003,[0.88960155 0.47793796 0.28977273],0.5411621650054584,[0.90538046 0.42701015 0.29109589],0.5684944960607212,[0.87436322 0.54265873 0.28846154],,0.8018006682395935,0.5454715597135639,[0.88290618 0.48898964 0.26451886],0.5318294947287067,[0.90424759 0.42296919 0.26827171],0.5676168526024947,[0.86254891 0.57943208 0.26086957],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8075682520866394,0.5307789643439899,[0.88855188 0.45788337 0.24590164],0.5279758673982086,[0.90064103 0.4055088  0.27777778],0.5410549571048208,[0.87678299 0.52579365 0.22058824],,0.7977157831192017,0.5195847321758899,[0.88149814 0.46672974 0.21052632],0.5150617560822743,[0.8998968  0.39614561 0.24914286],0.5380103914875637,[0.86383674 0.56792018 0.18227425],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8100408315658569,0.4835974734586624,[0.89128368 0.42383801 0.13567073],0.4968376876854779,[0.88729017 0.39527897 0.20794393],0.48427908903415334,[0.8953133  0.45684524 0.10067873],,0.7954232692718506,0.46331602901964675,[0.88177977 0.42301297 0.08515535],0.4649354929319345,[0.88503568 0.37323944 0.13653137],0.47617500274248586,[0.87854772 0.48810437 0.06187291],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7985379695892334,0.4716573290824684,[0.88594978 0.40359147 0.12543074],0.4726825453966858,[0.88896012 0.36859369 0.16049383],0.47727782387647993,[0.88295976 0.44593254 0.10294118],,0.7896711230278015,0.4660836293578435,[0.87908912 0.3964024  0.12275937],0.46993308017376867,[0.88439944 0.350206   0.1751938 ],0.4749874410402728,[0.87384219 0.45663853 0.09448161],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8217587471008301,0.48029659728855667,[0.89935105 0.4050308  0.13650794],0.5100137175996543,[0.8816369  0.41968085 0.2287234 ],0.46881525364433435,[0.91779165 0.39136905 0.09728507],,0.8115543127059937,0.47112448905999954,[0.8929077  0.40877292 0.11169284],0.48885648145187016,[0.88010585 0.40290719 0.18355641],0.46705566809215665,[0.90608747 0.41481197 0.08026756],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8010643124580383,0.5432534018444616,[0.88294445 0.46375565 0.28306011],0.528699481225026,[0.90289517 0.40941891 0.27378436],0.5638549966315841,[0.86385634 0.53472222 0.29298643],,0.7998833060264587,0.5449426419617677,[0.88190254 0.47795673 0.27496866],0.531016033763173,[0.90333974 0.41485456 0.2748538 ],0.5667473260985322,[0.86145921 0.56369916 0.27508361],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.8033756017684937,0.5526142018082042,[0.88489185 0.46653052 0.30642023],0.5343705383708328,[0.90439465 0.42994563 0.26877133],0.5774893021679154,[0.86621243 0.50992063 0.35633484],,0.798090934753418,0.5433896921303459,[0.88148898 0.47411255 0.27456754],0.5263325408202628,[0.90176675 0.43199748 0.2452334 ],0.5664340685131379,[0.86210313 0.52532617 0.31187291],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.8019780516624451,0.5561039768974696,[0.88352756 0.4826546  0.30212977],0.534836888070589,[0.90912153 0.42666667 0.26872247],0.5866377937375211,[0.8593352  0.55555556 0.34502262],,0.791171669960022,0.5426397879442604,[0.87578021 0.48492665 0.2672125 ],0.521491587330258,[0.90557054 0.41812622 0.240778  ],0.5750614627470626,[0.84788746 0.5771297  0.30016722],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(128, 128)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.7895076274871826,0.5490123893151988,[0.87474278 0.4786795  0.29361488],0.5246994265094502,[0.91348953 0.39635535 0.26425339],0.5912108900276022,[0.83914926 0.60416667 0.33031674],,0.7805010080337524,0.543007427976533,[0.86744361 0.48252669 0.27905199],0.5193531078036572,[0.9112226  0.38979447 0.25704225],0.5886722148811508,[0.82767844 0.63315426 0.30518395],11,3,5,3,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(128, 128)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,4
