,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.8054719567298889,0.537213618012624,[0.88682842 0.45058076 0.27423168],0.5302666085976467,[0.90005902 0.40361209 0.28712871],0.5487817417112314,[0.87398115 0.50992063 0.26244344],,0.80146723985672,0.5374931398370429,[0.88343218 0.46891361 0.26013363],0.5292112059762742,[0.90054538 0.4087279  0.27836034],0.5536630973948505,[0.86695725 0.54988488 0.24414716],20,3,5,6,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(512, 512)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.8028918504714966,0.5409198797019822,[0.88503141 0.44986571 0.28786251],0.5281286001452047,[0.90048768 0.40986949 0.27402863],0.5572587054009921,[0.87009679 0.4985119  0.30316742],,0.8029677867889404,0.5452189023699383,[0.8845194  0.47026564 0.28087167],0.5323220747017595,[0.90061602 0.42489935 0.27145086],0.5621451074702113,[0.86898806 0.52647736 0.2909699 ],20,3,5,6,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(512, 512)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.7947753071784973,0.543740209445902,[0.8787839  0.47093266 0.28150407],0.523232382451427,[0.90707605 0.40708604 0.25553506],0.574694474212394,[0.85220326 0.55853175 0.31334842],,0.7901296615600586,0.5448334557299596,[0.87495827 0.48987918 0.26966292],0.5223849397140722,[0.90853333 0.41438811 0.24423338],0.5812606535649989,[0.84377631 0.5990023  0.30100334],20,3,5,6,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(512, 512)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.8038594126701355,0.5350725747238206,[0.88515352 0.46350444 0.25655977],0.5255979350013139,[0.90067229 0.41138024 0.26474128],0.5499277384016379,[0.87016047 0.53075397 0.24886878],,0.7988829016685486,0.538595763172348,[0.88182761 0.4633355  0.27062418],0.5285616109173032,[0.90123074 0.40134907 0.28310502],0.5568019719627916,[0.86324236 0.54796623 0.25919732],20,3,5,6,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.8100945949554443,0.5488819222015083,[0.89037252 0.45595376 0.30031949],0.5376082671296135,[0.9020979  0.42702469 0.28370221],0.5623466217301433,[0.87894804 0.4890873  0.31900452],,0.801550567150116,0.5440604824026863,[0.88356959 0.4708124  0.27779945],0.5299090582196716,[0.90019016 0.42911272 0.26042429],0.5622331239135162,[0.86755164 0.52148887 0.29765886],20,3,5,6,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.8106858730316162,0.5472056126442777,[0.88954259 0.47372992 0.27834433],0.5402956057345132,[0.903355   0.42123552 0.2962963 ],0.5599200928744169,[0.8761462  0.54117063 0.26244344],,0.8043016195297241,0.5354236361648391,[0.88520543 0.47520259 0.24586288],0.5316359774492914,[0.90065614 0.41133558 0.28291621],0.550071721130839,[0.87027589 0.56254797 0.2173913 ],20,3,5,6,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,384,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.8085895776748657,0.5538952379984748,[0.88790608 0.48249523 0.2912844 ],0.5414062866073904,[0.90729049 0.42157953 0.29534884],0.5735503553603475,[0.86933265 0.5639881  0.28733032],,0.8035096526145935,0.5511476311762012,[0.88438998 0.48678096 0.28227194],0.5383841273735247,[0.90649053 0.41788171 0.29078014],0.5734915212299087,[0.86334142 0.58288565 0.27424749],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.8077295422554016,0.5519125399702808,[0.88759665 0.47354949 0.29459148],0.5404023294915218,[0.90602202 0.41541916 0.29976581],0.5700312515904647,[0.86990576 0.55059524 0.28959276],,0.7983826994895935,0.5484436517536513,[0.88051723 0.47823364 0.28658009],0.5355959053522584,[0.90569199 0.40396825 0.29712747],0.5731384953339022,[0.85670415 0.58595549 0.27675585],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.8113309144973755,0.55634662605981,[0.88991806 0.48246594 0.29665588],0.5426137224532157,[0.90549002 0.438846   0.28350515],0.5738909674924478,[0.87487264 0.53571429 0.31108597],,0.8066357970237732,0.5545741090816787,[0.88589248 0.4925826  0.28524724],0.5406059814909702,[0.90357474 0.43926639 0.27897682],0.5737747786625264,[0.868889   0.56062932 0.29180602],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.8225650191307068,0.5314015974354482,[0.8975173  0.46323024 0.23345725],0.5553066719708221,[0.89496011 0.43039591 0.34056399],0.5263930181513937,[0.90008915 0.5014881  0.17760181],,0.8183485269546509,0.5330356778363192,[0.89492215 0.47064864 0.23353625],0.5553518477103692,[0.895944   0.42477603 0.34533552],0.5326508581407231,[0.89390262 0.52762855 0.1764214 ],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.8092883229255676,0.5364130618637949,[0.88927536 0.45464481 0.26531901],0.535495351580587,[0.89964812 0.40640875 0.30042918],0.544189549935557,[0.87913907 0.51587302 0.23755656],,0.8035930395126343,0.5372286143225652,[0.88481003 0.46538837 0.26148745],0.5350106449215174,[0.89978492 0.40360767 0.30163934],0.5501986022316786,[0.87032542 0.54950115 0.23076923],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.8085358142852783,0.5363744766793966,[0.88834435 0.46662231 0.25415677],0.5297422765019131,[0.89974528 0.42198155 0.2675    ],0.5470451921075217,[0.87722873 0.5218254  0.24208145],,0.8044266700744629,0.5279907700242955,[0.88533816 0.47609627 0.22253788],0.5240611273926691,[0.89829212 0.41734104 0.25655022],0.5411155642444276,[0.87275249 0.55410591 0.19648829],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.8176736235618591,0.45843320131855525,[0.89680337 0.38573186 0.09276438],0.5063849231203625,[0.87879714 0.38262567 0.25773196],0.45367096292300807,[0.91556291 0.38888889 0.05656109],,0.8131382465362549,0.46496467920422635,[0.89333301 0.42341533 0.0781457 ],0.4892725936709805,[0.88201217 0.39790753 0.18789809],0.46889894696680207,[0.90494824 0.4524175  0.0493311 ],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.8075682520866394,0.4810740993269123,[0.88999084 0.39817044 0.15506102],0.49397541277311574,[0.88293539 0.3868101  0.21218075],0.47651671963855446,[0.89715996 0.41021825 0.12217195],,0.8025092482566833,0.4720101367971423,[0.88632774 0.41884817 0.1108545 ],0.48215329967884374,[0.8832325  0.38412292 0.17910448],0.4767293768957153,[0.88944475 0.46047583 0.08026756],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,11
