,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.8188561797142029,0.5450650049036923,[0.89563967 0.48128079 0.25827455],0.5415852569116587,[0.89859624 0.47798434 0.24817518],0.5488520937610342,[0.8927025  0.48462302 0.26923077],,0.8163477778434753,0.5497771640063249,[0.89311211 0.47924253 0.27697685],0.5476945554430628,[0.89706176 0.45599446 0.29002745],0.5530785809504545,[0.88919709 0.50498849 0.26505017],5,1,True,200,0.1,0.001,1,focal,2,True,5,64,0
0,,0.7985379695892334,0.5366532466870776,[0.88208149 0.48274411 0.24513414],0.5185813332613015,[0.90741364 0.41922515 0.22910521],0.563549463907372,[0.85812532 0.56894841 0.26357466],,0.7926722764968872,0.5438461706623438,[0.87667231 0.48584111 0.26902509],0.5257451683890251,[0.90833289 0.40412529 0.26477733],0.5765117114818901,[0.84714448 0.60897928 0.27341137],5,1,True,200,0.1,0.001,12,focal,2,True,5,64,0
0,,0.8156310319900513,0.5430147415375387,[0.89339874 0.4679384  0.26770708],0.5402661073228429,[0.89965778 0.4359743  0.28516624],0.5481496484369487,[0.88722618 0.50496032 0.25226244],,0.8093451857566833,0.5456007654173309,[0.88847602 0.47778149 0.27054478],0.5420031355051566,[0.90087063 0.42307692 0.30206186],0.556711606792779,[0.87641785 0.54873369 0.24498328],5,1,True,200,0.1,0.001,123,focal,2,True,5,64,0
0,,0.8162223100662231,0.5379829739913551,[0.89339224 0.4729019  0.24765478],0.5379850814237086,[0.89833891 0.43869325 0.27692308],0.5417928237123796,[0.88849975 0.51289683 0.2239819 ],,0.8131799697875977,0.5457515498092921,[0.8906911  0.48767308 0.25889047],0.5449307957196154,[0.90031373 0.43546441 0.29901424],0.5545462529319823,[0.88127198 0.55410591 0.22826087],5,1,True,200,0.1,0.0005,1,focal,2,True,5,64,1
0,,0.805579423904419,0.5484214609476078,[0.88651952 0.48105216 0.2776927 ],0.5317901248967444,[0.90550501 0.43684211 0.25302326],0.5704081223534866,[0.86831381 0.53521825 0.30769231],,0.7975074052810669,0.5473130275666666,[0.87998575 0.48325821 0.27869513],0.5300713057350205,[0.90512096 0.41625069 0.26884227],0.5738283321932595,[0.85620883 0.57597851 0.28929766],5,1,True,200,0.1,0.0005,12,focal,2,True,5,64,1
0,,0.8142334818840027,0.5434602941146472,[0.89209003 0.47478144 0.26350941],0.5395152514251516,[0.90101325 0.43312883 0.28440367],0.5513715186363219,[0.88334182 0.52529762 0.24547511],,0.8099703788757324,0.5435436710924226,[0.88868801 0.48436725 0.25757576],0.541283417464947,[0.90120187 0.42570515 0.29694323],0.5552407236130341,[0.87651692 0.56178051 0.22742475],5,1,True,200,0.1,0.0005,123,focal,2,True,5,64,1
0,,0.8109546303749084,0.5393337350485139,[0.88922493 0.47688123 0.25189504],0.5325575842907183,[0.89867985 0.43906511 0.2599278 ],0.5487120585484434,[0.87996689 0.5218254  0.24434389],,0.8090950846672058,0.5433563913012457,[0.88729246 0.49266177 0.25011494],0.5378799531382717,[0.90011212 0.43569322 0.27783453],0.5563421911834804,[0.87483283 0.56676899 0.22742475],5,1,True,200,0.1,0.0001,1,focal,2,True,5,64,2
0,,0.815254807472229,0.5376230148119575,[0.89227324 0.47625731 0.2443385 ],0.5351636229889944,[0.89666259 0.45064188 0.2581864 ],0.5415958042808452,[0.88792664 0.50496032 0.23190045],,0.8127214312553406,0.542868034889635,[0.8898566  0.49601086 0.24273664],0.5400668385268937,[0.89933225 0.44474886 0.2761194 ],0.5525876779239264,[0.88057853 0.56062932 0.21655518],5,1,True,200,0.1,0.0001,12,focal,2,True,5,64,2
0,,0.8193399310112,0.5368320572241684,[0.89501245 0.48042134 0.23506238],0.541303403211416,[0.8975919  0.44619311 0.2801252 ],0.5384245911247275,[0.89244778 0.5203373  0.20248869],,0.8139718770980835,0.5405600539170006,[0.89094501 0.49463087 0.23610428],0.541970191460064,[0.89969697 0.43947525 0.28673835],0.5495494611634736,[0.88236168 0.56561781 0.2006689 ],5,1,True,200,0.1,0.0001,123,focal,2,True,5,64,2
0,,0.8237475752830505,0.544908518873692,[0.89911403 0.47840532 0.25720621],0.5474450174486397,[0.89675049 0.49341065 0.25217391],0.5427397398083024,[0.90149007 0.46428571 0.26244344],,0.8195990324020386,0.5442886076631636,[0.89548547 0.47876738 0.25861298],0.5472232589477354,[0.89444554 0.46907216 0.27815207],0.5423461474634239,[0.89652781 0.48887183 0.2416388 ],5,1,True,300,0.1,0.001,1,focal,2,True,5,64,3
0,,0.791012704372406,0.5300513383895478,[0.8769913  0.47637211 0.23679061],0.5100307619745117,[0.90563734 0.41583426 0.20862069],0.5604657411727922,[0.85010188 0.55753968 0.27375566],,0.7897545099258423,0.5385379553645144,[0.87502563 0.48150451 0.25908373],0.5189451704315364,[0.90667658 0.40464995 0.24550898],0.5713849889727852,[0.84550993 0.59439754 0.27424749],5,1,True,300,0.1,0.001,12,focal,2,True,5,64,3
0,,0.8166523575782776,0.5479234222805452,[0.89391751 0.47616855 0.27368421],0.5429593637648092,[0.90123617 0.44434895 0.28329298],0.5547731559369659,[0.88671676 0.51289683 0.26470588],,0.8090950846672058,0.5458654188565942,[0.88835878 0.4781586  0.27107888],0.5407382635524549,[0.90089127 0.42528392 0.2960396 ],0.5574059247301539,[0.87617019 0.54604758 0.25      ],5,1,True,300,0.1,0.001,123,focal,2,True,5,64,3
0,,0.8204687237739563,0.5477858357145058,[0.8962698  0.48057554 0.26651217],0.5457887812765777,[0.89902614 0.46518106 0.27315914],0.5502450385825921,[0.89353031 0.49702381 0.260181  ],,0.8178066611289978,0.55027216611884,[0.89394316 0.48443891 0.27243442],0.55088161168577,[0.89823474 0.45144183 0.30296827],0.5532747023163059,[0.88969241 0.52264006 0.24749164],5,1,True,300,0.1,0.0005,1,focal,2,True,5,64,4
0,,0.8077295422554016,0.5386993837016885,[0.88839315 0.47943649 0.24826851],0.5264428705798855,[0.90233811 0.44234801 0.2346425 ],0.5539202655364518,[0.87487264 0.52331349 0.26357466],,0.8043432831764221,0.5461831250513525,[0.88459498 0.4852071  0.26874729],0.5353151841589344,[0.90253582 0.42438183 0.2790279 ],0.5643120328416942,[0.86735351 0.56638526 0.25919732],5,1,True,300,0.1,0.0005,12,focal,2,True,5,64,4
0,,0.8128359317779541,0.544028697472937,[0.89144514 0.47646795 0.264173  ],0.5367178214187418,[0.90228948 0.43458708 0.2732769 ],0.5545987448865323,[0.88085838 0.52728175 0.25565611],,0.8065941333770752,0.5454754978340023,[0.88657612 0.48028909 0.26956128],0.5386166381698353,[0.90238022 0.41987364 0.29359606],0.5604976632054796,[0.87131606 0.56101305 0.24916388],5,1,True,300,0.1,0.0005,123,focal,2,True,5,64,4
0,,0.8113309144973755,0.5465401403635718,[0.8897473  0.47782211 0.27205101],0.5365487174053035,[0.89968101 0.45345212 0.25651303],0.5581945477007807,[0.88003057 0.50496032 0.28959276],,0.8099703788757324,0.5490420690810563,[0.88809081 0.49477113 0.26426426],0.5397630896116665,[0.90075908 0.44716455 0.27136564],0.5623403998331862,[0.87577394 0.55372218 0.25752508],5,1,True,300,0.1,0.0001,1,focal,2,True,5,64,5
0,,0.8140184879302979,0.5429240231934286,[0.89146267 0.47638986 0.26091954],0.5373568879369554,[0.89835112 0.44853263 0.26518692],0.549800966970815,[0.88467906 0.50793651 0.25678733],,0.8102622032165527,0.5460382894224622,[0.88834805 0.49267462 0.2570922 ],0.5389122991171486,[0.90013729 0.44301471 0.27358491],0.5580706413837223,[0.87686364 0.55487337 0.24247492],5,1,True,300,0.1,0.0001,12,focal,2,True,5,64,5
0,,0.8149322867393494,0.5394642104963939,[0.89184938 0.48291367 0.24362958],0.5370750453534481,[0.89926847 0.44161184 0.27034483],0.5463364196077479,[0.88455171 0.5327381  0.22171946],,0.80851149559021,0.5389508771478947,[0.88719198 0.48816568 0.24149497],0.5366026660611333,[0.90001019 0.42696952 0.28282828],0.5517583135034991,[0.87473377 0.56983883 0.21070234],5,1,True,300,0.1,0.0001,123,focal,2,True,5,64,5
0,,0.8274027109146118,0.5476718007759191,[0.90142893 0.4688071  0.27277937],0.5554263370929221,[0.89509041 0.49476584 0.27642276],0.5408417159244974,[0.90785787 0.44543651 0.26923077],,0.822266697883606,0.5382959191540322,[0.89754945 0.4740827  0.2432556 ],0.5466311675891321,[0.89171352 0.47976424 0.26841574],0.5314681533844211,[0.90346228 0.46853415 0.22240803],5,1,True,400,0.1,0.001,1,focal,2,True,5,64,6
0,,0.7926790118217468,0.5309288729811557,[0.87829196 0.47718998 0.23730469],0.5113966692518557,[0.90552512 0.419902   0.20876289],0.5600384165099787,[0.85264901 0.55257937 0.27488688],,0.7909215688705444,0.540624532640852,[0.87577783 0.48184095 0.26425482],0.5209851420908639,[0.90658467 0.40692755 0.24944321],0.5728308630956563,[0.84699589 0.59056025 0.28093645],5,1,True,400,0.1,0.001,12,focal,2,True,5,64,6
0,,0.8122446537017822,0.5420627929980134,[0.8912617  0.46856356 0.26636312],0.5347922684910013,[0.90038339 0.43595218 0.26804124],0.5511590900298535,[0.88232298 0.50644841 0.26470588],,0.807302713394165,0.5440438906873976,[0.887184   0.47876062 0.26618705],0.5374221491131523,[0.90130839 0.42302031 0.28793774],0.5574689690284927,[0.87349547 0.5514198  0.24749164],5,1,True,400,0.1,0.001,123,focal,2,True,5,64,6
0,,0.8131584525108337,0.5400330957251914,[0.89226926 0.47126437 0.25656566],0.534691971101836,[0.89750032 0.47482377 0.23175182],0.5473956938580039,[0.88709883 0.46775794 0.28733032],,0.815389096736908,0.551814118603307,[0.8924549  0.48474825 0.2782392 ],0.5464845007859354,[0.89795918 0.46509168 0.27640264],0.5577525650039032,[0.88701768 0.50613968 0.28010033],5,1,True,400,0.1,0.0005,1,focal,2,True,5,64,7
0,,0.7990217208862305,0.5326283689937744,[0.88199041 0.47965739 0.23623731],0.5165816027919504,[0.90382945 0.42200452 0.22391084],0.5555791400162261,[0.86118186 0.55555556 0.25      ],,0.7969655394554138,0.5416887323220273,[0.87948032 0.48587923 0.25970664],0.5276886242019682,[0.90538131 0.40941362 0.26827094],0.5680532280646721,[0.85502006 0.59746738 0.25167224],5,1,True,400,0.1,0.0005,12,focal,2,True,5,64,7
0,,0.8185336589813232,0.5454532649375651,[0.89543258 0.47410173 0.26682549],0.5431749086654695,[0.90018663 0.44757709 0.28176101],0.549363465315939,[0.89072848 0.50396825 0.25339367],,0.8128881454467773,0.5463373065217879,[0.89100095 0.48017848 0.26783249],0.5440339454563649,[0.89991411 0.43433716 0.29785056],0.5541372403494332,[0.88226262 0.53683807 0.24331104],5,1,True,400,0.1,0.0005,123,focal,2,True,5,64,7
0,,0.8107396364212036,0.5447555797309684,[0.89004999 0.47755008 0.26666667],0.5338358824826296,[0.90177113 0.44563816 0.25409836],0.5578525185191526,[0.87862965 0.51438492 0.28054299],,0.8076778650283813,0.5476419778795532,[0.88680765 0.48991258 0.2662057 ],0.5377347931306898,[0.90174594 0.43596649 0.27549195],0.5629919049162398,[0.87235623 0.5590944  0.25752508],5,1,True,400,0.1,0.0001,1,focal,2,True,5,64,8
0,,0.8157385587692261,0.5461753102163303,[0.89287775 0.48203162 0.26361656],0.5397675600122226,[0.89892862 0.46617238 0.25420168],0.553223795603032,[0.88690779 0.49900794 0.27375566],,0.8108040690422058,0.5471719056498364,[0.8887218  0.49434291 0.25845101],0.538850404954229,[0.89949774 0.45237337 0.26468011],0.5585352515627451,[0.878201   0.54489639 0.25250836],5,1,True,400,0.1,0.0001,12,focal,2,True,5,64,8
0,,0.8115996718406677,0.5458831249331066,[0.88958481 0.48391362 0.26415094],0.5378191373343687,[0.90222659 0.43536875 0.27586207],0.558442977292802,[0.87729241 0.54464286 0.25339367],,0.805552065372467,0.543196956059523,[0.88497854 0.49114332 0.25346901],0.5364205157711378,[0.9024767  0.42314095 0.28364389],0.5608103459016885,[0.86814602 0.58518803 0.22909699],5,1,True,400,0.1,0.0001,123,focal,2,True,5,64,8
