,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.8203611969947815,0.5305439924021507,[0.89698125 0.46194226 0.23270847],0.5372560802339263,[0.89521756 0.44505747 0.27149321],0.5275101833341023,[0.89875191 0.48015873 0.20361991],,0.8161810636520386,0.5460497356551394,[0.89311743 0.46862507 0.27640671],0.5542386457225752,[0.89702208 0.42834446 0.3373494 ],0.5468760584196782,[0.88924662 0.51726784 0.23411371],35,1,True,200,0.1,0.001,1,focal,2,True,5,64,0
0,,0.8172435760498047,0.527783877267682,[0.89509113 0.45268924 0.23557126],0.5309512746381018,[0.89265358 0.4545     0.24570025],0.5248930761810583,[0.89754203 0.45089286 0.22624434],,0.8143053650856018,0.541390311741582,[0.89205237 0.4681546  0.26396396],0.5416902197971679,[0.89487588 0.44406196 0.28613281],0.5430804696446105,[0.88924662 0.49501151 0.24498328],35,1,True,200,0.1,0.001,12,focal,2,True,5,64,0
0,,0.8054181933403015,0.5182372632855557,[0.88696607 0.46131141 0.20643432],0.5180211407010439,[0.8996005  0.40117345 0.25328947],0.5305161615786859,[0.87468161 0.54265873 0.17420814],,0.8044683337211609,0.5367683120423242,[0.88492723 0.46948207 0.25589563],0.5404653314260883,[0.89997439 0.40147179 0.31994981],0.5496065780705852,[0.87037496 0.56523408 0.2132107 ],35,1,True,200,0.1,0.001,123,focal,2,True,5,64,0
0,,0.8238013386726379,0.5249737775130124,[0.89920466 0.46279449 0.21292217],0.5450273315813897,[0.89492274 0.43681198 0.30334728],0.5198728016706201,[0.90352776 0.49206349 0.16402715],,0.8131799697875977,0.5194262279131342,[0.89183092 0.4548552  0.21159257],0.5417900245846473,[0.89278269 0.40900735 0.32358003],0.5201170545670982,[0.89088117 0.51227936 0.15719064],35,1,True,200,0.1,0.0005,1,focal,2,True,5,64,1
0,,0.824661374092102,0.5200332963194092,[0.90004398 0.44161248 0.21844343],0.5370871733593588,[0.88815871 0.46418808 0.25891473],0.5074322117198042,[0.91225166 0.42113095 0.18891403],,0.8172231316566467,0.5214047868050473,[0.89487513 0.43668617 0.23265306],0.5384730843143327,[0.88735755 0.42963238 0.29842932],0.5123773558971901,[0.90252117 0.44397544 0.19063545],35,1,True,200,0.1,0.0005,12,focal,2,True,5,64,1
0,,0.8200924396514893,0.5197947842286189,[0.89681205 0.45463006 0.20794224],0.5363514508415446,[0.89349599 0.42813322 0.28742515],0.5158905902599904,[0.90015283 0.48462302 0.16289593],,0.819307267665863,0.5320039834368769,[0.89534452 0.46726035 0.23340708],0.5557665715223347,[0.89381973 0.42870875 0.34477124],0.5289088284056287,[0.89687454 0.51343054 0.1764214 ],35,1,True,200,0.1,0.0005,123,focal,2,True,5,64,1
0,,0.816437304019928,0.48630377364169347,[0.8965842  0.40609911 0.15622801],0.5024415706582471,[0.88425811 0.41636269 0.20670391],0.4770512545030465,[0.90925879 0.39632937 0.12556561],,0.8118044137954712,0.5017775242931505,[0.89199136 0.419288   0.19405321],0.5178447228411828,[0.88379443 0.41176471 0.25797503],0.49431716420835486,[0.90034177 0.42709133 0.15551839],35,1,True,200,0.1,0.0001,1,focal,2,True,5,64,2
0,,0.815254807472229,0.49011441522185484,[0.8945121  0.42549331 0.15033784],0.5257788739586287,[0.88869336 0.3919766  0.29666667],0.4887880167632798,[0.90040754 0.46527778 0.10067873],,0.8104705810546875,0.4945068189176746,[0.89020713 0.44183708 0.15147625],0.5355596994929294,[0.88845034 0.3922619  0.32596685],0.4987963434665615,[0.89197088 0.50575595 0.09866221],35,1,True,200,0.1,0.0001,12,focal,2,True,5,64,2
0,,0.810900866985321,0.49353365185172127,[0.89146745 0.43045323 0.15868028],0.5137139686495639,[0.89010919 0.39139261 0.2596401 ],0.4950859497022333,[0.89282985 0.4781746  0.11425339],,0.8045517206192017,0.49748037640560433,[0.88672448 0.43512842 0.17058824],0.520076327976037,[0.8896201  0.38291047 0.28769841],0.5029741321798867,[0.88384764 0.5038373  0.12123746],35,1,True,200,0.1,0.0001,123,focal,2,True,5,64,2
0,,0.814878523349762,0.5266461868910916,[0.89348395 0.45929412 0.22716049],0.5274562377287036,[0.8954842  0.43688451 0.25      ],0.5279214646179975,[0.89149261 0.48412698 0.2081448 ],,0.8128464818000793,0.5448588064476781,[0.89078566 0.47217421 0.27161654],0.5457922865155028,[0.89773127 0.42955975 0.31008584],0.5499201601502107,[0.8839467  0.52417498 0.2416388 ],35,1,True,300,0.1,0.001,1,focal,2,True,5,64,3
0,,0.8140722513198853,0.5277227236037929,[0.8928913  0.45920118 0.2310757 ],0.5267529129585673,[0.89397421 0.45375303 0.2325315 ],0.5287435862158301,[0.891811   0.46478175 0.22963801],,0.8103455305099487,0.5334458031272309,[0.88976868 0.46709817 0.24347056],0.5309164756753509,[0.89460244 0.4394452  0.25870179],0.5377950216638271,[0.88498687 0.49846508 0.22993311],35,1,True,300,0.1,0.001,12,focal,2,True,5,64,3
