,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.8014405369758606,0.5300471997319874,[0.88468003 0.43638761 0.26907397],0.5224313874831997,[0.89826726 0.39171598 0.27731092],0.5417898161981722,[0.87149771 0.49255952 0.26131222],,0.7971322536468506,0.5381319152738909,[0.88066114 0.44864689 0.28508772],0.5296347243898372,[0.899066   0.39002268 0.2998155 ],0.5542487032914402,[0.8629947  0.52801228 0.27173913],20,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(128, 128)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8049881458282471,0.534849333049132,[0.88656398 0.45054216 0.26744186],0.5270479049572465,[0.89931215 0.40671195 0.27511962],0.5464378327886313,[0.87417219 0.50496032 0.260181  ],,0.8008419871330261,0.5374047934256683,[0.88346774 0.45300968 0.27573696],0.5320546370824463,[0.89928685 0.39558866 0.3012884 ],0.5507690275554072,[0.86819555 0.52993093 0.2541806 ],20,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(128, 128)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8124059438705444,0.5457698775502523,[0.8915105  0.45646196 0.28933718],0.53976673556264,[0.90016228 0.4241908  0.29494712],0.5536692347171505,[0.88302343 0.49404762 0.28393665],,0.8071359992027283,0.5468984111089853,[0.88754929 0.46791674 0.2852292 ],0.5380178818113484,[0.90032613 0.42407234 0.28965517],0.5593130259455455,[0.87513002 0.5218726  0.28093645],20,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(128, 128)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64
