,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.8149860501289368,0.5626697644644127,[0.89170694 0.49005236 0.30625   ],0.5582992396780038,[0.90865226 0.42406669 0.34217877],0.577629510795658,[0.87538207 0.58035714 0.27714932],,0.8065107464790344,0.556639665087901,[0.88536647 0.49460347 0.28994905],0.5498947325771467,[0.90717738 0.41748086 0.32502596],0.577654102237366,[0.86457972 0.6066769  0.26170569],20,3,5,6,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8065469861030579,0.5592347585003269,[0.88601307 0.48980441 0.30188679],0.5427343533778978,[0.91004296 0.4218638  0.2962963 ],0.5849137448889105,[0.86321956 0.58382937 0.30769231],,0.7935892343521118,0.5475703370550191,[0.87753849 0.47513984 0.29003268],0.5300009915716376,[0.90723994 0.39921671 0.28354633],0.5777552780511376,[0.84972014 0.58672295 0.29682274],20,3,5,6,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8209524750709534,0.5605980928273047,[0.89618188 0.48101831 0.30459408],0.5615479169262374,[0.90393211 0.43744923 0.34326241],0.565515089972141,[0.88856342 0.53422619 0.27375566],,0.8147221803665161,0.5566918733901244,[0.89157353 0.49651047 0.28199162],0.5533904173566475,[0.90436156 0.43786635 0.31794334],0.5685929969474188,[0.87914211 0.5732924  0.25334448],20,3,5,6,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(10,)",300,"(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64
