,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.8054181933403015,0.5228578783473362,[0.88626616 0.45936093 0.22294654],0.5218150365091065,[0.8977592  0.40460899 0.26307692],0.5332508640236532,[0.87506368 0.53125    0.19343891],,0.7942978739738464,0.5109092808164177,[0.87949441 0.44336883 0.2098646 ],0.5085908456019718,[0.89440262 0.3825167  0.24885321],0.5245859958670355,[0.86507504 0.52724482 0.18143813],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8133734464645386,0.5208114538384024,[0.89265139 0.45524522 0.21453776],0.5304897202416741,[0.89736165 0.40892928 0.28517824],0.5244429598125546,[0.88799032 0.51339286 0.1719457 ],,0.8051769137382507,0.515933967052895,[0.88683441 0.45294215 0.20802534],0.524682167798057,[0.89481646 0.39699509 0.28223496],0.5236513500095193,[0.87899351 0.52724482 0.16471572],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8084282875061035,0.5150571145915024,[0.88908834 0.44570432 0.21037868],0.5231966129002825,[0.8951717  0.39766537 0.27675277],0.5199049379756431,[0.88308711 0.50694444 0.16968326],,0.8070943355560303,0.5167011346528352,[0.8874407  0.46784405 0.19481865],0.5214423313635083,[0.89476864 0.41342756 0.25613079],0.5253930533750375,[0.88023181 0.53875672 0.15719064],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.8100945949554443,0.5380039132535752,[0.89001616 0.46550994 0.25848564],0.5382813696299104,[0.90338449 0.40590406 0.30555556],0.5488848394964484,[0.8770377  0.54563492 0.2239819 ],,0.7961735725402832,0.5309301549757836,[0.87953578 0.46182611 0.25142857],0.5270656004315833,[0.90038911 0.3887723  0.2920354 ],0.5496833197166684,[0.85962653 0.56868764 0.22073579],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8145560026168823,0.542711145097988,[0.89250877 0.47542058 0.26020408],0.5418707934027935,[0.90253272 0.42483405 0.29824561],0.5510522712509468,[0.88270504 0.53968254 0.23076923],,0.8023425340652466,0.5282583475206332,[0.88507857 0.45828515 0.24141133],0.5241602609636954,[0.89870316 0.40237888 0.27139875],0.5404951754861579,[0.87186091 0.53223331 0.2173913 ],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8260051608085632,0.5311101035551298,[0.89978773 0.47331787 0.22022472],0.5553237222774965,[0.89539063 0.44463819 0.32594235],0.5254900652738596,[0.90422822 0.50595238 0.16628959],,0.8223917484283447,0.5247941219963622,[0.89738401 0.48326616 0.19373219],0.5476866365363636,[0.89425016 0.44469526 0.30411449],0.5239479450365149,[0.9005399  0.52916347 0.14214047],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.8145022392272949,0.5384097211894957,[0.89172343 0.47567096 0.24783478],0.5420046664477003,[0.89993515 0.42462018 0.30145867],0.5449140189839449,[0.88366021 0.5406746  0.21040724],,0.8050935864448547,0.5363197550712141,[0.88572435 0.47081712 0.25241779],0.5356612929590799,[0.90003579 0.40763616 0.29931193],0.5490880291272281,[0.87186091 0.55717575 0.21822742],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8110083937644958,0.5436600762545564,[0.89017863 0.47292419 0.26787741],0.534733488267863,[0.90163292 0.43377483 0.26879271],0.5552737707977288,[0.87901172 0.51984127 0.26696833],,0.803301215171814,0.5410535137745808,[0.88475106 0.47025306 0.26815642],0.5312341683548153,[0.90040515 0.41743529 0.27586207],0.5562915094817851,[0.86963198 0.53837299 0.26086957],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8048269152641296,0.5393624727458387,[0.88562878 0.47419289 0.25826575],0.532709208597977,[0.90524006 0.40498771 0.28789986],0.5576455698314873,[0.86684921 0.5719246  0.2341629 ],,0.7991746664047241,0.539251941092028,[0.88112742 0.48486701 0.25176139],0.5319677663302875,[0.9057107  0.40294715 0.28724544],0.5635063987835559,[0.85784338 0.60859555 0.22408027],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.8036443591117859,0.5409716379278623,[0.88507797 0.46201277 0.27582418],0.528360188444523,[0.90147263 0.41544554 0.26816239],0.5578476430760225,[0.86926898 0.5203373  0.28393665],,0.7974657416343689,0.5386245679111437,[0.88068426 0.4643389  0.27085054],0.5253472057685711,[0.90030008 0.40820483 0.2675367 ],0.5581751582760417,[0.861905   0.53837299 0.27424749],11,15,3,umap,16,,['time_encoding'],['z_score'],True,True,384,1,True,signature,"(12,)","(128, 128)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
