,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.8157923221588135,0.5636424882672159,[0.89266999 0.48462377 0.3136337 ],0.5548262721853163,[0.90716634 0.43246399 0.32484848],0.5776294463843159,[0.87862965 0.55109127 0.30316742],,0.8026342988014221,0.5536442151994847,[0.88336336 0.48136894 0.29620035],0.5414842314961917,[0.90553475 0.41266795 0.30625   ],0.5755181498126982,[0.86225172 0.57751343 0.2867893 ],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8023005723953247,0.551445639650832,[0.88359321 0.47704508 0.29369863],0.5347953235653778,[0.90783905 0.41174352 0.2848034 ],0.5769134895425313,[0.86060876 0.56696429 0.30316742],,0.7939227223396301,0.5475596269771391,[0.87735343 0.475625   0.28970045],0.5304983565560694,[0.90588732 0.40115973 0.28444803],0.5765831756893255,[0.85056219 0.58403684 0.2951505 ],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8168673515319824,0.5562611837851341,[0.89391304 0.48710866 0.28776185],0.5464841361246577,[0.90433989 0.45446735 0.28064516],0.5679247826939685,[0.88372389 0.52480159 0.29524887],,0.8133049607276917,0.5607287065868772,[0.89018967 0.50008652 0.29190992],0.5499258721126675,[0.90319127 0.45540498 0.29118136],0.5748962884345987,[0.87755709 0.55448964 0.29264214],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
