,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.7818211317062378,0.5319425426593655,[0.87106565 0.44629184 0.27847013],0.5091853668222172,[0.90380665 0.39921722 0.22453222],0.5710273581329289,[0.84061386 0.50595238 0.36651584],,0.7813763618469238,0.5355265179991621,[0.87025569 0.46434494 0.27197893],0.5124879599192741,[0.90425077 0.4088785  0.2243346 ],0.5737545264211282,[0.83872406 0.5372218  0.34531773],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(512, 512)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.8014405369758606,0.5445061958779035,[0.88420779 0.45770698 0.29160382],0.5278264544741867,[0.90317439 0.41786153 0.26244344],0.5666760251392117,[0.8660214  0.50595238 0.3280543 ],,0.7992580533027649,0.5507478006480145,[0.88190215 0.47516053 0.29518072],0.5323891343974001,[0.90415734 0.42451691 0.26849315],0.5759998679721672,[0.86071623 0.53952417 0.3277592 ],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(512, 512)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.813803493976593,0.5454357250551242,[0.89270496 0.45467765 0.28892456],0.538992848118827,[0.89831711 0.44454976 0.27411168],0.5526233827996586,[0.88716251 0.46527778 0.30542986],,0.8100121021270752,0.5498949370571982,[0.88977364 0.47007931 0.28983187],0.5403337643044166,[0.8997316  0.44323589 0.27803379],0.5610309989487748,[0.88003368 0.50038373 0.30267559],20,15,3,umap,16,12,['time_encoding'],['z_score'],True,True,384,1,True,signature,10,1,"(512, 512)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64
