,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6482758522033691,0.42710618619961194,[0.78375924 0.28730964 0.21024967],0.48771805302501087,[0.71065632 0.37335092 0.37914692],0.4175264229719675,[0.87362637 0.23349835 0.14545455],,0.6510918140411377,0.434673435599793,[0.78837261 0.3150398  0.2006079 ],0.5075455807008334,[0.70017602 0.43873979 0.38372093],0.42784817630756006,[0.90199043 0.24575163 0.13580247],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6611111164093018,0.32058710799678974,[0.79208865 0.16967268 0.        ],0.37305675536358623,[0.67355623 0.44561404 0.        ],0.35534491852886846,[0.96124928 0.10478548 0.        ],,0.6432241201400757,0.3041174583948676,[0.77932485 0.13302752 0.        ],0.3962933839732214,[0.64682408 0.54205607 0.        ],0.3519709118215187,[0.98009574 0.07581699 0.        ],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6440613269805908,0.3548318975778158,[0.77931626 0.18488445 0.10029499],0.44075062515931324,[0.67616415 0.38046272 0.265625  ],0.3678457007065657,[0.91960671 0.12211221 0.06181818],,0.6512523889541626,0.38534458865641635,[0.7823726  0.25832091 0.11534025],0.5229048575409103,[0.66809345 0.53830228 0.36231884],0.3941121030030668,[0.94381456 0.16993464 0.06858711],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6547892689704895,0.2848225548864985,[0.79113924 0.06332842 0.        ],0.31989208121626417,[0.6651557  0.29452055 0.        ],0.33715874479292923,[0.97599769 0.03547855 0.        ],,0.6448298096656799,0.30698877895349785,[0.78039491 0.14057143 0.        ],0.4023534277528951,[0.64796937 0.55909091 0.        ],0.3537479189206547,[0.9808516  0.08039216 0.        ],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6492336988449097,0.3036256590424388,[0.78620854 0.12466844 0.        ],0.32891299097635407,[0.66917141 0.31756757 0.        ],0.34347356077423824,[0.95286293 0.07755776 0.        ],,0.6432241201400757,0.3102896613747174,[0.77882874 0.15204025 0.        ],0.39114877747814586,[0.64834981 0.52509653 0.        ],0.3546485260770975,[0.97505669 0.08888889 0.        ],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6503831148147583,0.34905317796385665,[0.78474576 0.15699208 0.10542169],0.45779734199444194,[0.67492711 0.39144737 0.30701754],0.36635604856032167,[0.93724696 0.09818482 0.06363636],,0.6543031334877014,0.38273012801481543,[0.78478645 0.2543992  0.10900474],0.5396813433282496,[0.66784577 0.55119826 0.4       ],0.39327758538257557,[0.95137314 0.16535948 0.06310014],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6409961581230164,0.2930901965457416,[0.78119435 0.06633021 0.03174603],0.3501652040473793,[0.66263847 0.26285714 0.125     ],0.3358508725366463,[0.951417   0.0379538  0.01818182],,0.6355170011520386,0.33993786167831086,[0.77277829 0.13977273 0.10726257],0.49109588589941566,[0.64934842 0.53478261 0.28915663],0.3667934663577365,[0.95414462 0.08039216 0.06584362],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.652107298374176,0.29697387276643367,[0.78807242 0.1028492  0.        ],0.33097496553912625,[0.66693371 0.32599119 0.        ],0.3413468298825255,[0.96298438 0.06105611 0.        ],,0.6416184902191162,0.30091236148025197,[0.7784563  0.12428078 0.        ],0.38835931510350113,[0.64584718 0.51923077 0.        ],0.35006002400960384,[0.97959184 0.07058824 0.        ],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6530651450157166,0.2903083001001438,[0.78926301 0.08166189 0.        ],0.3251300779316458,[0.66560763 0.30978261 0.        ],0.33879204866698354,[0.96934644 0.0470297  0.        ],,0.6437058448791504,0.30806161409314287,[0.77955207 0.14463277 0.        ],0.3938209752839012,[0.64812959 0.53333333 0.        ],0.353829433007771,[0.97782817 0.08366013 0.        ],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.649808406829834,0.5155099184020976,[0.77401379 0.45984252 0.31267345],0.5144031457874975,[0.78518298 0.43975904 0.31826742],0.5174262689426837,[0.76315789 0.48184818 0.30727273],,0.6579961180686951,0.5297362642009839,[0.78653943 0.47400319 0.32866618],0.5340012884265474,[0.78397997 0.46292835 0.35509554],0.5268783507916198,[0.78911565 0.48562092 0.30589849],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
