,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6264367699623108,0.505255713131879,[0.75940299 0.42210618 0.33425798],0.5004910586710067,[0.7847008  0.446593   0.27017937],0.524677400649261,[0.73568537 0.40016502 0.43818182],,0.670680820941925,0.5665711408917371,[0.79082732 0.49421129 0.41467482],0.5658148697985229,[0.79536188 0.5534846  0.34859813],0.5814697346702742,[0.78634417 0.44640523 0.51165981],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6229885220527649,0.5139897737787888,[0.74904885 0.44006436 0.35285611],0.5042764196043882,[0.79055573 0.42935636 0.29291717],0.535546516479294,[0.71168305 0.45132013 0.44363636],,0.6644187569618225,0.5691563796011053,[0.77882107 0.52517986 0.40346821],0.5604733700888527,[0.8072452  0.52552356 0.34865135],0.585301720139359,[0.75233056 0.5248366  0.478738  ],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.632758617401123,0.49674254826203906,[0.76235632 0.39927733 0.328594  ],0.4963958874262849,[0.7575671  0.44111776 0.29050279],0.5033582548538255,[0.76720648 0.36468647 0.37818182],,0.6761400103569031,0.5652898126660683,[0.79404836 0.48611111 0.41570997],0.5682127268671118,[0.78173828 0.55140962 0.37149028],0.5710907133772577,[0.80675233 0.43464052 0.47187929],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.613218367099762,0.48703423991501243,[0.74680535 0.39934933 0.31494804],0.48093462564971795,[0.76803178 0.39374499 0.2810271 ],0.49667265916875086,[0.72672065 0.40511551 0.35818182],,0.6859344840049744,0.5881112812686219,[0.79658859 0.53016949 0.43757576],0.5825534920453325,[0.804991   0.55070423 0.39196526],0.5982232673590698,[0.78835979 0.51111111 0.4951989 ],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.623180091381073,0.4990110625940864,[0.75197143 0.42927228 0.31578947],0.49263156750766185,[0.7744407  0.42544571 0.2780083 ],0.5097973643518198,[0.73076923 0.43316832 0.36545455],,0.6832048892974854,0.5844181870011228,[0.7924432  0.54046823 0.42034314],0.5787914684401605,[0.80310479 0.55342466 0.37984496],0.5935576974273935,[0.78206097 0.52810458 0.47050754],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6189655065536499,0.4913567403750883,[0.75125702 0.40558292 0.31723027],0.48568066177953284,[0.76876513 0.40359477 0.28468208],0.500100402174399,[0.73452863 0.40759076 0.35818182],,0.6726076006889343,0.5742975246381938,[0.78744395 0.50913925 0.42630938],0.5674546635047112,[0.80109489 0.51791751 0.38335159],0.5850045916857827,[0.77425044 0.50065359 0.48010974],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6015325784683228,0.4875246284223657,[0.73072253 0.41197322 0.31987814],0.479453674114043,[0.76900958 0.39412208 0.27522936],0.5031344748124321,[0.69606709 0.43151815 0.38181818],,0.6793513298034668,0.5874090904049597,[0.78743212 0.53871391 0.43608124],0.578617180412896,[0.80876494 0.54084321 0.38624339],0.6014943151471838,[0.76719577 0.53660131 0.50068587],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.5948275923728943,0.483537057027623,[0.72525097 0.42045455 0.30490566],0.4758523899043938,[0.77825655 0.38865546 0.26064516],0.5013995748909766,[0.67900521 0.45792079 0.36727273],,0.6780667901039124,0.5936406808179606,[0.78168828 0.55772207 0.4415117 ],0.5816943351891748,[0.82307049 0.52968842 0.39232409],0.6126526879613299,[0.74426808 0.58888889 0.5048011 ],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.620881199836731,0.4952266961264778,[0.752215   0.4079898  0.32547529],0.4896599357459935,[0.76855763 0.42068361 0.27973856],0.5072278112715841,[0.73655292 0.3960396  0.38909091],,0.6766217350959778,0.5756350941003904,[0.79102775 0.50917908 0.42669845],0.5715475421386569,[0.79576747 0.54163596 0.3772392 ],0.5859400001427183,[0.78634417 0.48039216 0.49108368],80,15,3,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6170498132705688,0.5000041573064377,[0.74708171 0.41213654 0.34079422],0.49267230313899163,[0.77419355 0.42118863 0.28263473],0.5181202556345861,[0.72180451 0.40346535 0.42909091],,0.6673089265823364,0.5731939994560382,[0.78058153 0.50227035 0.43673012],0.5674189000981124,[0.79390307 0.53938485 0.36896878],0.5908712456175885,[0.76769967 0.46993464 0.53497942],80,15,4,gaussian_random_projection,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,12
