,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6484674215316772,0.520088577725672,[0.7708004  0.42352941 0.36593592],0.5186717564012032,[0.76606684 0.44875346 0.34119497],0.5237094605932543,[0.77559283 0.4009901  0.39454545],,0.6718047261238098,0.5553524897877858,[0.79121428 0.49592391 0.37891928],0.5563248100986443,[0.78387735 0.51626591 0.36883117],0.5551295964201867,[0.79868985 0.47712418 0.38957476],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,6,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6377394795417786,0.5125804879791146,[0.76093294 0.42773601 0.34907251],0.5086105313015251,[0.76719577 0.43316413 0.3254717 ],0.5178591416110958,[0.75477154 0.42244224 0.37636364],,0.6766217350959778,0.5688513083521244,[0.79173009 0.5200526  0.39477124],0.5657890519991773,[0.79719029 0.52314815 0.37702871],0.5725345831062192,[0.78634417 0.51699346 0.41426612],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,6,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.64616858959198,0.5169549083318031,[0.76690647 0.43080829 0.35314996],0.5167614893484266,[0.76317297 0.44222415 0.34488735],0.5174872900823917,[0.77067669 0.419967   0.36181818],,0.6771034002304077,0.5651658297753515,[0.79201206 0.5131406  0.39034483],0.565998101840947,[0.78963186 0.51585205 0.3925104 ],0.5643557285740085,[0.79440665 0.51045752 0.38820302],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,6,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
