,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6028735637664795,0.4864720966798514,[0.73716288 0.40307102 0.31918239],0.4790379598526277,[0.77906602 0.37688442 0.28116343],0.5005988435743517,[0.6995373  0.43316832 0.36909091],,0.6931599378585815,0.6080250514981063,[0.79900289 0.55548589 0.46958637],0.5963847731978537,[0.83356146 0.53373494 0.42185792],0.6252577299781367,[0.76719577 0.57908497 0.52949246],110,3,5,36,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6164751052856445,0.4989313786197565,[0.75056655 0.40963855 0.33658903],0.49056669416156296,[0.78582727 0.39906103 0.28681178],0.5154663679207713,[0.7183343  0.42079208 0.40727273],,0.6830443143844604,0.5959322926828392,[0.791423   0.53448276 0.46189112],0.5854265033983449,[0.81723027 0.54239569 0.39665354],0.6156017413824241,[0.76719577 0.52679739 0.55281207],110,3,5,36,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6120689511299133,0.48705435622584675,[0.74397859 0.40308191 0.31410256],0.4809133019512036,[0.76560588 0.39633174 0.28080229],0.49665642041358565,[0.72353962 0.41006601 0.35636364],,0.6825626492500305,0.5923177934175274,[0.79251656 0.53674541 0.44769141],0.5823401146601188,[0.81813305 0.53886693 0.39002037],0.6094910941056807,[0.76845553 0.53464052 0.52537723],110,3,5,36,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
