,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.642145574092865,0.5171178467241595,[0.76829449 0.45639772 0.32666133],0.5106653938874404,[0.78926502 0.45088567 0.29184549],0.5271215935937145,[0.74840949 0.4620462  0.37090909],,0.6624919772148132,0.5544774857559446,[0.78119441 0.49883139 0.38340666],0.5505763311067758,[0.78800308 0.50989761 0.35382831],0.56037301065831,[0.77450239 0.48823529 0.41838134],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6258620619773865,0.511835266807562,[0.75659382 0.43412909 0.34478289],0.5085158943668225,[0.79005351 0.46761905 0.26787513],0.538201656487222,[0.72585309 0.40511551 0.48363636],,0.6591200828552246,0.5616713878580045,[0.78075832 0.48671931 0.41753653],0.5588429032217234,[0.7997358  0.53980892 0.33698399],0.5848315732328597,[0.76266062 0.44313725 0.54869684],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.632758617401123,0.5087600413446525,[0.76156897 0.42185401 0.34285714],0.5058759189302929,[0.77396238 0.46131244 0.28235294],0.5248479070000696,[0.74956622 0.38861386 0.43636364],,0.6535003185272217,0.5428082033625614,[0.77934509 0.45952813 0.38955139],0.542749287991049,[0.77914883 0.51673469 0.33236434],0.5545914936619366,[0.77954145 0.41372549 0.47050754],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.5946360230445862,0.4309820015440122,[0.74646883 0.3100983  0.23637888],0.4313950400490378,[0.73669389 0.33820663 0.2192846 ],0.433057972656722,[0.75650665 0.28630363 0.25636364],,0.6626525521278381,0.5516836470443887,[0.7845999  0.48292855 0.3875225 ],0.5504094456594887,[0.78361397 0.52326468 0.34434968],0.5590090082672301,[0.78558831 0.44836601 0.4430727 ],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.5913792848587036,0.45847996711518846,[0.72516556 0.39694101 0.25333333],0.45913361340479986,[0.75612053 0.35528031 0.266     ],0.46271120287274536,[0.69664546 0.44966997 0.24181818],,0.662813127040863,0.5673665220144798,[0.77570829 0.52434916 0.40204212],0.5594318245873585,[0.80902873 0.49337176 0.37589499],0.5788666083717438,[0.74502394 0.55947712 0.43209877],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.5810344815254211,0.4557910693780345,[0.72558564 0.36025787 0.2815297 ],0.45117471618867805,[0.76540436 0.33333333 0.25478645],0.4653882259249638,[0.68970503 0.39191419 0.31454545],,0.6597623825073242,0.5555970985197209,[0.78191007 0.50455729 0.38032394],0.5485032573839347,[0.80496265 0.50259403 0.33795309],0.5671730969479699,[0.76014109 0.50653595 0.43484225],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6120689511299133,0.5036588273793584,[0.74432078 0.40463384 0.36202186],0.49430297120759015,[0.78716543 0.40580913 0.28993435],0.530394297382312,[0.70589936 0.40346535 0.48181818],,0.6838471293449402,0.5994067432336865,[0.7911885  0.55584585 0.45118588],0.5876924103028318,[0.83028793 0.55548303 0.37730627],0.6242858734714737,[0.75560595 0.55620915 0.56104252],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6170498132705688,0.5018730154182999,[0.7431399  0.4170246  0.34545455],0.49474588281966964,[0.7717222  0.39584878 0.31666667],0.5123977498964472,[0.71659919 0.44059406 0.38      ],,0.6758188605308533,0.5880935559084429,[0.78301764 0.5351846  0.44607843],0.5778553108359569,[0.81307651 0.51738865 0.40310078],0.6028881785910524,[0.75510204 0.55424837 0.49931413],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6204980611801147,0.5014901844383175,[0.75267521 0.42739274 0.32440261],0.49430303052531793,[0.7859616  0.42739274 0.26955475],0.5189197207748536,[0.7220937  0.42739274 0.40727273],,0.6729286909103394,0.5846552718758203,[0.78458706 0.53546911 0.43390965],0.5739594843130272,[0.82063274 0.53564421 0.3656015 ],0.606825501119515,[0.7515747  0.53529412 0.53360768],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6323754787445068,0.520132927400534,[0.75749319 0.45602606 0.34687954],0.5111994859247725,[0.79479034 0.45016077 0.28864734],0.5400437591474591,[0.72353962 0.4620462  0.43454545],,0.660565197467804,0.5643114876213325,[0.77829457 0.49745504 0.41718485],0.5569416232635234,[0.79872713 0.51729005 0.35480769],0.5813797123787787,[0.75888133 0.47908497 0.50617284],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
