,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.617241382598877,0.5115484413320418,[0.74337368 0.43938161 0.35189003],0.5022484220736451,[0.7904855  0.43338684 0.28287293],0.5375202320694764,[0.7015616  0.44554455 0.46545455],,0.6636159420013428,0.5740653485414476,[0.77698976 0.51931191 0.42589438],0.5635636624150745,[0.81152263 0.51579626 0.36337209],0.5941849991025216,[0.74527589 0.52287582 0.51440329],5,1,True,200,0.1,0.001,1,focal,2,True,5,64,0
0,,0.6243295073509216,0.5199642768324257,[0.7496925  0.45310597 0.35709437],0.5104591788198248,[0.80039396 0.44604317 0.28494041],0.5478698893602489,[0.70503181 0.46039604 0.47818182],,0.6583172678947449,0.5672342684083032,[0.77358242 0.51769332 0.41042707],0.5576772532693199,[0.80947137 0.51905388 0.34450652],0.5882083972134807,[0.74074074 0.51633987 0.50754458],5,1,True,200,0.1,0.001,12,focal,2,True,5,64,0
0,,0.625095784664154,0.5148504570038372,[0.74538857 0.45595855 0.34320425],0.505574731928967,[0.78105196 0.44101773 0.2946545 ],0.5318986924719077,[0.71283979 0.47194719 0.41090909],,0.6650609970092773,0.5673607247020258,[0.7788873  0.51844784 0.40474703],0.5596760960580661,[0.80251203 0.50495663 0.37155963],0.5779126465400976,[0.75661376 0.53267974 0.44444444],5,1,True,200,0.1,0.001,123,focal,2,True,5,64,0
0,,0.6187739372253418,0.5162877261062687,[0.74079802 0.45849496 0.3495702 ],0.5057587517465131,[0.79621011 0.43265007 0.28841608],0.5412856676066681,[0.69259688 0.48762376 0.44363636],,0.6663455367088318,0.5760139487120115,[0.77774855 0.52880076 0.42149254],0.5655494585550419,[0.81348006 0.51001821 0.37315011],0.5927561696832369,[0.74502394 0.54901961 0.48422497],5,1,True,200,0.1,0.0005,1,focal,2,True,5,64,1
0,,0.6287356615066528,0.5203324370250358,[0.75151149 0.45018758 0.35929825],0.5115689708565858,[0.78720709 0.45492839 0.29257143],0.5433039220636928,[0.71891267 0.44554455 0.46545455],,0.6639370322227478,0.5634979358491177,[0.78306878 0.50879567 0.39862935],0.5571606703668158,[0.8026455  0.52734923 0.34148728],0.578221851154728,[0.76442429 0.49150327 0.478738  ],5,1,True,200,0.1,0.0005,12,focal,2,True,5,64,1
0,,0.6381226181983948,0.5219402692033874,[0.7622179  0.45356551 0.3500374 ],0.5139686932666484,[0.78874111 0.45583333 0.29733164],0.5380650505767754,[0.73742047 0.45132013 0.42545455],,0.6729286909103394,0.5708289664160228,[0.78894858 0.51394422 0.4095941 ],0.564917247278204,[0.80124708 0.52226721 0.37123746],0.5798981320923431,[0.77702192 0.50588235 0.45679012],5,1,True,200,0.1,0.0005,123,focal,2,True,5,64,1
0,,0.6375479102134705,0.5186017797954986,[0.76074349 0.45798319 0.33707865],0.5120717070995419,[0.78298133 0.46660959 0.2866242 ],0.5328316087826249,[0.73973395 0.44966997 0.40909091],,0.6663455367088318,0.5637392030128108,[0.78328449 0.50170184 0.40623128],0.5587812797031512,[0.79226804 0.5234375  0.3606383 ],0.5737407720289762,[0.77450239 0.48169935 0.46502058],5,1,True,200,0.1,0.0001,1,focal,2,True,5,64,2
0,,0.6304597854614258,0.5175087816909316,[0.75544213 0.44883921 0.34824501],0.5114241519279784,[0.78551358 0.46858169 0.28017719],0.5394270901931141,[0.7275882  0.43069307 0.46      ],,0.6613680124282837,0.5632451393894903,[0.7788338  0.49861111 0.4122905 ],0.557992688606821,[0.79434111 0.53185185 0.34778511],0.5797914227419363,[0.76392038 0.46928105 0.50617284],5,1,True,200,0.1,0.0001,12,focal,2,True,5,64,2
0,,0.6388888955116272,0.5227874136011988,[0.76110945 0.45292208 0.35433071],0.5146337288909174,[0.78571429 0.4456869  0.3125    ],0.5358285973189569,[0.73799884 0.46039604 0.40909091],,0.6698779463768005,0.5639654163098201,[0.78595956 0.51076515 0.39517154],0.559791007328665,[0.79352851 0.51779718 0.36804734],0.5696890004287036,[0.77853364 0.50392157 0.4266118 ],5,1,True,200,0.1,0.0001,123,focal,2,True,5,64,2
0,,0.6300766468048096,0.5126057826904032,[0.7563874  0.42563888 0.35579107],0.5049271386728698,[0.77764203 0.43234043 0.30479896],0.5275594592426276,[0.73626374 0.41914191 0.42727273],,0.6801541447639465,0.5800176819338213,[0.79338001 0.5176549  0.42901814],0.5746529797911989,[0.8018528  0.52785326 0.39425287],0.5878116953228479,[0.7850844  0.50784314 0.47050754],5,1,True,300,0.1,0.001,1,focal,2,True,5,64,3
0,,0.6166666746139526,0.5152523690920622,[0.74121506 0.46417445 0.3403676 ],0.5057784466037855,[0.8057725  0.43952802 0.27203482],0.5441764824255705,[0.68623482 0.49174917 0.45454545],,0.6538214683532715,0.5690004811397544,[0.76713427 0.51728473 0.42258245],0.5571135646597521,[0.8165529  0.49818402 0.35660377],0.5932610081069464,[0.72335601 0.5379085  0.51851852],5,1,True,300,0.1,0.001,12,focal,2,True,5,64,3
0,,0.6417624354362488,0.5228747626804712,[0.76234112 0.45959596 0.34668721],0.5164998183782057,[0.77962515 0.46907216 0.30080214],0.5351309277833509,[0.74580682 0.45049505 0.40909091],,0.670680820941925,0.5690331417285508,[0.78575077 0.51256281 0.40878585],0.5634787524603944,[0.79653119 0.5257732  0.36813187],0.5782639530434944,[0.77525825 0.5        0.45953361],5,1,True,300,0.1,0.001,123,focal,2,True,5,64,3
0,,0.6199233531951904,0.516477959762751,[0.74076345 0.45068226 0.35798817],0.5057329798289042,[0.78825449 0.42719882 0.30174564],0.5385224803567691,[0.69866975 0.47689769 0.44      ],,0.6637765169143677,0.5683134549649366,[0.77761761 0.52585396 0.40146879],0.5592537789150682,[0.810213   0.5051174  0.36243094],0.5819469625984824,[0.74754346 0.54836601 0.44993141],5,1,True,300,0.1,0.0005,1,focal,2,True,5,64,4
0,,0.6124520897865295,0.5128309237823256,[0.73729998 0.4535316  0.34766119],0.5057143977488678,[0.79657603 0.45409429 0.26647287],0.5464017049478227,[0.68623482 0.4529703  0.5       ],,0.6551059484481812,0.5658917555504696,[0.7726672  0.51001335 0.41499472],0.5570355534575885,[0.81262163 0.52114598 0.33733906],0.591632867138625,[0.73645755 0.49934641 0.53909465],5,1,True,300,0.1,0.0005,12,focal,2,True,5,64,4
0,,0.632758617401123,0.5182166335824298,[0.7542703  0.45982695 0.34055265],0.5102939656736736,[0.78264925 0.45925926 0.28897338],0.5342729599738458,[0.72787739 0.46039604 0.41454545],,0.6690751314163208,0.5691608550706581,[0.78426331 0.51621443 0.40700483],0.5623538668022933,[0.8007351 0.5227882 0.3635383],0.5801788479452138,[0.76845553 0.50980392 0.46227709],5,1,True,300,0.1,0.0005,123,focal,2,True,5,64,4
0,,0.6319923400878906,0.5199503667583594,[0.75660976 0.45287638 0.35036496],0.510926398991319,[0.79215438 0.44794189 0.29268293],0.5394674719062421,[0.72411799 0.45792079 0.43636364],,0.6666666865348816,0.5684554667558253,[0.78068255 0.51780366 0.40688019],0.5614471354090899,[0.79847208 0.52745763 0.3584117 ],0.5808909023142864,[0.76366843 0.50849673 0.47050754],5,1,True,300,0.1,0.0001,1,focal,2,True,5,64,5
0,,0.6340996026992798,0.5201553307793518,[0.75852783 0.45047373 0.35146444],0.5140139654344096,[0.78580285 0.47117117 0.28506787],0.5409275589213057,[0.73308271 0.43151815 0.45818182],,0.6690751314163208,0.566295189625104,[0.78668877 0.50779356 0.40440324],0.5621822702417655,[0.79633454 0.54016212 0.35005015],0.578365612362915,[0.77727387 0.47908497 0.478738  ],5,1,True,300,0.1,0.0001,12,focal,2,True,5,64,5
0,,0.626819908618927,0.5109408402879436,[0.75281067 0.44110276 0.33890909],0.5035457850268241,[0.78151261 0.44670051 0.28242424],0.528474068922219,[0.72614228 0.43564356 0.42363636],,0.665703296661377,0.5659418297187523,[0.78228498 0.5070898  0.4084507 ],0.5595998813619095,[0.79743523 0.52444134 0.35692308],0.5786385336027415,[0.76769967 0.49084967 0.47736626],5,1,True,300,0.1,0.0001,123,focal,2,True,5,64,5
0,,0.6455938816070557,0.518455040627298,[0.77191439 0.44406635 0.33938437],0.5136188163933464,[0.78269917 0.45829675 0.29986053],0.5276749826515329,[0.76142279 0.43069307 0.39090909],,0.6785485148429871,0.5739724381835319,[0.79470366 0.5030843  0.42412935],0.5707551569921773,[0.79550619 0.52881844 0.38794084],0.5804684562439516,[0.79390275 0.47973856 0.46776406],5,1,True,400,0.1,0.001,1,focal,2,True,5,64,6
0,,0.6306513547897339,0.518775789309866,[0.75259304 0.46909789 0.33463643],0.509498232827978,[0.79632021 0.43862168 0.29355281],0.535544827472915,[0.71341816 0.50412541 0.38909091],,0.6690751314163208,0.5719424191245608,[0.78256357 0.52168408 0.41157961],0.5642323821016422,[0.80663279 0.5058318  0.38023256],0.5823369677088942,[0.75988914 0.53856209 0.44855967],5,1,True,400,0.1,0.001,12,focal,2,True,5,64,6
0,,0.657471239566803,0.5293439698575765,[0.77899596 0.45233813 0.35669782],0.5287422488262762,[0.77720207 0.49703557 0.3119891 ],0.5373927624110011,[0.78079815 0.4150165  0.41636364],,0.6806358098983765,0.5679319867002561,[0.79737429 0.49838652 0.40803515],0.570782825349787,[0.78416565 0.55202542 0.37615741],0.5703666926304128,[0.81103553 0.45424837 0.44581619],5,1,True,400,0.1,0.001,123,focal,2,True,5,64,6
0,,0.6226053833961487,0.5096784176433551,[0.74905803 0.43435178 0.34562545],0.5012699868159024,[0.78218445 0.43471074 0.28691477],0.5290541118889217,[0.71862348 0.4339934  0.43454545],,0.6634553670883179,0.5667003740591945,[0.77963467 0.50835244 0.41211401],0.5584238227343618,[0.8024     0.50952068 0.36335079],0.580436509308799,[0.75812547 0.50718954 0.47599451],5,1,True,400,0.1,0.0005,1,focal,2,True,5,64,7
0,,0.620881199836731,0.5208872021595942,[0.744114   0.45769541 0.3608522 ],0.5110362535226988,[0.8012008  0.44724409 0.28466387],0.5519984352397067,[0.69462117 0.46864686 0.49272727],,0.6592806577682495,0.5685571110639225,[0.77296727 0.52638353 0.40632054],0.5584302705922656,[0.81175492 0.51837769 0.3451582 ],0.5887283308385083,[0.73771731 0.53464052 0.49382716],5,1,True,400,0.1,0.0005,12,focal,2,True,5,64,7
0,,0.6477011442184448,0.5257026288422912,[0.77294828 0.45069204 0.35346756],0.5203937994924951,[0.7879243  0.47363636 0.29962073],0.5397693401497466,[0.75853094 0.42986799 0.43090909],,0.6746949553489685,0.5654854145812112,[0.79214403 0.50705194 0.39726027],0.5635357386138421,[0.7916457  0.5352215  0.36374002],0.5706426878021441,[0.79264298 0.48169935 0.43758573],5,1,True,400,0.1,0.0005,123,focal,2,True,5,64,7
0,,0.6386973261833191,0.5189006301494469,[0.76321635 0.4468989  0.34658665],0.5125695618717995,[0.78209408 0.46059545 0.29501916],0.5330739516982351,[0.74522846 0.4339934  0.42      ],,0.6695568561553955,0.5660180819318884,[0.7849162  0.50852079 0.40461725],0.5618746025965142,[0.7911441  0.53133903 0.36314068],0.5743858037041977,[0.77878559 0.4875817  0.45679012],5,1,True,400,0.1,0.0001,1,focal,2,True,5,64,8
