,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.638505756855011,0.49299339328766184,[0.76358464 0.42100732 0.29438822],0.4964984577683529,[0.75139978 0.44014401 0.29795158],0.4901818782225244,[0.7761712  0.40346535 0.29090909],,0.666024386882782,0.5323602441340167,[0.78879728 0.46806993 0.34021352],0.5430309311511757,[0.76022435 0.51531815 0.3535503 ],0.5254021498860175,[0.81960191 0.42875817 0.32784636],11,3,5,3,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.624904215335846,0.4985999411214536,[0.76207355 0.39179954 0.34192673],0.49630468971797975,[0.77875038 0.43743642 0.27272727],0.5196877686611924,[0.74609601 0.35478548 0.45818182],,0.6485227942466736,0.5380817138158996,[0.77735658 0.44975719 0.38713137],0.5407834280823441,[0.77972117 0.52484743 0.31778169],0.5545564179032381,[0.7750063  0.39346405 0.4951989 ],11,3,5,3,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6496168375015259,0.511801868586633,[0.77546296 0.44196613 0.31797651],0.5114683056299902,[0.77591199 0.44251447 0.31597846],0.512144533713059,[0.77501446 0.44141914 0.32      ],,0.6687540411949158,0.5436649041416765,[0.79277943 0.47687075 0.36134454],0.548202030442951,[0.77834426 0.49716312 0.36909871],0.5399465135848578,[0.80776014 0.45816993 0.35390947],11,3,5,3,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
