,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6300766468048096,0.5166897387942149,[0.75161922 0.44887016 0.34957983],0.5094050558710331,[0.78434455 0.41887062 0.325     ],0.5277318315984287,[0.72151533 0.48349835 0.37818182],,0.6607257723808289,0.5558900948026957,[0.77774903 0.51243781 0.37748344],0.5509676713744468,[0.79925552 0.48873072 0.36491677],0.562292736024451,[0.75736961 0.53856209 0.3909465 ],5,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6340996026992798,0.5184514013439615,[0.75678902 0.44744376 0.35112142],0.5103008362677746,[0.78175092 0.44363341 0.30551817],0.5324730986690341,[0.73337189 0.45132013 0.41272727],,0.6618497371673584,0.5576347756487563,[0.78131798 0.49552239 0.39606396],0.5519388048249203,[0.79381175 0.5030303  0.35897436],0.5663825475320444,[0.76921139 0.48823529 0.44170096],5,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6373563408851624,0.515482844044404,[0.76234112 0.44048113 0.34362629],0.5089473449278812,[0.77962515 0.44286906 0.30434783],0.526157030393612,[0.74580682 0.43811881 0.39454545],,0.6653821468353271,0.558229891511666,[0.78411405 0.50116163 0.38941399],0.5538759673479362,[0.79238487 0.50910317 0.36013986],0.5644488247974087,[0.77601411 0.49346405 0.42386831],5,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,6,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
