,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6419540047645569,0.5311986337960659,[0.75941677 0.47964139 0.35453774],0.5234142625956663,[0.79974408 0.43822526 0.33227345],0.5442214065246894,[0.72296125 0.52970297 0.38      ],,0.654945433139801,0.5558416533891034,[0.77064945 0.51699463 0.37988087],0.5499671670945842,[0.80756488 0.47532895 0.36700767],0.5657727013988038,[0.73696145 0.56666667 0.39368999],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6591954231262207,0.5047589295939452,[0.78155749 0.44049132 0.29222798],0.5175734530621338,[0.76039387 0.45256745 0.33975904],0.4964464832833775,[0.80393291 0.4290429  0.25636364],,0.6700385212898254,0.539554500572654,[0.7909035 0.4822186 0.3455414],0.5551338277354881,[0.77220355 0.48143322 0.41176471],0.5304020648039737,[0.81053162 0.48300654 0.29766804],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6409961581230164,0.4968187523472962,[0.77757169 0.37903603 0.33384853],0.498516628746187,[0.76738947 0.43783784 0.29032258],0.5049711500936097,[0.78802776 0.33415842 0.39272727],,0.6682723164558411,0.5557847194161136,[0.78996865 0.48197734 0.39540816],0.5544667317372834,[0.78632052 0.50759219 0.36948749],0.5592381259774143,[0.79365079 0.45882353 0.42524005],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6300766468048096,0.5033252227174289,[0.75886843 0.43987823 0.311229  ],0.49921745496541936,[0.78653428 0.40819209 0.30292599],0.5099934655119648,[0.73308271 0.47689769 0.32      ],,0.6573538780212402,0.5493725648210911,[0.78131034 0.48333852 0.38346883],0.5463876403087048,[0.79868421 0.46162998 0.37884873],0.5533562670610082,[0.76467624 0.50718954 0.38820302],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6325670480728149,0.49219466794488237,[0.77185812 0.40068788 0.304038  ],0.48894950007175497,[0.7792514  0.41831239 0.26928471],0.49939439172372996,[0.76460382 0.38448845 0.34909091],,0.6668272614479065,0.5490472130384142,[0.78968453 0.48296593 0.37449118],0.5496981963666131,[0.78477233 0.49385246 0.3704698 ],0.5486028156118414,[0.7946586  0.47254902 0.37860082],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6224138140678406,0.5010287085890979,[0.75022275 0.4181892  0.33467418],0.49429241155859865,[0.77106227 0.41167066 0.3001443 ],0.5111931187335043,[0.73048005 0.42491749 0.37818182],,0.6695568561553955,0.5697689544318606,[0.78652555 0.50761421 0.4151671 ],0.563361510241752,[0.80629796 0.49321825 0.39056832],0.5778827305956676,[0.76769967 0.52287582 0.4430727 ],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6298850774765015,0.4915932200302125,[0.76250901 0.39007699 0.32219366],0.4900330577967413,[0.76042565 0.40497336 0.30470016],0.49421987427198477,[0.76460382 0.37623762 0.34181818],,0.6695568561553955,0.5624335520685623,[0.78780981 0.49432955 0.40516129],0.5593462189051579,[0.79080985 0.50476839 0.38246041],0.5666244001029767,[0.78483245 0.48431373 0.43072702],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6383141875267029,0.500580666179688,[0.77896275 0.39716312 0.32561613],0.497515046000724,[0.78712725 0.42911877 0.27629911],0.5123221587630135,[0.77096588 0.36963696 0.39636364],,0.6608863472938538,0.5459638690819394,[0.78662461 0.47506739 0.37619962],0.5435664431633808,[0.78791709 0.49026426 0.35251799],0.549804283853459,[0.78533636 0.46078431 0.40329218],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.624904215335846,0.49385740373911974,[0.75424097 0.39172647 0.33560477],0.4910222687423484,[0.75632451 0.40103717 0.31570513],0.49772966191934404,[0.75216888 0.38283828 0.35818182],,0.6669877767562866,0.5530224151980833,[0.78742553 0.50096962 0.3706721 ],0.5516022397738899,[0.79234694 0.4955243  0.36693548],0.5545288074077367,[0.78256488 0.50653595 0.3744856 ],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6356321573257446,0.5219927960640156,[0.75840145 0.46225319 0.34532374],0.5131077159541768,[0.79574333 0.43544858 0.30813124],0.536569567309536,[0.72440717 0.49257426 0.39272727],,0.6522157788276672,0.5532386351500241,[0.77103412 0.49888215 0.38979964],0.5451840303315004,[0.79805878 0.48782011 0.3496732 ],0.5655221759485687,[0.74577979 0.51045752 0.44032922],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,6
