,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6346743106842041,0.5169582286333605,[0.76227313 0.42851153 0.36009002],0.5090250013881947,[0.78492647 0.43563512 0.30651341],0.5329571621129724,[0.74089069 0.42161716 0.43636364],,0.6591200828552246,0.5523201708094571,[0.78486817 0.47186298 0.40022936],0.5482143051395972,[0.79366306 0.50713749 0.34384236],0.5653935099416996,[0.77626606 0.44117647 0.478738  ],35,3,5,11,15,3,umap,17,10,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,2,5,1,"(512, 512)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.630842924118042,0.5051611837622636,[0.7630143  0.4124245  0.34004474],0.4996480624445856,[0.77851339 0.43218807 0.28824273],0.5190183980804096,[0.7481203  0.39438944 0.41454545],,0.6679511666297913,0.5674739949714723,[0.78695261 0.50691563 0.40855374],0.5623558665202374,[0.80251441 0.53817915 0.34637405],0.5830034071241665,[0.77198287 0.47908497 0.49794239],35,3,5,11,15,3,umap,17,10,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,2,5,1,"(512, 512)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6252873539924622,0.4929857448264954,[0.76327369 0.38803344 0.32765011],0.4888820413092477,[0.77440476 0.41564562 0.27659574],0.5060458787347791,[0.75245807 0.36386139 0.40181818],,0.6621708273887634,0.5505890741512153,[0.7880778  0.47427766 0.38941176],0.5484950383525836,[0.79007344 0.51452599 0.34088568],0.560002711647073,[0.78609221 0.43986928 0.45404664],35,3,5,11,15,3,umap,17,10,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,2,5,1,"(512, 512)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64
