,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6339080333709717,0.49703991287934385,[0.7697225  0.39911504 0.32228219],0.49451999276366004,[0.77343066 0.43034351 0.27978581],0.5060539836516909,[0.76604974 0.37211221 0.38      ],,0.6787090301513672,0.5716703202457377,[0.7969697  0.5060241  0.41201717],0.5686120384914762,[0.79878512 0.53454545 0.37250554],0.5788200053684025,[0.79516251 0.48039216 0.46090535],35,3,5,11,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6333333253860474,0.508282385573962,[0.76221498 0.42443475 0.33819742],0.503326914438161,[0.7809466  0.40870894 0.3203252 ],0.5146539541172163,[0.7443609  0.44141914 0.35818182],,0.6838471293449402,0.5845317686618513,[0.79670824 0.53171044 0.42517662],0.5782218860646485,[0.81355042 0.52135678 0.39975845],0.5923598520340921,[0.78054926 0.54248366 0.45404664],35,3,5,11,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6262452006340027,0.49766537827759577,[0.76021679 0.39079462 0.34198473],0.4924869022783822,[0.77025824 0.41246563 0.29473684],0.5096645442450549,[0.75043378 0.37128713 0.40727273],,0.6777456402778625,0.5756783115253244,[0.79557871 0.50471204 0.42674419],0.5714383505651615,[0.80240902 0.54157303 0.370333  ],0.588280689504883,[0.78886369 0.47254902 0.50342936],35,3,5,11,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6371647715568542,0.519105732179426,[0.76262179 0.42506351 0.3696319 ],0.5117003097226557,[0.77895054 0.43652174 0.31962865],0.5331122666922563,[0.74696356 0.41419142 0.43818182],,0.6764611601829529,0.5772782959309095,[0.78980892 0.51275168 0.42927429],0.5715781501687004,[0.79876321 0.52689655 0.38907469],0.5863791881636057,[0.78105316 0.49934641 0.478738  ],35,3,5,11,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6392720341682434,0.5041454417132561,[0.76902925 0.42735769 0.31604938],0.5010920597087033,[0.77409903 0.44045534 0.2887218 ],0.5093776196590162,[0.76402545 0.4150165  0.34909091],,0.6759794354438782,0.565270900905896,[0.79575265 0.48609179 0.41396825],0.5646023179576595,[0.78914767 0.51931649 0.38534279],0.5688399365233061,[0.80246914 0.45686275 0.44718793],35,3,5,11,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6381226181983948,0.5230415573299205,[0.76100346 0.46234818 0.34577304],0.5144049472561637,[0.79180994 0.45389507 0.29750983],0.5387845742353298,[0.73250434 0.47112211 0.41272727],,0.6636159420013428,0.5623316801403684,[0.78279846 0.49831423 0.40588235],0.5559621385015218,[0.79795865 0.51462396 0.35530381],0.574820380827228,[0.76820358 0.48300654 0.47325103],35,3,5,11,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6664751172065735,0.35733359036069867,[0.7996158  0.15142857 0.1209564 ],0.5048494630928644,[0.68363786 0.56382979 0.26708075],0.3762083160311404,[0.96298438 0.08745875 0.07818182],,0.6432241201400757,0.35829991748888695,[0.78081211 0.12778095 0.1663067 ],0.5167673554419246,[0.65719697 0.50224215 0.39086294],0.38017665227956754,[0.9617032  0.07320261 0.10562414],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6624521017074585,0.2656526081278328,[0.79695782 0.         0.        ],0.22081736909323116,[0.66245211 0.         0.        ],0.3333333333333333,[1. 0. 0.],,0.6372832655906677,0.25948808473080315,[0.77846425 0.         0.        ],0.21242774566473988,[0.63728324 0.         0.        ],0.3333333333333333,[1. 0. 0.],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6681992411613464,0.3950562253129171,[0.80299497 0.18431912 0.19785459],0.5128354481994221,[0.6975901  0.55371901 0.28719723],0.40246421518959297,[0.9459225  0.11056106 0.15090909],,0.6425818800926208,0.37843561214950205,[0.78395833 0.14412417 0.20722433],0.4933929389575426,[0.66826496 0.47445255 0.3374613 ],0.394194989381212,[0.94809776 0.08496732 0.14951989],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6333333253860474,0.47469771299117974,[0.77229437 0.40498192 0.24681685],0.47764275677765095,[0.77073733 0.39467502 0.26751592],0.47293007149182237,[0.77385772 0.41584158 0.22909091],,0.6673089265823364,0.5534403133947253,[0.78910369 0.47976308 0.39145417],0.5542643156734094,[0.78633975 0.48310139 0.3933518 ],0.5526441578002943,[0.79188713 0.47647059 0.38957476],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6113026738166809,0.47682021690501086,[0.74422073 0.40492575 0.28131417],0.48413093160758197,[0.7684016  0.36087799 0.32311321],0.47727578599386833,[0.72151533 0.46122112 0.24909091],,0.6636159420013428,0.5530820964450995,[0.78417173 0.50859729 0.36647727],0.5525884962045995,[0.80552604 0.47226891 0.37997054],0.5562700800484803,[0.76392038 0.55098039 0.35390947],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6111111044883728,0.45031783387150887,[0.75726496 0.33532423 0.25836431],0.45254723146486064,[0.74620999 0.34717314 0.26425856],0.44854569956706486,[0.7686524  0.32425743 0.25272727],,0.6756583452224731,0.5579173619700885,[0.79596413 0.49343655 0.38435141],0.5601432019231312,[0.78713969 0.50867453 0.38461538],0.5560538069823265,[0.80498866 0.47908497 0.38408779],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6287356615066528,0.5075277192634224,[0.75617009 0.42938776 0.33702532],0.5004499797834989,[0.77815177 0.42487884 0.29831933],0.5188874364590883,[0.73539618 0.4339934  0.38727273],,0.6742132306098938,0.5736697903383524,[0.78944685 0.50929997 0.42226255],0.5680665306012732,[0.79881352 0.52768045 0.37770563],0.5837307213694806,[0.7802973  0.49215686 0.478738  ],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6287356615066528,0.4785324937716768,[0.75989819 0.38301636 0.29268293],0.48237179544402126,[0.74349751 0.41277407 0.29084381],0.47628164378034105,[0.77703875 0.35726073 0.29454545],,0.6546242833137512,0.5293594161931147,[0.77660478 0.43905967 0.37241379],0.5383471783878276,[0.74906367 0.49149798 0.37447989],0.5244502739367353,[0.80624843 0.39673203 0.37037037],35,3,5,11,15,4,gaussian_random_projection,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,14
