,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6517241597175598,0.5194594477405653,[0.77781022 0.45619975 0.32436838],0.515869891111973,[0.78537736 0.46828844 0.29394387],0.525641720331663,[0.77038751 0.44471947 0.36181818],,0.671162486076355,0.5551760793271182,[0.79568002 0.48552945 0.38431877],0.553829834062985,[0.79318978 0.50675195 0.36154776],0.5581166348569606,[0.79818594 0.46601307 0.41015089],80,3,5,26,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,5,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6331417560577393,0.4590272058032367,[0.77257709 0.34238603 0.26211849],0.47047210952149926,[0.73725696 0.41529412 0.25886525],0.456053459018545,[0.81145171 0.29125413 0.26545455],,0.6645793318748474,0.5170525890808129,[0.79378632 0.42716237 0.33020908],0.5356139643641924,[0.74977599 0.50904159 0.34802432],0.5084627541002683,[0.84328546 0.36797386 0.31412894],80,3,5,26,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,5,1,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6676245331764221,0.505593828799667,[0.79193324 0.43554007 0.28930818],0.5219001690987908,[0.76286174 0.46125461 0.34158416],0.49558620523706515,[0.82330827 0.41254125 0.25090909],,0.6751766204833984,0.5317378269034007,[0.80009622 0.46678261 0.32833465],0.5503264730501095,[0.76547756 0.49888476 0.3866171 ],0.5206263026472592,[0.83799446 0.43856209 0.28532236],80,3,5,26,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,5,1,"(128, 128)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
