,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6369732022285461,0.4939199011464406,[0.77036818 0.43978659 0.27160494],0.49371138621649324,[0.7881997  0.40864023 0.28429423],0.49646607633580014,[0.75332562 0.47607261 0.26      ],,0.6674695014953613,0.555812478719782,[0.78728294 0.50375    0.37640449],0.5554435439001559,[0.79808439 0.48263473 0.38561151],0.5570647463374925,[0.77676997 0.52679739 0.36762689],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6162835359573364,0.4696718772881812,[0.75298329 0.42686567 0.22916667],0.46878286938180763,[0.7775724  0.38964578 0.23913043],0.47394962399652346,[0.72990168 0.47194719 0.22      ],,0.6539820432662964,0.5364648411318998,[0.77984357 0.48853069 0.34102027],0.5353985890518889,[0.79399478 0.46462264 0.34757835],0.5386419039495084,[0.76618796 0.51503268 0.33470508],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6124520897865295,0.48160166259079035,[0.75055979 0.4014452  0.2928    ],0.4760151674406872,[0.77568652 0.39093041 0.26142857],0.4907594530418918,[0.72700983 0.41254125 0.33272727],,0.6518946886062622,0.5437230348612953,[0.77666151 0.48569571 0.36881188],0.5378709109029066,[0.7944664  0.48318241 0.33596392],0.5522172106153848,[0.75963719 0.48823529 0.40877915],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6478927135467529,0.5234536324387168,[0.77054241 0.46284501 0.33697348],0.5184849712894418,[0.78355755 0.4768154  0.29508197],0.5334499378220067,[0.75795257 0.44966997 0.39272727],,0.665542721748352,0.553007124786162,[0.78810784 0.48725017 0.38366337],0.5509688767012365,[0.78810784 0.51530612 0.34949267],0.5584797979548473,[0.78810784 0.4620915  0.42524005],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6212643384933472,0.5096504869489958,[0.75045704 0.44052502 0.3379694 ],0.5015465876805923,[0.79298133 0.43800979 0.27364865],0.5323829705122045,[0.71226142 0.44306931 0.44181818],,0.660565197467804,0.564785014832479,[0.77888472 0.49542528 0.42004505],0.5570714481897902,[0.80053191 0.51442646 0.35625597],0.5826050035926579,[0.75837743 0.47777778 0.51165981],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6377394795417786,0.5178459556347688,[0.76483713 0.44211409 0.34658665],0.5107068109669964,[0.78744257 0.4496587  0.29501916],0.5327706102015638,[0.74349335 0.43481848 0.42      ],,0.6710019111633301,0.5625323462364443,[0.7920667  0.49457852 0.40095181],0.5600815534728211,[0.79427413 0.53197893 0.3539916 ],0.5714133664439713,[0.7898715  0.4620915  0.46227709],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6381226181983948,0.514446951625956,[0.76581347 0.42937365 0.34815373],0.5090759721888217,[0.77934132 0.4505893  0.2972973 ],0.5276044197826376,[0.75274725 0.41006601 0.42      ],,0.6695568561553955,0.5601273886602083,[0.78715365 0.50292398 0.39030454],0.5582126020645566,[0.78695543 0.5308642  0.35681818],0.5652855929751873,[0.78735198 0.47777778 0.43072702],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6342911720275879,0.5101422179806355,[0.7642783  0.43331931 0.33282905],0.503894122244807,[0.78464819 0.44206009 0.28497409],0.5232855876680785,[0.74493927 0.42491749 0.4       ],,0.6669877767562866,0.5584842565953202,[0.78901405 0.49022346 0.39621526],0.5557320259022053,[0.79272635 0.52623688 0.34823285],0.5678978312861496,[0.78533636 0.45882353 0.45953361],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6402298808097839,0.5148723547913067,[0.76598258 0.45153168 0.3271028 ],0.5093478973788352,[0.78250377 0.45943638 0.28610354],0.5252857211689937,[0.75014459 0.44389439 0.38181818],,0.6669877767562866,0.5586750196653308,[0.7882085  0.4899931  0.39782346],0.5554317488758738,[0.79161372 0.51900585 0.35567568],0.5667292980292254,[0.78483245 0.46405229 0.45130316],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6413792967796326,0.49453826543321844,[0.77431512 0.43117745 0.27812223],0.4935727805358425,[0.77622784 0.43333333 0.27115717],0.49563641615752085,[0.7724118  0.4290429  0.28545455],,0.6592806577682495,0.539728665812475,[0.78397997 0.47713311 0.35807292],0.5396549035278836,[0.77891072 0.49928571 0.34076828],0.5410691574297757,[0.78911565 0.45686275 0.37722908],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.586590051651001,0.4530902685176428,[0.72610097 0.40168836 0.23148148],0.4531321340986212,[0.77345538 0.35009197 0.23584906],0.4608684552665793,[0.68421053 0.47112211 0.22727273],,0.6457931995391846,0.5449722897824486,[0.76502444 0.50386215 0.36603028],0.5392567171777006,[0.80399778 0.46187364 0.35189873],0.555082499392075,[0.72965482 0.55424837 0.38134431],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6124520897865295,0.4721325276868578,[0.75408389 0.38228056 0.28003314],0.4683610602795449,[0.76775547 0.38009788 0.25722983],0.4775506214589071,[0.74089069 0.38448845 0.30727273],,0.660404622554779,0.5454128512607572,[0.78418912 0.49472296 0.35732648],0.5422391724906206,[0.79122852 0.49933422 0.33615478],0.5496047527378578,[0.77727387 0.49019608 0.38134431],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6287356615066528,0.5158486703086907,[0.75854766 0.44357977 0.34541859],0.5107497098697227,[0.79536802 0.46594005 0.27094105],0.5415388346237747,[0.72498554 0.42326733 0.47636364],,0.6536608934402466,0.5555145601697639,[0.77535668 0.49291393 0.39827307],0.5501289429318198,[0.79898423 0.52311079 0.32829181],0.5750907770515613,[0.75308642 0.46601307 0.50617284],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6070881485939026,0.5006372767927465,[0.73849502 0.43444227 0.32897454],0.4921716603117783,[0.79858776 0.41325391 0.26467331],0.5264264778126164,[0.68681319 0.45792079 0.43454545],,0.6543031334877014,0.566492053286619,[0.76898608 0.5148771  0.41561297],0.5558778915157659,[0.81124161 0.50960307 0.34678899],0.5898981814948202,[0.73091459 0.52026144 0.51851852],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6549808382987976,0.5261910645092728,[0.78235551 0.44684685 0.34937084],0.5248135771986236,[0.78774553 0.49206349 0.29463171],0.5384568613020932,[0.77703875 0.40924092 0.42909091],,0.6689145565032959,0.5567784554225995,[0.79266467 0.46732384 0.41034685],0.5578141843650699,[0.78502595 0.52936311 0.3590535 ],0.5658307218635054,[0.80045351 0.41830065 0.478738  ],20,3,5,6,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6632183790206909,0.3587755707057847,[0.79638451 0.22182254 0.05811966],0.5269265139658903,[0.6893635  0.40570175 0.48571429],0.37543027466425066,[0.94274147 0.15264026 0.03090909],,0.6441875696182251,0.3608905575642775,[0.78297337 0.2393968  0.06030151],0.48592013519296207,[0.6704974  0.42905405 0.35820896],0.37990867128744504,[0.94079113 0.16601307 0.03292181],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6494252681732178,0.37637680549530167,[0.78588177 0.18542199 0.15782665],0.4569808881679558,[0.68546825 0.41193182 0.2735426 ],0.383769833894899,[0.92076345 0.11963696 0.11090909],,0.6429030299186707,0.39148077423532307,[0.78257182 0.22823414 0.16363636],0.4823632923517109,[0.67551245 0.4612326  0.31034483],0.3975674220305406,[0.92995717 0.15163399 0.11111111],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6419540047645569,0.39064906740706123,[0.78015441 0.23529412 0.15649867],0.4497944257969458,[0.69367544 0.36649215 0.28921569],0.3906022273713779,[0.89126663 0.17326733 0.10727273],,0.647077739238739,0.424056841128763,[0.77933866 0.2922049  0.20062696],0.5207007701256569,[0.68230842 0.45874126 0.42105263],0.4182025073403847,[0.90854119 0.21437908 0.13168724],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.5973179936408997,0.434837446704646,[0.73527304 0.35905512 0.21018418],0.44410912301110944,[0.72890026 0.34337349 0.26005362],0.4314531672947514,[0.74175824 0.37623762 0.17636364],,0.6307000517845154,0.4916714719820208,[0.7618093  0.45220126 0.26100386],0.49735698924570465,[0.75772682 0.43575758 0.29858657],0.4892316871879067,[0.765936   0.46993464 0.23182442],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.584482729434967,0.43939091541885356,[0.7323195  0.3457189  0.24013434],0.43660371632040756,[0.74811463 0.33860759 0.22308892],0.44343762427139183,[0.71717756 0.35313531 0.26      ],,0.6359987258911133,0.5210345778940516,[0.76547022 0.46473029 0.33290323],0.5168236296053849,[0.7820715  0.45414847 0.31425091],0.5264285137923482,[0.74955908 0.47581699 0.35390947],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6406130194664001,0.42900574211603737,[0.77765957 0.33125898 0.17809868],0.45923814459045337,[0.71984244 0.3945268  0.2633452 ],0.42186649318488817,[0.84557548 0.28547855 0.13454545],,0.6465960144996643,0.451236184010593,[0.78036699 0.35505798 0.21828358],0.5012333777265084,[0.70533171 0.45726056 0.34110787],0.44131924374688153,[0.87326783 0.29019608 0.16049383],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.629118800163269,0.5201337177542552,[0.75385089 0.47127329 0.33527697],0.5104486845960023,[0.80652604 0.44501466 0.27980535],0.5422137904941449,[0.70763447 0.50082508 0.41818182],,0.6615285873413086,0.5658559920530495,[0.77882107 0.51112565 0.40762125],0.5569949709363095,[0.8072452  0.51179554 0.35194417],0.5823376813002293,[0.75233056 0.51045752 0.48422497],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6339080333709717,0.4987781147209052,[0.7644901  0.42188115 0.3099631 ],0.49796932307413727,[0.77599047 0.40331076 0.31460674],0.500341463874554,[0.75332562 0.44224422 0.30545455],,0.6563904881477356,0.5297988446827653,[0.78476238 0.47690306 0.32773109],0.5308972774022802,[0.78318695 0.47474093 0.33476395],0.528805596312599,[0.78634417 0.47908497 0.32098765],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6363984942436218,0.5142468540715178,[0.76382947 0.4323619  0.34654919],0.5091488559105054,[0.77958446 0.45722171 0.29064039],0.5292851951476235,[0.74869867 0.41006601 0.42909091],,0.6666666865348816,0.5592373504416532,[0.78677769 0.48758307 0.40335129],0.5567248770423735,[0.78797068 0.52445448 0.35774947],0.5678069856200368,[0.78558831 0.45555556 0.46227709],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6454023122787476,0.40934785811803365,[0.78183437 0.24114286 0.20506634],0.46492867803435445,[0.69793323 0.39219331 0.3046595 ],0.40576727713257155,[0.88866397 0.17409241 0.15454545],,0.6469171643257141,0.42986853085716475,[0.77960598 0.28650392 0.2234957 ],0.5121784422113304,[0.68343139 0.48517941 0.36792453],0.4236810773692193,[0.90728143 0.20326797 0.16049383],20,3,5,6,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,15
