,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.601915717124939,0.48826377087078626,[0.731558   0.41710428 0.31612903],0.48114482115568097,[0.77698309 0.3823934  0.28405797],0.5020868217533148,[0.69115095 0.45874587 0.35636364],,0.6939627528190613,0.6110809713515163,[0.79767411 0.56284153 0.47272727],0.5998814700078682,[0.83879933 0.5255102  0.43533487],0.6278073918181813,[0.76039305 0.60588235 0.51714678],110,3,5,36,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6331417560577393,0.5063950700768842,[0.76063362 0.41422925 0.34432234],0.5053872460061041,[0.77172619 0.39757208 0.34686347],0.5080056079639196,[0.74985541 0.43234323 0.34181818],,0.6970134973526001,0.6055104654618385,[0.80397984 0.55398458 0.45856698],0.5967233873517185,[0.82519894 0.5448799  0.42009132],0.6173414770572152,[0.78382464 0.56339869 0.5048011 ],110,3,5,36,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6281608939170837,0.5091615301077208,[0.75646422 0.43580683 0.33521354],0.5014901165944567,[0.78772699 0.41573034 0.30101302],0.5212302705111459,[0.7275882  0.45792079 0.37818182],,0.6904303431510925,0.6020765773610636,[0.79835179 0.5338295  0.47404844],0.5928950611409106,[0.81643403 0.55329593 0.40895522],0.6201751482485999,[0.78105316 0.51568627 0.56378601],110,3,5,36,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
