,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6415708661079407,0.5236892051672081,[0.76817435 0.45012573 0.35276753],0.5160652488569323,[0.79389077 0.45741056 0.29689441],0.5405621597440253,[0.74407172 0.44306931 0.43454545],,0.6796724200248718,0.5860657949098637,[0.79308566 0.52156334 0.44354839],0.5777179687746589,[0.81258261 0.53824757 0.38232373],0.6028351532656958,[0.77450239 0.50588235 0.52812071],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6434866189956665,0.5196893998355212,[0.76891675 0.42512077 0.36503067],0.5151567164835554,[0.77536019 0.45446009 0.31564987],0.5315489108193642,[0.76257953 0.39933993 0.43272727],,0.6825626492500305,0.5818171751057215,[0.79736241 0.51183533 0.43625378],0.5770440213744522,[0.80265509 0.53862816 0.38984881],0.5916398932686929,[0.79213908 0.4875817  0.4951989 ],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6530651450157166,0.5219292059951746,[0.77847639 0.45838561 0.32892562],0.5178856178073854,[0.78734102 0.46480068 0.30151515],0.5279241781899416,[0.76980914 0.45214521 0.36181818],,0.6862556338310242,0.5908620188089883,[0.79683512 0.52280238 0.45294856],0.5844761834788145,[0.80734419 0.52874332 0.41734104],0.599596162196017,[0.78659612 0.51699346 0.4951989 ],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6331417560577393,0.500864003712734,[0.76758364 0.42784113 0.30716724],0.49604191519987895,[0.79002143 0.40871525 0.28938907],0.5075009351715969,[0.74638519 0.44884488 0.32727273],,0.6777456402778625,0.5821113718604637,[0.79146184 0.52193404 0.43293824],0.5739953312690818,[0.81334751 0.51161331 0.39702517],0.5931324518833597,[0.7707231  0.53267974 0.47599451],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6314176321029663,0.4977794272543547,[0.76503373 0.41610169 0.31220285],0.49352540596031963,[0.77619048 0.42770035 0.27668539],0.50583016832626,[0.75419318 0.40511551 0.35818182],,0.6799935698509216,0.5776213275359371,[0.79469027 0.50854409 0.42962963],0.5736790004875595,[0.79751332 0.53295129 0.39057239],0.585175963389471,[0.79188713 0.48627451 0.47736626],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6210727691650391,0.47602480020537463,[0.76087906 0.39001692 0.27717842],0.4736768500387391,[0.76589511 0.40017361 0.25496183],0.47997589406135527,[0.75592828 0.38036304 0.30363636],,0.6697174310684204,0.5645480754045438,[0.78557923 0.49328859 0.41477641],0.5620305389643223,[0.78607467 0.50689655 0.39312039],0.5681446789964271,[0.7850844  0.48039216 0.43895748],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.5948275923728943,0.4618309517355381,[0.73616512 0.37025797 0.27906977],0.45991203008909687,[0.76239157 0.34269663 0.27464789],0.4659865604836944,[0.71168305 0.40264026 0.28363636],,0.6432241201400757,0.5456944920701677,[0.76425756 0.48668731 0.38613861],0.5375940284643391,[0.79868168 0.46235294 0.35174746],0.5581290952595029,[0.73267826 0.51372549 0.42798354],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.5954023003578186,0.4565753990784853,[0.7362524  0.36155967 0.27191413],0.45482535637415494,[0.75097744 0.34589299 0.26760563],0.45905673447622375,[0.7220937  0.37871287 0.27636364],,0.6613680124282837,0.5573696244708297,[0.77651273 0.5007874  0.39480874],0.5550671224683383,[0.78872141 0.48328267 0.39319728],0.5602391848371722,[0.76467624 0.51960784 0.39643347],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(128, 128)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6258620619773865,0.519912842275882,[0.74874753 0.44453574 0.36645525],0.51000751722052,[0.78811122 0.44271686 0.29919448],0.5440752953259467,[0.71312898 0.44636964 0.47272727],,0.65767502784729,0.5624574182789447,[0.77753218 0.4916276  0.41821248],0.5539127118627387,[0.80333154 0.50412088 0.35428571],0.5811216667737055,[0.75333837 0.47973856 0.51028807],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6335248947143555,0.5249996556317291,[0.75622344 0.45924132 0.35953421],0.5150170014433243,[0.79584665 0.44944708 0.29975728],0.54630714835509,[0.72035859 0.46947195 0.44909091],,0.6631342172622681,0.5684847181366267,[0.78099442 0.50151261 0.42294713],0.5600900053071171,[0.80557043 0.51626298 0.35843661],0.5870767511394132,[0.75787352 0.4875817  0.51577503],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6419540047645569,0.510682973451588,[0.76863085 0.41946903 0.34394904],0.508660960572826,[0.7677438  0.45229008 0.30594901],0.5177787784562146,[0.76951995 0.39108911 0.39272727],,0.6820809245109558,0.5769305490354077,[0.79864763 0.49626201 0.435882  ],0.575748347235845,[0.79387603 0.544957   0.38841202],0.5852010488694792,[0.80347695 0.45555556 0.49657064],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.626819908618927,0.5208046736854919,[0.74574713 0.4663134  0.3503535 ],0.5108298791033078,[0.79328334 0.43076923 0.30843707],0.539097086111156,[0.70358589 0.50825083 0.40545455],,0.6718047261238098,0.5836899079177875,[0.78326096 0.52657911 0.44122966],0.5727264203033734,[0.81983471 0.50479616 0.39354839],0.600731815359889,[0.74981104 0.5503268  0.50205761],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6386973261833191,0.5200932625904223,[0.76322456 0.45110929 0.34594595],0.5124026431973151,[0.78727329 0.4492635  0.30067114],0.5336148426872762,[0.7406015  0.4529703  0.40727273],,0.6801541447639465,0.5870234260596584,[0.79156487 0.52311846 0.44638695],0.5790554487250003,[0.80829832 0.54082345 0.38804458],0.6024744602916612,[0.7755102  0.50653595 0.52537723],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6162835359573364,0.49266278118680384,[0.7465314  0.41566747 0.31578947],0.48626822183784973,[0.77103236 0.40310078 0.28467153],0.5023759923707813,[0.72353962 0.4290429  0.35454545],,0.6846499443054199,0.5879942920897808,[0.79626551 0.52666667 0.4410507 ],0.5811878290229454,[0.80857143 0.53741497 0.39757709],0.5986224393735546,[0.78432855 0.51633987 0.4951989 ],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6402298808097839,0.5097309354579814,[0.76830873 0.43030557 0.33057851],0.5055196964827581,[0.7768253  0.43670348 0.3030303 ],0.515901879372437,[0.75997687 0.42409241 0.36363636],,0.6825626492500305,0.5834929331010349,[0.79448558 0.52479475 0.43119848],0.5778369265811836,[0.80517464 0.52739274 0.4009434 ],0.5908970446889318,[0.78407659 0.52222222 0.46639232],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6360152959823608,0.5077309243865994,[0.765      0.43268417 0.32550861],0.5027795309834183,[0.77827648 0.44434783 0.28571429],0.5173226212152736,[0.75216888 0.42161716 0.37818182],,0.6721258759498596,0.5768206511198404,[0.78693584 0.50654143 0.43698469],0.5689237239867957,[0.80357143 0.52033081 0.38286894],0.5911184775693542,[0.77097506 0.49346405 0.50891632],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6212643384933472,0.49207670453782676,[0.75018401 0.41235459 0.31369151],0.488311963125509,[0.76401799 0.40124902 0.29966887],0.49667514119833034,[0.73684211 0.42409241 0.32909091],,0.6897880434989929,0.595189416188615,[0.79897502 0.53162939 0.45496384],0.5898981823799342,[0.81282586 0.52       0.43686869],0.6013339766633677,[0.78558831 0.54379085 0.47462277],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,300,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6239463686943054,0.5038220347430387,[0.75432006 0.42749305 0.329653  ],0.49615264299163303,[0.78511104 0.41226054 0.29108635],0.5165824945710303,[0.72585309 0.44389439 0.38      ],,0.6759794354438782,0.5811210177561397,[0.79128529 0.51102204 0.44105572],0.5726589863878454,[0.81019007 0.52254098 0.3852459 ],0.5963392215596801,[0.77324263 0.5        0.51577503],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6478927135467529,0.5087271955252691,[0.77857553 0.41315789 0.33444816],0.5079515411358715,[0.77324586 0.44101124 0.30959752],0.512076467912841,[0.78397918 0.38861386 0.36363636],,0.6838471293449402,0.5726320606398048,[0.80441797 0.47945695 0.43402126],0.5734092370678333,[0.79261433 0.52876281 0.39885057],0.5770450292599892,[0.81657848 0.43856209 0.47599451],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6176245212554932,0.4908550615037853,[0.74992548 0.41130298 0.31133672],0.4856775153819908,[0.77367774 0.39221557 0.29113924],0.49815896338043286,[0.7275882  0.43234323 0.33454545],,0.6793513298034668,0.5838608250068978,[0.7872066  0.5384859  0.42588997],0.5773203403353797,[0.80634082 0.52243393 0.40318627],0.5919393820628388,[0.76895944 0.55555556 0.45130316],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6086207032203674,0.466925271540233,[0.74680233 0.37318531 0.28078818],0.46448141819627997,[0.75073057 0.38672566 0.25598802],0.47146170892392886,[0.74291498 0.36056106 0.31090909],,0.660565197467804,0.5566737411159164,[0.78130175 0.48043185 0.40828763],0.5512981609578279,[0.79005667 0.49651325 0.36732456],0.5658772699752054,[0.77273873 0.46535948 0.45953361],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.629118800163269,0.45351520004758217,[0.77021041 0.33854399 0.2517912 ],0.4652690167115332,[0.73871482 0.36903603 0.28805621],0.44695130415297174,[0.80451128 0.31270627 0.22363636],,0.666024386882782,0.5432913676702337,[0.78699387 0.46581931 0.37706093],0.5509616201784888,[0.76704138 0.49094859 0.39489489],0.5373058414037769,[0.80801209 0.44313725 0.36076818],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6097701191902161,0.457798638566677,[0.74711982 0.37270127 0.25357483],0.4599610566146047,[0.74411933 0.36923077 0.26653307],0.45606679927680444,[0.75014459 0.37623762 0.24181818],,0.6592806577682495,0.5440521557066454,[0.7758016  0.49195402 0.36440084],0.5460798951112288,[0.77135741 0.49438944 0.37249284],0.5421642456708335,[0.7802973  0.48954248 0.35665295],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.5969348549842834,0.4205821721471064,[0.74405091 0.2811169  0.23657871],0.4265635036594883,[0.7132626  0.32963374 0.23679417],0.4196767536788381,[0.77761712 0.2450495  0.23636364],,0.6191393733024597,0.49128485106346736,[0.74694421 0.37591241 0.35099794],0.4988356678318868,[0.71867722 0.42561983 0.35220994],0.487973790339181,[0.77752583 0.33660131 0.34979424],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6061302423477173,0.4351839976356362,[0.7533268  0.31307551 0.23914969],0.4392784341849736,[0.73050801 0.35416667 0.23316062],0.4345332393274029,[0.77761712 0.28052805 0.24545455],,0.6319845914840698,0.5154671338367661,[0.75888545 0.40961263 0.37790333],0.5161665792345548,[0.74622504 0.45389507 0.34837963],0.5193599524857955,[0.77198287 0.37320261 0.41289438],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.5821838974952698,0.39953691913755635,[0.72857537 0.26726058 0.20277481],0.4105612577235555,[0.69578947 0.29041626 0.24547804],0.3949519474793055,[0.76460382 0.24752475 0.17272727],,0.6270070672035217,0.49660090554528463,[0.74831731 0.4061826  0.33530281],0.5099818879481025,[0.71546771 0.45127796 0.3632    ],0.48833168383951664,[0.78432855 0.36928105 0.31138546],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6402298808097839,0.514387585237113,[0.76375878 0.44       0.33940397],0.5097535831181104,[0.77326615 0.44444444 0.31155015],0.520951065609742,[0.75448236 0.43564356 0.37272727],,0.6785485148429871,0.573911750054684,[0.79481971 0.51251251 0.41440303],0.5695728358792648,[0.80112618 0.52351738 0.38407494],0.5801679794002649,[0.78861174 0.50196078 0.44993141],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6549808382987976,0.535080377183709,[0.77704389 0.45474045 0.37345679],0.5290018809818396,[0.78897168 0.47363718 0.32439678],0.5475883667024887,[0.76547137 0.43729373 0.44      ],,0.6835260391235352,0.5814740248585947,[0.79929132 0.5100346  0.43509615],0.5773423141995628,[0.8029494  0.54191176 0.38716578],0.5913121352793519,[0.79566641 0.48169935 0.49657064],35,3,5,11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,400,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,12
