,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6302677989006042,0.46265410100050164,[0.75845411 0.4        0.2295082 ],0.4830021358317686,[0.71282633 0.45692475 0.27925532],0.45360512718747015,[0.81032258 0.35568761 0.19480519],,0.6309748291969299,0.4708194092208404,[0.75930179 0.39493671 0.25821973],0.4900036219387321,[0.71744792 0.44354184 0.30902111],0.4613455840679712,[0.80634146 0.3559322  0.22176309],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6877724528312683,0.5791644674227655,[0.79540607 0.55767635 0.38441098],0.5742000234940446,[0.80934891 0.54545455 0.36779661],0.5849970968476911,[0.78193548 0.5704584  0.4025974 ],,0.6847484111785889,0.5791314458477399,[0.79427505 0.54772582 0.39539347],0.572838766179727,[0.81092757 0.5384131  0.36917563],0.5870929600295605,[0.77829268 0.55736636 0.42561983],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6699190139770508,0.5712566015329746,[0.78252201 0.52311644 0.40813135],0.5623732330277974,[0.80678314 0.52763385 0.3527027 ],0.5875277321918118,[0.75967742 0.51867572 0.48423006],,0.6672955751419067,0.56392916288772,[0.78485456 0.51205814 0.39487478],0.5562337768305071,[0.80753354 0.51908908 0.34207871],0.5785239689219547,[0.76341463 0.50521512 0.46694215],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6757317781448364,0.5613854458337383,[0.79197021 0.51376147 0.37842466],0.558511467796904,[0.79493013 0.52925293 0.35135135],0.5660673048351923,[0.78903226 0.4991511  0.41001855],,0.6729559898376465,0.5622342576969235,[0.78940267 0.50234742 0.39495268],0.5585407147379539,[0.79397977 0.51726519 0.36437718],0.5680911655604429,[0.78487805 0.48826597 0.43112948],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6701266169548035,0.5662977161002752,[0.7840575  0.50686752 0.40796813],0.5606128079083691,[0.79417604 0.53012048 0.3575419 ],0.5782386422696876,[0.77419355 0.48556876 0.47495362],,0.6632075309753418,0.5513862078846693,[0.78575829 0.48282967 0.38557067],0.5472865042505708,[0.79387603 0.51015965 0.33782383],0.5617065666158079,[0.77780488 0.45827901 0.44903581],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6651442646980286,0.5427238509033647,[0.78834209 0.47677725 0.36305221],0.546119866021937,[0.77854671 0.53969957 0.32011331],0.5482256647063827,[0.7983871  0.42699491 0.41929499],,0.6649370789527893,0.5461558642811765,[0.78824525 0.46943942 0.38078292],0.5477702943297326,[0.78172224 0.52721365 0.334375  ],0.5533679107293298,[0.79487805 0.42307692 0.44214876],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6657670736312866,0.5611268507277015,[0.78286558 0.5026738  0.39784117],0.5554364690061263,[0.79685934 0.52908068 0.34036939],0.5755988735979035,[0.76935484 0.47877759 0.47866419],,0.6567609906196594,0.5496851926760847,[0.77982107 0.47625602 0.39297848],0.5442866169147107,[0.79483283 0.50437318 0.33365385],0.5648118333285006,[0.76536585 0.45110821 0.47796143],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6520655751228333,0.5242765191850248,[0.76630265 0.46350365 0.34302326],0.5340021733887234,[0.74199396 0.50098619 0.35902637],0.5172944510417224,[0.79225806 0.43123939 0.3283859 ],,0.6405660510063171,0.5100710211850826,[0.76067362 0.44625177 0.32328767],0.5164886114223636,[0.74030471 0.48763524 0.32152589],0.5062022956227924,[0.78219512 0.41134289 0.32506887],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6464604735374451,0.5083282862290083,[0.7672744  0.42249389 0.33521657],0.5230940957964406,[0.73066822 0.4982699  0.34034417],0.5015687942100748,[0.80774194 0.36672326 0.33024119],,0.6298742294311523,0.49129670425350874,[0.75780158 0.37940174 0.33668679],0.5019078880628378,[0.72504456 0.45257453 0.32810458],0.4886618986051509,[0.79365854 0.32659713 0.34573003],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6425160765647888,0.4885517233856671,[0.76624754 0.41369335 0.28571429],0.5091167192026768,[0.72236504 0.47879464 0.32619048],0.47805247303428233,[0.81580645 0.36417657 0.2541744 ],,0.6336477994918823,0.48640811825518465,[0.75860476 0.39941478 0.30120482],0.5025724524122944,[0.72049144 0.455      0.33222591],0.4774633022699466,[0.80097561 0.3559322  0.27548209],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6898484826087952,0.5792200345986426,[0.80141616 0.52946429 0.40677966],0.5774700114856537,[0.79961464 0.55838041 0.37441498],0.583963469629247,[0.80322581 0.50339559 0.44526902],,0.6861635446548462,0.5746322182317275,[0.79941471 0.52498289 0.39949906],0.5727188647479671,[0.79931724 0.55259366 0.36624569],0.5796353781719635,[0.7995122  0.5        0.43939394],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6815445423126221,0.5755814435641289,[0.79508727 0.51848341 0.41317365],0.5766135384737693,[0.79663212 0.58690987 0.34629862],0.5899847020147773,[0.79354839 0.46434635 0.51205937],,0.6723270416259766,0.560596301734743,[0.79268739 0.48843188 0.40066964],0.562757045195332,[0.79220463 0.55929352 0.33677298],0.5737227535431151,[0.79317073 0.43350717 0.49449036],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6641063094139099,0.567394561900528,[0.77713339 0.50813187 0.41691843],0.5591539108379564,[0.79897785 0.52689152 0.35159236],0.5863910404414892,[0.75645161 0.49066214 0.51205937],,0.6624214053153992,0.5627315962891816,[0.78227022 0.48980978 0.41611479],0.5548841420166059,[0.80615942 0.51134752 0.34714549],0.5830176273090325,[0.7597561  0.47001304 0.51928375],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6582935452461243,0.5547162061730732,[0.78030303 0.49089166 0.39295393],0.5568271256117283,[0.79710633 0.56387665 0.3094984 ],0.5789539726988188,[0.76419355 0.43463497 0.5380334 ],,0.654716968536377,0.5512338733168294,[0.78035982 0.46625319 0.40708861],0.5504060070621589,[0.79994877 0.52941176 0.32185749],0.5773281145301891,[0.76170732 0.41655802 0.55371901],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6655594706535339,0.5587955013610069,[0.78118341 0.51052632 0.38467678],0.5532447764324532,[0.79406864 0.52813067 0.33753501],0.5699639022146905,[0.76870968 0.49405772 0.4471243 ],,0.6529874205589294,0.5423189189349276,[0.77615298 0.49303251 0.35777126],0.5365063912312672,[0.79594976 0.50202703 0.31154239],0.5539272981435407,[0.75731707 0.48435463 0.42011019],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6618227362632751,0.5476625399025438,[0.78319871 0.48272685 0.37706206],0.5463784510852352,[0.78446602 0.52769386 0.32697548],0.5573420774390941,[0.78193548 0.44482173 0.44526902],,0.6559748649597168,0.5450863947636759,[0.77948592 0.46903915 0.38673412],0.5431002071138238,[0.78615728 0.51645768 0.32668566],0.5587839527570445,[0.77292683 0.42959583 0.4738292 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6574631333351135,0.5229141915174457,[0.77693145 0.45719574 0.33461538],0.5332078672380735,[0.74977498 0.50254323 0.34730539],0.5161013026911645,[0.80612903 0.41935484 0.32282004],,0.6534591317176819,0.5206733238717652,[0.77326405 0.45589273 0.33286319],0.5291685546309824,[0.74954212 0.49692308 0.34104046],0.5149089025063319,[0.79853659 0.42112125 0.32506887],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6412705183029175,0.5119911333673629,[0.76040999 0.47034252 0.30522088],0.5168954727692193,[0.75508906 0.46299342 0.33260394],0.5085796182958443,[0.76580645 0.47792869 0.28200371],,0.6286163330078125,0.502745399115848,[0.75407027 0.44996772 0.30419821],0.5021946358533015,[0.75694274 0.44565217 0.303989  ],0.5033316306419392,[0.75121951 0.45436767 0.30440771],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6439692974090576,0.5091796937753318,[0.76580505 0.44099671 0.32073733],0.5177008270993574,[0.74021674 0.49420443 0.31868132],0.5047260904670557,[0.79322581 0.39813243 0.32282004],,0.6311320662498474,0.49751986212653243,[0.75802998 0.4212766  0.31325301],0.5021608910475382,[0.73989782 0.46189736 0.3046875 ],0.49553672228782153,[0.77707317 0.38722295 0.32231405],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6815445423126221,0.5772587703033163,[0.79025354 0.54978723 0.39173554],0.5704642198902814,[0.80699395 0.55119454 0.35320417],0.5874279330500528,[0.77419355 0.5483871  0.43970315],,0.6847484111785889,0.5818870216779412,[0.79515968 0.54587006 0.40463132],0.5744815912369988,[0.81384065 0.54676259 0.36284153],0.5931992639794511,[0.77731707 0.54498044 0.45730028],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6665974855422974,0.556799252785093,[0.78289474 0.51607445 0.37142857],0.5508231133807288,[0.79865772 0.5143339  0.33947773],0.5651957711623004,[0.76774194 0.51782683 0.41001855],,0.6633647680282593,0.5477170783933513,[0.78412463 0.49902661 0.36      ],0.543499221689386,[0.79513541 0.49677003 0.33859223],0.5530053119240987,[0.77341463 0.50130378 0.38429752],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6798837184906006,0.5668403409262631,[0.79521149 0.49768733 0.4076222 ],0.5673524180398883,[0.78704581 0.54674797 0.36826347],0.5722184703484727,[0.80354839 0.45670628 0.45640074],,0.6775157451629639,0.5636884248887711,[0.79560811 0.48258528 0.41287189],0.5645278332274773,[0.78724928 0.53717026 0.36916395],0.5701787682880547,[0.80414634 0.4380704  0.46831956],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6543492078781128,0.5528521702464556,[0.77299801 0.49257091 0.39298758],0.5473411173561645,[0.79347826 0.52444871 0.32409639],0.5723223643524395,[0.75354839 0.46434635 0.49907236],,0.6488993763923645,0.5472726477117058,[0.7719254  0.48235294 0.3875396 ],0.5422373788397252,[0.79848801 0.5140118  0.31421233],0.5689834929456862,[0.74707317 0.45436767 0.50550964],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6618227362632751,0.5509405714163463,[0.78265123 0.49275362 0.37741686],0.5476861712156298,[0.79129575 0.52815534 0.32360743],0.562894458601468,[0.77419355 0.46179966 0.45269017],,0.6595911979675293,0.5501787452401273,[0.78162055 0.48044306 0.38847262],0.5459876556937815,[0.79179179 0.51217712 0.33399405],0.5627688798939128,[0.77170732 0.45241199 0.46418733],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.659123957157135,0.5463537111662843,[0.78153446 0.47810545 0.37942122],0.5423829879600931,[0.78768021 0.50471698 0.33475177],0.5558304433055828,[0.77548387 0.45415959 0.43784787],,0.6531446576118469,0.5432239315402917,[0.77717257 0.46961895 0.38288028],0.5383705225575554,[0.78908999 0.4960116  0.33000997],0.5558085703574073,[0.76560976 0.44589309 0.45592287],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6609923243522644,0.525589232258769,[0.77949977 0.44487805 0.35238988],0.5407794996139028,[0.74334211 0.52293578 0.35606061],0.5184152253276677,[0.81935484 0.38709677 0.34879406],,0.6481131911277771,0.5113737357412301,[0.77068724 0.4310089  0.33242507],0.5229140756942999,[0.73990126 0.5        0.32884097],0.5063276220023937,[0.80414634 0.37874837 0.33608815],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6533111929893494,0.5269364515760995,[0.77383416 0.46626298 0.34071222],0.5310178455762288,[0.76374489 0.47530864 0.354     ],0.5233782088232731,[0.78419355 0.45755518 0.3283859 ],,0.6454402804374695,0.5229667610219296,[0.76803309 0.46261216 0.33825503],0.5225945112717036,[0.7660762  0.47186441 0.32984293],0.5236077379220677,[0.77       0.45371578 0.34710744],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6597467064857483,0.5330780085487187,[0.77695809 0.4720037  0.35027223],0.5394252253290585,[0.75664934 0.51881994 0.34280639],0.5297982597885581,[0.7983871  0.43293718 0.3580705 ],,0.6459119319915771,0.5204476114366395,[0.76849413 0.44444444 0.34840426],0.5234201697053296,[0.75458392 0.47891566 0.33676093],0.5194702395912513,[0.78292683 0.41460235 0.36088154],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6805065274238586,0.5782503311041195,[0.789674   0.54705882 0.39801817],0.5703218776662565,[0.81073734 0.54159734 0.35863095],0.5898111008564562,[0.76967742 0.55263158 0.4471243 ],,0.671226441860199,0.5704506937797562,[0.78445141 0.52084006 0.40606061],0.5620385337535634,[0.80722581 0.51633568 0.36255411],0.5832610216563016,[0.76292683 0.52542373 0.46143251],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6699190139770508,0.5646579535251913,[0.78635548 0.50880445 0.39881394],0.5627134366330805,[0.79583746 0.56020408 0.33209877],0.5807377576744542,[0.77709677 0.46604414 0.49907236],,0.6650943160057068,0.5562384686233428,[0.78733366 0.4846515  0.39673025],0.5557037306758771,[0.79556773 0.54331984 0.32822362],0.5726880722803155,[0.77926829 0.43741851 0.50137741],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6653518676757812,0.559533847491224,[0.78036007 0.50412864 0.39411284],0.5536131634790368,[0.79202658 0.51647373 0.35233918],0.5695054981399875,[0.76903226 0.49235993 0.4471243 ],,0.6616352200508118,0.5577017944213964,[0.78048172 0.49285952 0.39976415],0.5503284352618675,[0.7991311  0.50236967 0.34948454],0.5711092711765416,[0.76268293 0.48370274 0.46694215],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6609923243522644,0.5525712276499181,[0.77600657 0.51170711 0.37      ],0.5466820297778187,[0.79095477 0.51323655 0.33585477],0.561224500295565,[0.7616129  0.51018676 0.41187384],,0.6641509532928467,0.5529331191508171,[0.78431858 0.49275362 0.38172716],0.5477692252045722,[0.79553437 0.49800266 0.34977064],0.560379635939409,[0.77341463 0.48761408 0.42011019],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,24
0,,0.6690886616706848,0.5637231872026709,[0.78519002 0.5        0.40597954],0.5586660439362207,[0.79412735 0.52941176 0.35245902],0.576266672126483,[0.77645161 0.47368421 0.47866419],,0.6602201461791992,0.5486412238208872,[0.78435727 0.47592657 0.38563984],0.5446625084424482,[0.79355966 0.50776053 0.33266733],0.5606307670056778,[0.77536585 0.44784876 0.45867769],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,24
0,,0.6643139123916626,0.5512143540057256,[0.78434531 0.4795214  0.38977636],0.5496813715377389,[0.78321004 0.52361809 0.34221599],0.5601496934628151,[0.78548387 0.44227504 0.45269017],,0.6599056720733643,0.5476750256282741,[0.78324761 0.46671388 0.39306358],0.545340170741046,[0.78652238 0.51085271 0.33864542],0.5593051290431876,[0.78       0.42959583 0.46831956],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,24
0,,0.6493668556213379,0.5076237745069189,[0.76868437 0.44840183 0.30578512],0.5224764145921162,[0.73726303 0.48517787 0.34498834],0.49809797850302334,[0.80290323 0.41680815 0.27458256],,0.6457546949386597,0.5014148737782682,[0.76738776 0.43528146 0.30157539],0.5160797199498325,[0.73343708 0.48366534 0.33113674],0.4923970577632873,[0.80463415 0.39569752 0.2768595 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,25
0,,0.6460452675819397,0.4736025802259891,[0.77226854 0.36344201 0.28509719],0.5127182617396755,[0.70644902 0.49062049 0.34108527],0.46171188339512376,[0.8516129  0.28862479 0.24489796],,0.6378930807113647,0.46622820398339443,[0.76880285 0.34136213 0.28851964],0.49882759003821375,[0.70683306 0.47025172 0.31939799],0.4578984381814251,[0.84268293 0.26792699 0.2630854 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,25
0,,0.6252854466438293,0.4886763709268027,[0.75015733 0.4230431  0.29282869],0.49572812586116094,[0.73218673 0.43886861 0.31612903],0.48335957195040385,[0.76903226 0.40831919 0.27272727],,0.6235849261283875,0.490083944842866,[0.74874251 0.42456609 0.29694323],0.49512158213845403,[0.73552941 0.43502052 0.31481481],0.48601103557772357,[0.76243902 0.41460235 0.28099174],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,25
0,,0.6842433214187622,0.5805376944879912,[0.79229756 0.55455712 0.39475839],0.5737596240593472,[0.80880376 0.55910267 0.35337243],0.5912202689379503,[0.77645161 0.55008489 0.4471243 ],,0.675000011920929,0.5725375734673717,[0.7868362  0.52933421 0.40144231],0.5653671921106446,[0.80469148 0.53533333 0.35607676],0.5844264171153569,[0.7697561  0.52346806 0.4600551 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,26
0,,0.6749013662338257,0.582139347163683,[0.78305993 0.54118651 0.4221716 ],0.5717935939306474,[0.8138483  0.54420601 0.35732648],0.6028288043107349,[0.75451613 0.53820034 0.51576994],,0.6672955751419067,0.5715143138222881,[0.78100063 0.52111293 0.41242938],0.5617804943084611,[0.81238472 0.52333991 0.34961686],0.591203621479468,[0.75195122 0.51890482 0.50275482],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,26
0,,0.6574631333351135,0.5532303280711913,[0.77731993 0.48845471 0.39391635],0.5468697778179206,[0.79474216 0.51210428 0.33376289],0.5693525602863464,[0.76064516 0.46689304 0.48051948],,0.6616352200508118,0.5574460429740957,[0.78204489 0.48846676 0.40182648],0.5507578995159332,[0.8        0.50919378 0.34307992],0.5730292269854073,[0.76487805 0.46936115 0.48484848],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,26
0,,0.6680506467819214,0.5596293392100983,[0.78558617 0.50336474 0.38993711],0.5554586892766783,[0.79426311 0.53377735 0.33833561],0.5711463304259812,[0.77709677 0.4762309  0.46011132],,0.6622641682624817,0.550526217556259,[0.78608438 0.48302415 0.38247012],0.5475820589170378,[0.79530704 0.52154195 0.32589719],0.5632291736474532,[0.77707317 0.44980443 0.46280992],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,27
0,,0.6574631333351135,0.5446729692984849,[0.77965551 0.47985514 0.37450826],0.5415759350043131,[0.78552718 0.51406402 0.32513661],0.5551148398856379,[0.77387097 0.44991511 0.44155844],,0.6592767238616943,0.5474233698704795,[0.78353057 0.473812   0.38492754],0.543585641707264,[0.79212363 0.50630096 0.33233233],0.5592211420600312,[0.77512195 0.4452412  0.45730028],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,27
0,,0.6665974855422974,0.5505961793602627,[0.78766234 0.49778957 0.36633663],0.5473498072247278,[0.79281046 0.51937269 0.32986627],0.5574610594353501,[0.78258065 0.47792869 0.41187384],,0.6556603908538818,0.5452299182355214,[0.77912441 0.47158322 0.38498212],0.5399021189056884,[0.79026593 0.49015471 0.33928571],0.5558546434753734,[0.76829268 0.45436767 0.44490358],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,27
0,,0.6433464884757996,0.5217725436878822,[0.75867508 0.45858124 0.34806132],0.5261326067322978,[0.74228395 0.49751738 0.33859649],0.5197246887642231,[0.77580645 0.42529711 0.3580705 ],,0.6316037774085999,0.508680052910696,[0.75204033 0.44131124 0.33268859],0.5111563198089057,[0.74031191 0.48042978 0.31272727],0.5092005614238694,[0.76414634 0.40808344 0.3553719 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,28
0,,0.6468756198883057,0.48934700013828136,[0.77106993 0.39876033 0.29821074],0.5162322594003578,[0.71826281 0.50923483 0.32119914],0.47940840790707395,[0.83225806 0.32767402 0.27829314],,0.6393081545829773,0.48146403009818756,[0.76992959 0.36698718 0.30747532],0.5038257896336011,[0.72035699 0.47609148 0.3150289 ],0.4752235304416897,[0.82682927 0.29856584 0.30027548],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,28
0,,0.6329665780067444,0.4810538258533366,[0.75837579 0.42611061 0.25867508],0.49433828672429403,[0.72727273 0.45719844 0.29854369],0.47314658661736037,[0.79225806 0.39898132 0.22820037],,0.6355345845222473,0.4897743953462608,[0.76150235 0.42188575 0.28593509],0.5021446266170917,[0.73393665 0.446793   0.32570423],0.481883104848267,[0.79121951 0.39960887 0.25482094],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,28
0,,0.6807141304016113,0.5884764794582873,[0.78505612 0.54965545 0.43071786],0.5780507574949936,[0.81666086 0.52598914 0.39150228],0.6033408090817743,[0.75580645 0.57555178 0.47866419],,0.6761006116867065,0.5774627231760187,[0.78710987 0.54283927 0.40243902],0.5676286318298334,[0.82020095 0.52163462 0.36105033],0.5923239197071359,[0.75658537 0.56584094 0.45454545],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,29
0,,0.6776001453399658,0.5678434231312323,[0.78980685 0.52705675 0.38666667],0.5642845367197017,[0.79483829 0.54703196 0.35098336],0.5745847967215902,[0.78483871 0.50848896 0.43042672],,0.6698113083839417,0.5550597057148997,[0.79005661 0.50083139 0.37429112],0.5511556003937463,[0.79731744 0.51120163 0.34494774],0.5609637572018721,[0.78292683 0.49087353 0.40909091],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,29
