,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6455938816070557,0.5176723325869436,[0.76718727 0.44805195 0.33777778],0.515288386772453,[0.77453581 0.44089457 0.33043478],0.5202923184163414,[0.75997687 0.45544554 0.34545455],,0.668432891368866,0.5592202340257765,[0.78459199 0.50632091 0.3867478 ],0.5575920273773171,[0.78919194 0.5022508  0.38133333],0.5609403706612961,[0.78004535 0.51045752 0.39231824],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6289272308349609,0.5132317559893453,[0.74943087 0.46387551 0.32638889],0.5072800516032325,[0.78856595 0.42098184 0.31229236],0.5241054539230673,[0.71399653 0.51650165 0.34181818],,0.6620102524757385,0.5586518358390646,[0.77611552 0.52483999 0.375     ],0.5538736740181114,[0.80231307 0.49171902 0.36758893],0.5656786171258626,[0.7515747  0.5627451  0.38271605],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.653831422328949,0.5152959688788107,[0.77569563 0.43050109 0.33969119],0.5191249787577714,[0.76185165 0.45614035 0.33938294],0.5125476040952852,[0.79005205 0.40759076 0.34      ],,0.6689145565032959,0.5471317722976523,[0.79051383 0.47710185 0.37377964],0.5518411590397321,[0.77538163 0.5        0.38014184],0.5433614872560821,[0.80624843 0.45620915 0.36762689],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6517241597175598,0.521622477131204,[0.77485082 0.4524207  0.33759591],0.5185154216952249,[0.77995898 0.45777027 0.31781701],0.5256679525673794,[0.76980914 0.44719472 0.36      ],,0.6708413362503052,0.5597497674853646,[0.79183052 0.49852989 0.38888889],0.5570799926351709,[0.79739397 0.49836708 0.37547893],0.5627763862746745,[0.78634417 0.49869281 0.40329218],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6339080333709717,0.5095521268616736,[0.76147059 0.41885246 0.34833333],0.5041160189720707,[0.77468582 0.41612378 0.32153846],0.516771943822491,[0.74869867 0.42161716 0.38      ],,0.6710019111633301,0.5613737844121527,[0.78972672 0.50216162 0.39223301],0.5585444410696344,[0.7931385  0.51117129 0.37132353],0.5651486932221449,[0.78634417 0.49346405 0.41563786],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.629118800163269,0.4888103126118824,[0.75866001 0.38248049 0.32529044],0.4903565323159437,[0.74810233 0.40310786 0.3198594 ],0.48809681025939494,[0.76951995 0.36386139 0.33090909],,0.6767822504043579,0.5605286925587161,[0.79538037 0.50905499 0.37715072],0.5613290332126017,[0.79259445 0.51293962 0.37845304],0.5597573460111068,[0.79818594 0.50522876 0.37585734],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6068965792655945,0.5033298020896232,[0.72817184 0.43806756 0.34375   ],0.4956876890165971,[0.78194491 0.39130435 0.31381381],0.5196144779313095,[0.68131868 0.49752475 0.38      ],,0.6575144529342651,0.5657023955409254,[0.771261   0.52609603 0.39975016],0.5565470648865778,[0.81885083 0.48381788 0.36697248],0.5814423437413373,[0.72889897 0.57647059 0.43895748],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6216475367546082,0.5087422280004673,[0.74570603 0.44528875 0.3352319 ],0.5006764757266506,[0.78596604 0.41267606 0.30338733],0.5224711273903561,[0.70936958 0.48349835 0.37454545],,0.6623314023017883,0.5589383607278507,[0.78184176 0.506875   0.38809832],0.5528309129711145,[0.80566693 0.48562874 0.36719706],0.5669910762658973,[0.75938524 0.53006536 0.41152263],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6381226181983948,0.5124273276666652,[0.76237624 0.42206435 0.35284139],0.5086764286471221,[0.76774194 0.42760373 0.33068362],0.5173111683638,[0.75708502 0.41666667 0.37818182],,0.6687540411949158,0.5607561758669314,[0.78558696 0.50820199 0.38847957],0.5579925340079059,[0.79407979 0.50031666 0.37958115],0.5638063181376803,[0.77727387 0.51633987 0.39780521],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6214559674263,0.49917428874656444,[0.74571805 0.40645695 0.34534786],0.49443156702417007,[0.75511414 0.40780731 0.32037325],0.5054046289533521,[0.73655292 0.40511551 0.37454545],,0.6708413362503052,0.569012185082558,[0.78399588 0.52171177 0.4013289 ],0.564402728929924,[0.80099895 0.50303398 0.38917526],0.5745986185969587,[0.76769967 0.54183007 0.41426612],35,3,5,11,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
