,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6017241477966309,0.48184716084972345,[0.73520061 0.41312272 0.29721816],0.47534362440517586,[0.77152844 0.40572792 0.24877451],0.49734098453223,[0.70213997 0.42079208 0.36909091],,0.694765567779541,0.6098062169935433,[0.79661912 0.58655675 0.44624277],0.597425292445965,[0.83708021 0.56958128 0.38561439],0.6313189198861987,[0.75988914 0.60457516 0.52949246],110,15,3,umap,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(256, 256)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6153256893157959,0.5024663253850823,[0.74753601 0.41178878 0.34807418],0.49359281894020945,[0.78578259 0.40861089 0.28638498],0.5238308856912296,[0.71283979 0.4150165  0.44363636],,0.6865767240524292,0.600361188310215,[0.79463581 0.55472556 0.45172219],0.5887017284931094,[0.83090459 0.55132343 0.38387716],0.6227558787575387,[0.76140086 0.55816993 0.54869684],110,15,3,umap,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(256, 256)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6195402145385742,0.49755944083214637,[0.75007429 0.4087531  0.33385093],0.49060415513394223,[0.77139364 0.40909091 0.29132791],0.5097422032544492,[0.72990168 0.40841584 0.39090909],,0.6820809245109558,0.5896656609022229,[0.79159097 0.54272668 0.43467933],0.580358479105304,[0.8161627  0.54166667 0.38324607],0.6047679977340731,[0.76845553 0.54379085 0.50205761],110,15,3,umap,17,,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,"(12,)","(256, 256)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64
