,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6536398530006409,0.5223958852498297,[0.77356828 0.47458952 0.31902985],0.5214505180784196,[0.78579952 0.45096582 0.32758621],0.5244820485518766,[0.76171197 0.50082508 0.31090909],,0.7294476628303528,0.6337612341670712,[0.82743701 0.60567421 0.46817248],0.6314414393672948,[0.83594754 0.59116366 0.46721311],0.6363829482410247,[0.81909801 0.62091503 0.4691358 ],1,True,384,0.2,0.0005,1,focal,2,True,5,64
0,,0.6509578824043274,0.5258851217182715,[0.77500369 0.4638628  0.33878887],0.5198063103024704,[0.79220779 0.45917542 0.30803571],0.5345138145971914,[0.75853094 0.46864686 0.37636364],,0.7174052596092224,0.629788584851154,[0.81603713 0.59352751 0.47980112],0.6206633797974875,[0.83553326 0.58782051 0.43863636],0.6420896479305027,[0.79743008 0.59934641 0.52949246],1,True,384,0.2,0.0005,12,focal,2,True,5,64
0,,0.6417624354362488,0.517269160025242,[0.76678077 0.4599442  0.32508251],0.5107992001936957,[0.78994174 0.44487278 0.29758308],0.5263978988992016,[0.74493927 0.47607261 0.35818182],,0.7190108895301819,0.6291189477564956,[0.81786588 0.59941615 0.47007481],0.6206290791369925,[0.83605263 0.59497746 0.43085714],0.6405072865909052,[0.80045351 0.60392157 0.51714678],1,True,384,0.2,0.0005,123,focal,2,True,5,64
