,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6017241477966309,0.4740072297720109,[0.73945037 0.39292731 0.28964401],0.4683871211576933,[0.76913465 0.37509377 0.26093294],0.4833226792893286,[0.71197224 0.41254125 0.32545455],,0.6806358098983765,0.5892711390495599,[0.79281839 0.51788645 0.45710858],0.579899972970707,[0.81341108 0.52010547 0.40618337],0.6038542165837528,[0.77324263 0.51568627 0.52263374],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6168582439422607,0.49874378617918036,[0.74529297 0.42097206 0.32996633],0.49250987013847114,[0.77774285 0.39257673 0.30721003],0.5085338227287158,[0.71544245 0.45379538 0.35636364],,0.6718047261238098,0.5775282991272116,[0.78337206 0.51861444 0.4305984 ],0.5694431752790755,[0.80328303 0.51379089 0.39125561],0.5888972324183446,[0.76442429 0.52352941 0.478738  ],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6120689511299133,0.47686752581827746,[0.74647474 0.39507187 0.28905597],0.47306352761412174,[0.75850746 0.39329518 0.26738794],0.48207598492642784,[0.73481781 0.39686469 0.31454545],,0.6730892658233643,0.5744776319533371,[0.78636594 0.49914647 0.43792049],0.5695452881426352,[0.79097629 0.52251608 0.39514349],0.5835568246502991,[0.78180902 0.47777778 0.49108368],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6101532578468323,0.4652918618188187,[0.74874963 0.39510075 0.2520252 ],0.46353515732229206,[0.76197605 0.37907506 0.24955437],0.4676870868116308,[0.73597455 0.41254125 0.25454545],,0.6891458034515381,0.583189538796271,[0.80111477 0.53247588 0.41597796],0.5824532465059336,[0.8056051  0.52405063 0.41770401],0.5840389379345703,[0.79667423 0.54117647 0.41426612],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6068965792655945,0.4698835922738913,[0.73969305 0.42351223 0.2464455 ],0.4694239284136019,[0.77101631 0.37982973 0.25742574],0.47524233047943315,[0.7108155  0.47854785 0.23636364],,0.6634553670883179,0.5590223952224421,[0.77928102 0.50812136 0.3896648 ],0.5575667108359489,[0.79746835 0.47836122 0.39687055],0.5621502922156516,[0.76190476 0.54183007 0.38271605],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6017241477966309,0.46916395442393805,[0.7388667  0.37623762 0.29238754],0.4656940923043904,[0.75643744 0.36176695 0.27887789],0.4737602048232585,[0.7220937  0.39191419 0.30727273],,0.6626525521278381,0.5610177635494091,[0.77713847 0.50308341 0.4028314 ],0.5560041255666629,[0.78894081 0.49967763 0.37939394],0.5671917601059627,[0.76568405 0.50653595 0.42935528],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6168582439422607,0.46423636526811857,[0.75151336 0.4185022  0.22269353],0.47062739103601253,[0.76772247 0.37698413 0.26717557],0.4657268907920289,[0.73597455 0.47029703 0.19090909],,0.6787090301513672,0.5612053209426615,[0.79227175 0.52615385 0.36519037],0.5708057306169018,[0.79417722 0.49709302 0.42114695],0.5571861117560879,[0.79037541 0.55882353 0.3223594 ],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6157088279724121,0.4616368747395263,[0.7504685  0.38755416 0.24688797],0.4688014118596828,[0.74820351 0.37076112 0.28743961],0.4583504943900983,[0.75274725 0.40594059 0.21636364],,0.6620102524757385,0.5418799623079009,[0.78108276 0.48239896 0.36215817],0.5485128038958225,[0.77176586 0.48114434 0.39262821],0.5367881034443956,[0.79062736 0.48366013 0.33607682],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6128352284431458,0.4559482257254322,[0.75003533 0.34883721 0.26897214],0.4611163341284241,[0.73335175 0.36486486 0.28513238],0.45206651087318095,[0.76749566 0.33415842 0.25454545],,0.6642581820487976,0.5405620144480179,[0.77970237 0.47928177 0.36270191],0.5513307653377099,[0.75573422 0.50805271 0.39020537],0.5325518959298398,[0.80524061 0.45359477 0.3388203 ],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.5994253158569336,0.49110536138812105,[0.73016855 0.4177744  0.32537313],0.48254893372540364,[0.78464606 0.38705137 0.27594937],0.5109745399062752,[0.6827646  0.45379538 0.39636364],,0.6746949553489685,0.5831473845215381,[0.78771242 0.53017521 0.43155452],0.5729381488452203,[0.81852757 0.52641753 0.37386935],0.601136092297001,[0.75913328 0.53398693 0.51028807],35,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
