,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,0.5773496883256095,0.6411698460578918,0.5126732358747904,[0.76632302 0.44611529 0.3255814 ],0.5005710273318255,[0.82439926 0.41013825 0.26717557],0.5405228354666557,[0.71589085 0.48901099 0.41666667],0.7199022812502724,0.6167452931404114,0.4967098727207769,[0.74654378 0.4084507  0.33513514],0.5028154942462324,[0.73369565 0.41428571 0.36046512],0.4919196657001535,[0.75984991 0.40277778 0.31313131],"(256, 256)",0.2,0.0001,1,focal,2,False,,64
0,0.5778554677963257,0.628796398639679,0.5068711843258674,[0.75586447 0.43701799 0.32773109],0.4959128029780204,[0.82386364 0.41062802 0.25324675],0.5431843437461416,[0.69823435 0.46703297 0.46428571],0.758113865341459,0.6014150977134705,0.4858032714995156,[0.73215941 0.39506173 0.33018868],0.48548605333266104,[0.72344322 0.42328042 0.30973451],0.4883313013394315,[0.74108818 0.37037037 0.35353535],"(256, 256)",0.2,0.0001,12,focal,2,False,,64
0,0.5838693167482104,0.6164229512214661,0.4912564754531392,[0.74802458 0.43137255 0.29437229],0.4820848144430305,[0.8255814  0.38938053 0.23129252],0.5240221700895858,[0.68378812 0.48351648 0.4047619 ],0.7197627595492772,0.6025943160057068,0.4907314040775317,[0.73239437 0.40646651 0.33333333],0.4906486646724338,[0.73308271 0.40552995 0.33333333],0.4908160192713038,[0.73170732 0.40740741 0.33333333],"(256, 256)",0.2,0.0001,123,focal,2,False,,64
