,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6015325784683228,0.49741854839837374,[0.73065592 0.41697971 0.34462002],0.48814055572251897,[0.78769642 0.38275862 0.29396662],0.5185343699205086,[0.68131868 0.45792079 0.41636364],,0.6777456402778625,0.5925980450784875,[0.78786259 0.54990814 0.44002341],0.5800258607374171,[0.83912301 0.51728111 0.38367347],0.6150691826799307,[0.74250441 0.5869281  0.51577503],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6005747318267822,0.49240674067516244,[0.73160106 0.4154386  0.33018057],0.48882639065315187,[0.79184911 0.36141636 0.3132137 ],0.5058041709318416,[0.67987276 0.48844884 0.34909091],,0.6714836359024048,0.5910011384272049,[0.77720488 0.55449552 0.44130301],0.5796771092536258,[0.84210526 0.49714878 0.39977728],0.613615048214073,[0.72159234 0.62679739 0.49245542],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6199233531951904,0.4987724737613726,[0.75007447 0.41367944 0.33256351],0.49163158676831226,[0.77334152 0.41316872 0.28838451],0.5116950873803402,[0.72816657 0.41419142 0.39272727],,0.6750160455703735,0.5776855296797898,[0.78889888 0.52030883 0.42384888],0.5706005184590441,[0.80492921 0.53485162 0.37202073],0.5908286497040517,[0.77349458 0.50653595 0.49245542],80,3,5,26,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6293103694915771,0.5099813488103239,[0.76108301 0.416      0.35286104],0.5055677028893338,[0.78370098 0.45086705 0.28213508],0.5322605516769144,[0.73973395 0.38613861 0.47090909],,0.6583172678947449,0.5535265509446575,[0.78278532 0.46380987 0.41398446],0.5509858384920253,[0.78889458 0.51643945 0.34762349],0.5697816026273336,[0.77676997 0.42091503 0.51165981],80,3,5,26,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6354405879974365,0.5150117775420967,[0.76651328 0.42709735 0.35142469],0.5119271628210248,[0.78743519 0.46804326 0.28030303],0.5367742476966031,[0.74667438 0.39273927 0.47090909],,0.663294792175293,0.5568270902740999,[0.78854962 0.48083876 0.4010929 ],0.5559375257315239,[0.79645335 0.53802589 0.33333333],0.5729570291765541,[0.78080121 0.43464052 0.50342936],80,3,5,26,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6429118514060974,0.5168670213149446,[0.76945497 0.43063063 0.35051546],0.5147729905048029,[0.77555817 0.47420635 0.29455446],0.5301879303025734,[0.76344708 0.39438944 0.43272727],,0.6650609970092773,0.5511021705998277,[0.7893686  0.46799277 0.39594514],0.5520168795234697,[0.78195303 0.52388664 0.35021097],0.5584067920721101,[0.79692618 0.42287582 0.45541838],80,3,5,26,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.5990421175956726,0.46052473945130573,[0.73869347 0.37480315 0.2680776 ],0.4580496872783742,[0.75544135 0.35843373 0.26027397],0.46392499168945234,[0.72267206 0.39273927 0.27636364],,0.6496467590332031,0.5512662978849208,[0.7649041  0.50112721 0.38776758],0.5438070875776272,[0.78756338 0.49396825 0.34988962],0.5622837337953014,[0.74351222 0.50849673 0.43484225],80,3,5,26,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.5513409972190857,0.4083543562390812,[0.70751342 0.29015947 0.22739018],0.4068865485075151,[0.73015385 0.27446652 0.21603928],0.4113301977971076,[0.68623482 0.30775578 0.24      ],,0.6530186533927917,0.5556627318540336,[0.77130162 0.50814332 0.38754325],0.5473569488369233,[0.80124898 0.50649351 0.33432836],0.5714071636885207,[0.74351222 0.50980392 0.46090535],80,3,5,26,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.5492337346076965,0.42111997604734913,[0.69003458 0.37504127 0.19828408],0.42562467341084714,[0.75585399 0.31260319 0.20841683],0.4308325835475393,[0.63475998 0.46864686 0.18909091],,0.6453114748001099,0.553424090803934,[0.75948698 0.50180505 0.39898024],0.5455372059730773,[0.79910963 0.46488294 0.37261905],0.5660204273753398,[0.72360796 0.54509804 0.42935528],80,3,5,26,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6316092014312744,0.515897200073005,[0.7598149 0.4214876 0.3663891],0.5071049921585532,[0.78525147 0.42218543 0.31387808],0.5322555436573154,[0.73597455 0.42079208 0.44      ],,0.6767822504043579,0.5838728672220507,[0.78786307 0.5336856  0.43006993],0.5749648135113,[0.81164841 0.53938585 0.37386018],0.5999031711450012,[0.7654321  0.52810458 0.50617284],80,3,5,26,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,14
