,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6229885220527649,0.5060698462396028,[0.75351481 0.41166667 0.35302806],0.4978159843517072,[0.78035936 0.41582492 0.29726368],0.5235306561309688,[0.72845575 0.40759076 0.43454545],,0.6623314023017883,0.5585584162366674,[0.78362423 0.4962913  0.39575972],0.5526238472260042,[0.7985875  0.51253482 0.34674923],0.570387496562411,[0.76921139 0.48104575 0.46090535],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6157088279724121,0.4880779726068665,[0.75091201 0.35959057 0.35373134],0.4827391328063672,[0.75787923 0.39033816 0.3       ],0.5027713806661175,[0.74407172 0.33333333 0.43090909],,0.6538214683532715,0.5443889043510582,[0.78136201 0.47419899 0.37760572],0.5392503004367732,[0.79417122 0.48989547 0.33368421],0.5544262698220578,[0.76895944 0.45947712 0.43484225],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.609578549861908,0.4952650660768449,[0.74701012 0.41174105 0.32704403],0.4874050188046776,[0.79503916 0.40156863 0.26560726],0.5174500769915048,[0.70445344 0.42244224 0.42545455],,0.6589595079421997,0.5630561452631739,[0.77428646 0.51962975 0.39525223],0.5540219707633556,[0.80594167 0.50779788 0.34832636],0.5779467342492552,[0.74502394 0.53202614 0.45679012],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
