,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6230757236480713,0.5240263469075478,[0.74318294 0.47854682 0.35034927],0.5185753376743548,[0.76460087 0.48415716 0.30696798],0.5346690893897134,[0.72293224 0.47306502 0.40801001],,0.7207610607147217,0.6602208828832618,[0.79881383 0.63349842 0.5483504 ],0.6506329469293438,[0.81675194 0.64129444 0.49385246],0.674634894535605,[0.78164672 0.62588968 0.61636829],1,True,100,0.5,0.0005,0,focal,2,True,5,64
0,,0.6078341603279114,0.5115112425076828,[0.72628108 0.49375372 0.31449893],0.5050439121414185,[0.76612256 0.47510017 0.27390901],0.5245073299560646,[0.69037859 0.51393189 0.36921151],,0.7157247066497803,0.6625324425489211,[0.79143265 0.63483871 0.56132597],0.6471835231485695,[0.83289922 0.61448793 0.49416342],0.6866997213131891,[0.75389917 0.65658363 0.64961637],1,True,100,0.5,0.0005,1,focal,2,True,5,64
0,,0.6288675665855408,0.5170064115956435,[0.74906095 0.47987421 0.32208407],0.5153195643258743,[0.75280078 0.48753994 0.30561798],0.5194098141780022,[0.74535809 0.47244582 0.34042553],,0.7204253077507019,0.6579576652619609,[0.79886374 0.6254562  0.54955305],0.6514085560302817,[0.80737174 0.64185393 0.505     ],0.6677122269429295,[0.79053319 0.60987544 0.60272805],1,True,100,0.5,0.0005,12,focal,2,True,5,64
0,,0.6076817512512207,0.5070537674827795,[0.73174978 0.46368538 0.32572614],0.5029787115611516,[0.75552131 0.47529259 0.27812223],0.5183504401760434,[0.7094285  0.45263158 0.39299124],,0.7116955518722534,0.6557659259730798,[0.79053098 0.62407862 0.55268817],0.6423627746119691,[0.82354097 0.62673845 0.47680891],0.6795985240177482,[0.76006529 0.62144128 0.657289  ],1,True,100,0.5,0.0005,123,focal,2,True,5,64
0,,0.6233806014060974,0.5123096472655241,[0.74781977 0.45861514 0.33049404],0.5105416115408913,[0.75127768 0.47785235 0.3024948 ],0.5164885557109049,[0.74439354 0.44086687 0.36420526],,0.7278119921684265,0.6669832737460987,[0.80519956 0.6280543  0.56769596],0.6606382800919413,[0.812939   0.63904236 0.52993348],0.6754323376436178,[0.79760609 0.61743772 0.6112532 ],1,True,100,0.5,0.0005,1234,focal,2,True,5,64
