,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.6536398530006409,0.5259962580365275,[0.77800467 0.45010616 0.34987795],0.5217358714115113,[0.78487345 0.46369204 0.31664212],0.533152627003591,[0.77125506 0.43729373 0.39090909],,0.7193320393562317,0.6244855550619989,[0.82038897 0.58968386 0.46338384],0.6192593911451635,[0.82786044 0.60067797 0.42923977],0.6318551563286494,[0.81305115 0.57908497 0.50342936],110,1,True,200,0.1,0.001,1,focal,2,True,5,64,0
0,,0.6306513547897339,0.5224740602039014,[0.7518728  0.46417683 0.35137255],0.5126227913003919,[0.79759974 0.43130312 0.30896552],0.540284219862125,[0.71110468 0.50247525 0.40727273],,0.7109826803207397,0.6276643245201871,[0.81049716 0.60043873 0.47205707],0.6145481942496138,[0.85030437 0.57676099 0.41657922],0.6483252834741579,[0.77425044 0.62614379 0.54458162],110,1,True,200,0.1,0.001,12,focal,2,True,5,64,0
0,,0.634482741355896,0.5149894937959331,[0.76080084 0.45483111 0.32933653],0.5071018275878756,[0.79340659 0.43403298 0.29386591],0.5276791525306376,[0.73076923 0.47772277 0.37454545],,0.7190108895301819,0.6321714295423863,[0.81582361 0.60468058 0.4760101 ],0.6224680984161323,[0.84068431 0.58578431 0.44093567],0.6447914693998312,[0.79239103 0.6248366  0.51714678],110,1,True,200,0.1,0.001,123,focal,2,True,5,64,0
0,,0.6390804648399353,0.5047376779245298,[0.76051029 0.4483188  0.30538394],0.5034562714676915,[0.7625     0.45112782 0.29674099],0.5062069839141231,[0.75853094 0.44554455 0.31454545],,0.7063262462615967,0.6138798898896212,[0.80679351 0.5818547  0.45299145],0.6075139334933467,[0.81796996 0.59643102 0.40814081],0.6242695157624092,[0.79591837 0.56797386 0.50891632],110,1,True,200,0.1,0.0001,1,focal,2,True,5,64,1
0,,0.636781632900238,0.4960383505032712,[0.76172716 0.43079585 0.29559205],0.4967349736857487,[0.7557643  0.45272727 0.28171334],0.49652834225007236,[0.76778485 0.41089109 0.31090909],,0.7068079710006714,0.6135279898141909,[0.8086185  0.57005495 0.46191052],0.6090399371764658,[0.81356797 0.60057887 0.41297297],0.6234060153553876,[0.8037289  0.54248366 0.52400549],110,1,True,200,0.1,0.0001,12,focal,2,True,5,64,1
0,,0.6427202820777893,0.5129429789435239,[0.76278388 0.45861386 0.31743119],0.5114790033931949,[0.77309177 0.44097487 0.32037037],0.5150051598566451,[0.75274725 0.47772277 0.31454545],,0.707771360874176,0.6168425883039269,[0.808042   0.57882661 0.46365915],0.6096375470678854,[0.82161458 0.58053912 0.42675894],0.6265264404801701,[0.79491056 0.57712418 0.50754458],110,1,True,200,0.1,0.0001,123,focal,2,True,5,64,1
0,,0.6492336988449097,0.5291825931261106,[0.77101277 0.46758509 0.34894992],0.5219260617534948,[0.79242979 0.4593949  0.31395349],0.5398409470790919,[0.75072296 0.47607261 0.39272727],,0.7121065855026245,0.6286292818858258,[0.81157154 0.59381172 0.48050459],0.6171456492690613,[0.84048583 0.59814324 0.41280788],0.6496276425522197,[0.7845805  0.58954248 0.57475995],110,1,True,200,0.1,0.0005,1,focal,2,True,5,64,2
0,,0.640421450138092,0.5165536629744172,[0.76895576 0.44971382 0.33099141],0.5095508839914672,[0.79293395 0.44570502 0.29001368],0.528545039582038,[0.74638519 0.45379538 0.38545455],,0.7140334248542786,0.6268328736838674,[0.81606218 0.58684211 0.47759434],0.616441877570778,[0.83977606 0.59072848 0.4188211 ],0.6440709617180206,[0.79365079 0.58300654 0.55555556],110,1,True,200,0.1,0.0005,12,focal,2,True,5,64,2
0,,0.6448276042938232,0.524989025658495,[0.76744886 0.473341   0.33417722],0.5179304836027528,[0.79968652 0.44229391 0.31181102],0.5355951887843498,[0.73770966 0.50907591 0.36      ],,0.7169235944747925,0.628729779284586,[0.81520893 0.60157978 0.46940063],0.619118739100691,[0.84051378 0.582263   0.43457944],0.6412978360068307,[0.79138322 0.62222222 0.51028807],110,1,True,200,0.1,0.0005,123,focal,2,True,5,64,2
0,,0.6649425029754639,0.5334550016200335,[0.78225806 0.47321805 0.34488889],0.5335152446577146,[0.77911647 0.48403796 0.3373913 ],0.5336745536901869,[0.7854251  0.46287129 0.35272727],,0.7265574932098389,0.6295155351798748,[0.82703178 0.58613728 0.47537754],0.6281969618213405,[0.8246493  0.60402219 0.4559194 ],0.6317599193312442,[0.82942807 0.56928105 0.49657064],110,1,True,200,0.2,0.001,1,focal,2,True,5,64,3
