,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.630842924118042,0.519486810534454,[0.75390625 0.44389844 0.36065574],0.5102529358626919,[0.78455285 0.44065041 0.30555556],0.5375862097487945,[0.72556391 0.44719472 0.44      ],,0.6844894289970398,0.5882205205181719,[0.79601861 0.54103146 0.42761148],0.5799496544039279,[0.8173613  0.53702511 0.38546256],0.6003233117664074,[0.77576216 0.54509804 0.48010974],11,1,True,200,0.1,0.001,1,focal,2,True,5,64,0
0,,0.6204980611801147,0.5214192641567813,[0.74449821 0.46256895 0.35719064],0.5113243923787877,[0.80874873 0.44268477 0.28253968],0.5531610032026916,[0.68970503 0.48432343 0.48545455],,0.6685934662818909,0.5845128418942801,[0.77712453 0.54998423 0.42642976],0.5723012600454507,[0.82731152 0.5313833  0.35820896],0.6097872894013573,[0.73267826 0.56993464 0.52674897],11,1,True,200,0.1,0.001,12,focal,2,True,5,64,0
0,,0.6408045887947083,0.5239813612377069,[0.76048874 0.44324772 0.36820762],0.5173205017363517,[0.77451274 0.44509151 0.33235725],0.5337033257981668,[0.74696356 0.44141914 0.41272727],,0.6838471293449402,0.5817401123694937,[0.79516847 0.52941176 0.4206401 ],0.5778420312908995,[0.80261807 0.52941176 0.40149626],0.5863228693397798,[0.78785588 0.52941176 0.44170096],11,1,True,200,0.1,0.001,123,focal,2,True,5,64,0
0,,0.6494252681732178,0.531456404145901,[0.76788624 0.46832398 0.358159  ],0.5248151233732784,[0.7871242  0.45553822 0.33178295],0.5401684390532749,[0.74956622 0.48184818 0.38909091],,0.6899486184120178,0.5896695796351047,[0.79709035 0.54853129 0.4233871 ],0.5862757665928156,[0.80760279 0.53620474 0.41501976],0.5934615821637296,[0.78684807 0.56143791 0.43209877],11,1,True,200,0.1,0.0005,1,focal,2,True,5,64,1
0,,0.6371647715568542,0.5212238733812589,[0.75828257 0.44852941 0.35685964],0.5134477517316846,[0.7797128  0.44417476 0.3164557 ],0.5333533497942045,[0.73799884 0.4529703  0.40909091],,0.6835260391235352,0.5818506978849566,[0.79472066 0.54110032 0.40973111],0.5762186839098961,[0.80860495 0.53589744 0.38415366],0.588889273130377,[0.78130511 0.54640523 0.43895748],11,1,True,200,0.1,0.0005,12,focal,2,True,5,64,1
0,,0.6411877274513245,0.526349457905997,[0.76461769 0.4597137  0.35471698],0.5176408513161934,[0.79389788 0.45579886 0.30322581],0.5427965237240902,[0.73742047 0.46369637 0.42727273],,0.6885035037994385,0.5967794860616414,[0.79539576 0.54885521 0.44608749],0.5879273477139563,[0.81716715 0.54169319 0.4049217 ],0.6091780470761693,[0.77475435 0.55620915 0.49657064],11,1,True,200,0.1,0.0005,123,focal,2,True,5,64,1
0,,0.6390804648399353,0.5143326354888272,[0.76131868 0.44754653 0.33413269],0.5096512223050205,[0.77160677 0.45920139 0.29814551],0.5225899923711284,[0.75130133 0.43646865 0.38      ],,0.6726076006889343,0.5695864260652854,[0.78043862 0.52652923 0.40179143],0.5674891808310468,[0.78083228 0.54513646 0.3764988 ],0.5733075671969748,[0.78004535 0.50915033 0.43072702],11,1,True,200,0.1,0.0001,1,focal,2,True,5,64,2
0,,0.6316092014312744,0.5077550312110902,[0.75619411 0.42711864 0.33995234],0.5025775909347124,[0.76687481 0.43902439 0.30183357],0.5169131060011727,[0.74580682 0.41584158 0.38909091],,0.6769428253173828,0.5708991682136482,[0.78906939 0.52108844 0.40253968],0.5689127676239587,[0.7887714  0.54326241 0.37470449],0.5749544811065715,[0.7893676  0.50065359 0.43484225],11,1,True,200,0.1,0.0001,12,focal,2,True,5,64,2
0,,0.6356321573257446,0.5056648416463755,[0.76031117 0.44784768 0.30883567],0.5014074514270038,[0.77198212 0.44933555 0.28290469],0.5117858304049029,[0.74898785 0.44636964 0.34      ],,0.6820809245109558,0.5833174419507284,[0.78907048 0.54521539 0.41566646],0.5779285459223918,[0.79989645 0.54864328 0.3852459 ],0.5905556186809429,[0.77853364 0.54183007 0.45130316],11,1,True,200,0.1,0.0001,123,focal,2,True,5,64,2
0,,0.6310344934463501,0.5195429841666107,[0.75158658 0.45573518 0.35130719],0.511048280502324,[0.78702532 0.42712843 0.3189911 ],0.5328532621914591,[0.71920185 0.48844884 0.39090909],,0.6825626492500305,0.5851859208707776,[0.79317086 0.54746544 0.41492147],0.5782706493346125,[0.82154428 0.51652174 0.39674593],0.5946290175878307,[0.76669186 0.58235294 0.43484225],11,1,True,300,0.1,0.001,1,focal,2,True,5,64,3
