,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.620881199836731,0.4888043526155285,[0.75051365 0.41464418 0.30125523],0.48481412303579496,[0.76191895 0.41345365 0.27906977],0.4941863590638995,[0.73944477 0.41584158 0.32727273],,0.6804752945899963,0.586825717470459,[0.78579699 0.54646234 0.42821782],0.5793786638261873,[0.80283912 0.54521796 0.39007892],0.5972661767038777,[0.76946334 0.54771242 0.47462277],20,1,True,300,0.1,0.0001,123,focal,2,True,5,64,5
0,,0.6342911720275879,0.5207405731958789,[0.75403408 0.46823529 0.33995234],0.5119732658823466,[0.78789789 0.44618834 0.30183357],0.5348754719312302,[0.72296125 0.49257426 0.38909091],,0.6897880434989929,0.6012466967801228,[0.79355593 0.55821372 0.45197044],0.5914777380231139,[0.81920601 0.54517134 0.41005587],0.614929373669907,[0.76946334 0.57189542 0.50342936],20,1,True,400,0.1,0.001,1,focal,2,True,5,64,6
0,,0.6270114779472351,0.5165399578004757,[0.75072508 0.46841046 0.33048433],0.5079571747149186,[0.79502102 0.45718775 0.27166276],0.5377069621363525,[0.71110468 0.48019802 0.42181818],,0.6923571228981018,0.6056275012593445,[0.79413292 0.56926121 0.45348837],0.595706163794576,[0.81900937 0.57456724 0.39354188],0.6232516051688165,[0.7707231  0.56405229 0.53497942],20,1,True,400,0.1,0.001,12,focal,2,True,5,64,6
0,,0.640421450138092,0.5160467215096601,[0.76385185 0.45407555 0.33021277],0.5105766881860007,[0.78311057 0.43821949 0.3104    ],0.523122341730992,[0.74551764 0.47112211 0.35272727],,0.6942839026451111,0.5934038314753661,[0.79629159 0.56541161 0.41850829],0.5922015385703371,[0.8028169  0.55236908 0.42141864],0.5948647771865948,[0.7898715  0.57908497 0.41563786],20,1,True,400,0.1,0.001,123,focal,2,True,5,64,6
0,,0.6298850774765015,0.509746414510618,[0.75327381 0.44660983 0.32935561],0.5027796853439216,[0.77590435 0.43964828 0.29278642],0.520694994889888,[0.73192597 0.45379538 0.37636364],,0.6995825171470642,0.6067717133270197,[0.80225554 0.5693575  0.4487021 ],0.5995966994281118,[0.81637976 0.57408638 0.40832396],0.6170866700589701,[0.78861174 0.56470588 0.49794239],20,1,True,400,0.1,0.0005,1,focal,2,True,5,64,7
0,,0.6199233531951904,0.5091255187395672,[0.74072944 0.46302749 0.32361963],0.5000622780044807,[0.78416801 0.43617797 0.27984085],0.5262954947895021,[0.70185078 0.49339934 0.38363636],,0.6844894289970398,0.6012006112028244,[0.78471304 0.57284563 0.44604317],0.5889165966786801,[0.82577234 0.54481132 0.39616613],0.6205843654334161,[0.74754346 0.60392157 0.51028807],20,1,True,400,0.1,0.0005,12,focal,2,True,5,64,7
0,,0.6260536313056946,0.5097667643820053,[0.75146243 0.44019528 0.33764259],0.5016674997257328,[0.78061701 0.43418941 0.29019608],0.5248043907918842,[0.72440717 0.44636964 0.40363636],,0.6949261426925659,0.6040026998960183,[0.7983454  0.56854445 0.44511825],0.5950595859588956,[0.81975046 0.56651525 0.39891304],0.617349106995336,[0.77802973 0.57058824 0.50342936],20,1,True,400,0.1,0.0005,123,focal,2,True,5,64,7
0,,0.6302682161331177,0.48393195019136326,[0.76126255 0.40403192 0.28650138],0.48543255744692443,[0.75541002 0.41146279 0.28942486],0.4825691759459347,[0.76720648 0.39686469 0.28363636],,0.6877006888389587,0.5823464668305435,[0.79363488 0.53932584 0.41407867],0.5838343555193007,[0.78938185 0.54545455 0.41666667],0.5809299851627894,[0.79793399 0.53333333 0.41152263],20,1,True,400,0.1,0.0001,1,focal,2,True,5,64,8
0,,0.6180076599121094,0.48486277936522626,[0.7483192  0.40938166 0.29688747],0.4815785225878835,[0.75650118 0.42365402 0.26458037],0.4915112471339673,[0.74031232 0.3960396  0.33818182],,0.6803147196769714,0.5841465365967355,[0.7890376  0.53228562 0.43111639],0.5787439342987701,[0.79850361 0.55762348 0.38010471],0.5956287041565597,[0.7797934  0.50915033 0.49794239],20,1,True,400,0.1,0.0001,12,focal,2,True,5,64,8
0,,0.625095784664154,0.5017077543003031,[0.74884758 0.44294235 0.31333333],0.4958145022062787,[0.77073768 0.42747506 0.28923077],0.5098519030619083,[0.72816657 0.45957096 0.34181818],,0.686897873878479,0.5984263196430234,[0.78716216 0.56550424 0.44261256],0.5895797391101067,[0.812718   0.54446461 0.4115566 ],0.6100459388144833,[0.76316453 0.58823529 0.478738  ],20,1,True,400,0.1,0.0001,123,focal,2,True,5,64,8
