,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6180076599121094,0.5064692996680371,[0.74512789 0.43799682 0.33628319],0.4974137148126145,[0.78681672 0.42254601 0.28287841],0.5256001291280082,[0.70763447 0.45462046 0.41454545],,0.6547848582267761,0.5572397419867067,[0.77365612 0.50016345 0.39789965],0.5489117685680333,[0.8002154  0.50032701 0.34619289],0.5721890951167846,[0.74880322 0.5        0.46776406],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6283524632453918,0.5081597580317339,[0.75659472 0.44163265 0.3262519 ],0.5007524400985267,[0.78531425 0.43699515 0.27994792],0.5223934683809619,[0.72990168 0.44636964 0.39090909],,0.6623314023017883,0.5599210919730889,[0.78326703 0.49488055 0.4016157 ],0.5541959478285304,[0.79811715 0.51785714 0.34661355],0.573393966640154,[0.76895944 0.47385621 0.47736626],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6122605204582214,0.4925066113723835,[0.74747475 0.40487805 0.32516704],0.4848687632376713,[0.7807874  0.39903846 0.27478043],0.5086537606912802,[0.71688837 0.41089109 0.39818182],,0.6472382545471191,0.5416947490133636,[0.77128548 0.47415805 0.37964072],0.5358052804307651,[0.78653745 0.48400272 0.33687566],0.5520539628745874,[0.75661376 0.46470588 0.43484225],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6203064918518066,0.45881499328598085,[0.75334076 0.35606407 0.26704015],0.46683820205922166,[0.72624799 0.39979445 0.27447217],0.4544967839756792,[0.78253326 0.3209571  0.26      ],,0.6510918140411377,0.5217629504940448,[0.77412254 0.45898161 0.3321847 ],0.5286445990401258,[0.75213878 0.5        0.33379501],0.5174009795962281,[0.79743008 0.42418301 0.33058985],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6091954112052917,0.4390103446982125,[0.74950967 0.33675214 0.23076923],0.4485368099276809,[0.72690217 0.34929078 0.26941748],0.4334897422651461,[0.77356854 0.32508251 0.20181818],,0.6456326246261597,0.5093677008696792,[0.77225546 0.43881294 0.3170347 ],0.523375219556189,[0.7492891  0.44792376 0.3729128 ],0.5008199164439439,[0.79667423 0.43006536 0.27572016],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.5952107310295105,0.45942609378994637,[0.73840666 0.37027915 0.26959248],0.45500389345382725,[0.75963303 0.36846405 0.2369146 ],0.46772459374335357,[0.7183343  0.37211221 0.31272727],,0.6348747611045837,0.5263916085610614,[0.76231921 0.45148248 0.36537313],0.5213686552942303,[0.77471384 0.4659249  0.32346723],0.5359921746476369,[0.75031494 0.4379085  0.41975309],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.5973179936408997,0.3856881025122291,[0.73606447 0.29823769 0.12276215],0.4079334634328018,[0.68723351 0.32967033 0.20689655],0.3839718280677114,[0.79236553 0.27227723 0.08727273],,0.6059730052947998,0.43797007814676253,[0.73572939 0.37314488 0.20503597],0.46430429586441263,[0.68910891 0.40615385 0.29765013],0.430197428765745,[0.78911565 0.34509804 0.1563786 ],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6206896305084229,0.39037544337502667,[0.76496388 0.20668058 0.19948187],0.4395317388883993,[0.69049837 0.28125    0.34684685],0.3869327927587438,[0.85743204 0.16336634 0.14      ],,0.6215478777885437,0.41245327512968366,[0.76353971 0.26359833 0.21022179],0.46713349003541116,[0.6812253  0.36627907 0.3538961 ],0.40796098960846344,[0.86848073 0.20588235 0.14951989],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6427202820777893,0.38199825556952266,[0.78053625 0.16331821 0.20214031],0.45217880902939966,[0.68377555 0.38066465 0.29209622],0.38923397255862086,[0.90919607 0.1039604  0.15454545],,0.6249197125434875,0.39911867333569545,[0.76478177 0.20140987 0.23116438],0.47103092056988927,[0.66697919 0.43859649 0.30751708],0.4040332182255619,[0.89619552 0.13071895 0.18518519],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6496168375015259,0.5280231010496371,[0.77172959 0.44926279 0.36307692],0.5230867785700739,[0.7811019  0.47349177 0.31466667],0.5396877247007524,[0.76257953 0.42739274 0.42909091],,0.6695568561553955,0.5601562135582508,[0.78842767 0.49548924 0.39655172],0.55837414409242,[0.78723939 0.52810651 0.35977654],0.5659957261368197,[0.78961955 0.46666667 0.44170096],11,15,3,umap,17,12,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
