,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6423371434211731,0.5227532225133048,[0.77050883 0.44916403 0.34858681],0.5214192247774337,[0.79104478 0.4965035  0.2767094 ],0.5439957477529129,[0.75101215 0.41006601 0.47090909],,0.6624919772148132,0.5592874258118877,[0.78280715 0.48293391 0.41212121],0.5585285671655497,[0.78790199 0.54330065 0.34438306],0.5751499502407273,[0.77777778 0.43464052 0.51303155],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6432949900627136,0.5134999530341924,[0.77054492 0.45002057 0.31993437],0.5084407774005838,[0.78511405 0.44872847 0.29147982],0.5207907459340497,[0.75650665 0.45132013 0.35454545],,0.6681117415428162,0.5590102890426819,[0.78735777 0.49481779 0.39485531],0.556109293616201,[0.79015478 0.5065024  0.3716707 ],0.5631218193724677,[0.7845805  0.48366013 0.42112483],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6067050099372864,0.45646667273115993,[0.74369382 0.38153098 0.24417521],0.45693973900012924,[0.74563953 0.37470167 0.25047801],0.45618464044206625,[0.74175824 0.38861386 0.23818182],,0.6469171643257141,0.5322085116625171,[0.76740965 0.47650783 0.35270806],0.5311037098381821,[0.76711984 0.4860639  0.34012739],0.5337583593108025,[0.76769967 0.46732026 0.36625514],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.5729885101318359,0.443672873849215,[0.71165644 0.38626609 0.23309609],0.442268936609476,[0.75767472 0.34090909 0.228223  ],0.45154480398878527,[0.67090804 0.44554455 0.23818182],,0.6351959109306335,0.5439281916055713,[0.75230831 0.49368946 0.3857868 ],0.5363984161405974,[0.80222603 0.44805541 0.35891381],0.5583072186350535,[0.70823885 0.5496732  0.4170096 ],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6273946166038513,0.4636630628295391,[0.77093386 0.36895787 0.25109745],0.466200507663909,[0.75696767 0.39884947 0.24278438],0.46288647488230605,[0.7854251  0.34323432 0.26      ],,0.644669234752655,0.5133497165166899,[0.77577982 0.42437432 0.33989501],0.5188272489495536,[0.75392297 0.47677262 0.32578616],0.5121919824171095,[0.7989418  0.38235294 0.35528121],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6339080333709717,0.5149513843328227,[0.76464482 0.41455837 0.36565097],0.5095628072733612,[0.7847793  0.44860711 0.29530201],0.5369437238692059,[0.74551764 0.38531353 0.48      ],,0.6734104156494141,0.573071736450249,[0.79196848 0.49318996 0.43405676],0.5700582147773159,[0.79897436 0.54603175 0.36516854],0.5899123435382384,[0.7850844  0.4496732  0.53497942],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.632758617401123,0.5080323830973111,[0.76274683 0.41747985 0.34387047],0.5019553323396974,[0.77764423 0.42969432 0.29852744],0.5199348749218473,[0.74840949 0.40594059 0.40545455],,0.6835260391235352,0.585078299385572,[0.79668579 0.52194624 0.43660287],0.5792212722754141,[0.80624355 0.5443577  0.38706257],0.5964483461422978,[0.78735198 0.50130719 0.50068587],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6362069249153137,0.5117436987600139,[0.76662743 0.42274966 0.345854  ],0.5086969018853907,[0.78040743 0.46229187 0.28339141],0.5288003097591425,[0.75332562 0.38943894 0.44363636],,0.6671483516693115,0.5649664647114753,[0.78636594 0.48524118 0.42329227],0.5628854300855515,[0.79097629 0.5400641  0.35761589],0.5802834714132566,[0.78180902 0.44052288 0.51851852],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6218391060829163,0.5029240183487859,[0.75007537 0.43757432 0.32112237],0.4951549271217914,[0.78337531 0.42105263 0.28103683],0.5164940114601396,[0.71949104 0.45544554 0.37454545],,0.6543031334877014,0.5479139874354192,[0.77751998 0.4932588  0.37296319],0.5417741839469626,[0.79598839 0.49636003 0.33297414],0.5579845106766986,[0.75988914 0.49019608 0.42386831],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6227969527244568,0.5055545579082749,[0.75403896 0.43216495 0.33045977],0.49802916754647764,[0.78894155 0.43198681 0.27315914],0.524206249427719,[0.7220937  0.43234323 0.41818182],,0.655427098274231,0.5512706104273267,[0.78085902 0.48665298 0.38629983],0.545906401888325,[0.79994715 0.51077586 0.3269962 ],0.5664152629501732,[0.76266062 0.46470588 0.47187929],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6528735756874084,0.515348738278418,[0.7756447  0.44677138 0.32363014],0.5161655682134448,[0.76859739 0.47407407 0.30582524],0.5163003495259879,[0.78282244 0.42244224 0.34363636],,0.6807963848114014,0.5628139211787146,[0.8        0.49736565 0.39107612],0.5660474914740613,[0.78571429 0.53758542 0.37484277],0.5621130207913069,[0.81481481 0.4627451  0.40877915],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6222222447395325,0.487672374947756,[0.75717017 0.4042728  0.30157415],0.48335447209072563,[0.77042802 0.40261866 0.27701674],0.4937368624080453,[0.7443609  0.40594059 0.33090909],,0.671162486076355,0.5688885808469519,[0.78672262 0.50332889 0.41661422],0.564024245775815,[0.79429892 0.51289009 0.38488372],0.5758179266219519,[0.77928949 0.49411765 0.45404664],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6122605204582214,0.46760574168383534,[0.7495549  0.40828625 0.24497608],0.4679482950049678,[0.76965265 0.37560638 0.25858586],0.4701340128229133,[0.73048005 0.44719472 0.23272727],,0.6673089265823364,0.5671075019818091,[0.78128232 0.5154703  0.40456989],0.5627428460094288,[0.80222989 0.48942421 0.39657444],0.5729132256469117,[0.76140086 0.54444444 0.41289438],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6063218116760254,0.48473099622281884,[0.74287447 0.40759794 0.30372058],0.4777144151104074,[0.78075207 0.39163498 0.26075619],0.4990186265590122,[0.70850202 0.42491749 0.36363636],,0.647077739238739,0.5457775183826644,[0.7730719  0.48526523 0.37899543],0.5380234895256945,[0.80331432 0.48622047 0.32453568],0.5615853474448765,[0.74502394 0.48431373 0.45541838],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6277777552604675,0.5063318564359851,[0.75857971 0.42592593 0.33448994],0.5026290997526611,[0.78001833 0.45738636 0.2704826 ],0.5249948991428929,[0.73828803 0.39851485 0.43818182],,0.6663455367088318,0.5668101264811475,[0.78482952 0.49518373 0.42041712],0.5637607707422528,[0.79570171 0.54516889 0.35041171],0.5844074804132902,[0.77425044 0.45359477 0.52537723],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6277777552604675,0.5149811320374624,[0.75707405 0.42875704 0.35911231],0.5085245631252481,[0.78939109 0.45123063 0.28495197],0.5403898012704683,[0.72729902 0.40841584 0.48545455],,0.6650609970092773,0.5712142625885283,[0.78352118 0.49912373 0.43099788],0.5653619918000871,[0.8064     0.53817082 0.35151515],0.5947305122323278,[0.76190476 0.46535948 0.5569273 ],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6206896305084229,0.4976499318870196,[0.75007492 0.43176377 0.31111111],0.49081194002052925,[0.77829602 0.41808346 0.27605634],0.5088540253678348,[0.7238288  0.44636964 0.35636364],,0.6692357063293457,0.5664591296085812,[0.78684749 0.50717384 0.40535606],0.5605736096574349,[0.79932415 0.51806408 0.3643326 ],0.5760921652611662,[0.77475435 0.49673203 0.45679012],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6613026857376099,0.48500795905649646,[0.79304253 0.38415246 0.27782889],0.5063249857395814,[0.74801333 0.48976982 0.28119181],0.47813080845389333,[0.84384037 0.3160066  0.27454545],,0.6700385212898254,0.5198303647673672,[0.79608939 0.41104793 0.35235378],0.5499037306472835,[0.73977936 0.54291845 0.36701337],0.5104057535222594,[0.861678   0.33071895 0.3388203 ],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6285440325737,0.5012108087409612,[0.75828402 0.42287555 0.32247285],0.4958522241198005,[0.77619624 0.41306058 0.29829985],0.5084190934998647,[0.74117987 0.43316832 0.35090909],,0.6547848582267761,0.5410759740868091,[0.77743825 0.48667737 0.35911231],0.5387730561307049,[0.78584299 0.47823344 0.35224274],0.5436304562977454,[0.76921139 0.49542484 0.36625514],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.624904215335846,0.5157874584610213,[0.75137279 0.45092402 0.34506556],0.507337323687243,[0.79502905 0.44889616 0.27808676],0.539925724787632,[0.71226142 0.4529703  0.45454545],,0.6520552635192871,0.5538177515828476,[0.77448688 0.48584906 0.40111732],0.5463869625943175,[0.79941003 0.50139082 0.33836004],0.5715893490455167,[0.7510708  0.47124183 0.49245542],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6279693245887756,0.48998272532473625,[0.76007005 0.41848739 0.29139073],0.4870277886709708,[0.7672363  0.42636986 0.2674772 ],0.4946425087852915,[0.75303644 0.41089109 0.32      ],,0.6649004220962524,0.5594588395562079,[0.784588   0.49402934 0.39975918],0.5550126624396694,[0.79204108 0.51677373 0.35622318],0.56863162274512,[0.77727387 0.47320261 0.45541838],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6090038418769836,0.465111204001968,[0.74855019 0.40742172 0.2393617 ],0.4624227765756548,[0.77043159 0.38327273 0.23356401],0.4693834710249509,[0.72787739 0.43481848 0.24545455],,0.6501284241676331,0.5474904684515346,[0.77198909 0.48820384 0.38227848],0.5408023037087119,[0.79694206 0.47058824 0.35487662],0.5566689776047593,[0.74855127 0.50718954 0.41426612],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6126436591148376,0.47950712825757075,[0.75587273 0.38111019 0.30153846],0.4739582060182121,[0.77784578 0.38269551 0.26133333],0.490336196141303,[0.735107   0.37953795 0.35636364],,0.647398829460144,0.5377081823128954,[0.77639192 0.47181208 0.36492054],0.5324066123072051,[0.79280462 0.48482759 0.31958763],0.5484540592643093,[0.760645   0.45947712 0.42524005],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6229885220527649,0.5056782708634561,[0.75045045 0.43621399 0.33037037],0.4981130973320931,[0.78044972 0.43513957 0.27875   ],0.5218067798682703,[0.72267206 0.43729373 0.40545455],,0.6697174310684204,0.5707465799582178,[0.78711847 0.51568174 0.40943953],0.5629635201384078,[0.8086633  0.52101401 0.35921325],0.5843812971004588,[0.76669186 0.51045752 0.47599451],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6310344934463501,0.5138834985182857,[0.75560235 0.46015529 0.32589286],0.5063010415428909,[0.78721404 0.45587045 0.27581864],0.5297115778668671,[0.72643146 0.46452145 0.39818182],,0.6647399067878723,0.5733246185225188,[0.77757449 0.51747355 0.42492582],0.5633696596128049,[0.80776541 0.50786658 0.37447699],0.5893645798511449,[0.74955908 0.52745098 0.49108368],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6438697576522827,0.5152894482984783,[0.77089106 0.43653931 0.33843798],0.5121921168846736,[0.77758164 0.46666667 0.29232804],0.5253996070515091,[0.76431463 0.41006601 0.40181818],,0.6767822504043579,0.572060009576588,[0.79325956 0.49929279 0.42362768],0.5702157152327995,[0.79186543 0.54391371 0.374868  ],0.5810216542035195,[0.7946586  0.46143791 0.48696845],35,3,5,11,15,3,umap,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6354405879974365,0.39948614161174306,[0.77934151 0.23937008 0.17974684],0.4429421552322182,[0.7039888  0.32900433 0.29583333],0.3966561803664461,[0.87275882 0.18811881 0.12909091],,0.6515735387802124,0.4378576015914301,[0.78851696 0.33429872 0.19075713],0.4987372264266428,[0.70393825 0.45546787 0.33680556],0.4311022625785568,[0.89619552 0.26405229 0.13305898],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.663409948348999,0.39944140891740565,[0.79824451 0.26274066 0.13733906],0.4818638187194562,[0.70467124 0.41877256 0.32214765],0.3997220439221481,[0.92047426 0.19141914 0.08727273],,0.6361593008041382,0.37923598624856375,[0.77595045 0.25578231 0.1059752 ],0.46288247656861353,[0.6734013  0.41777778 0.29746835],0.38804317337360184,[0.91534392 0.18431373 0.06447188],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6103448271751404,0.4594923251218521,[0.75551102 0.33090246 0.29206349],0.4589415234713705,[0.74801587 0.36965377 0.25915493],0.465736099925782,[0.76315789 0.29950495 0.33454545],,0.6372832655906677,0.502935013419429,[0.77845051 0.40465793 0.32569659],0.5057157681017679,[0.76382153 0.45648604 0.29683973],0.5059392206814138,[0.79365079 0.36339869 0.36076818],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6116858124732971,0.4623692433013869,[0.74752187 0.39512003 0.24446583],0.4637052084697628,[0.75367431 0.37772761 0.2597137 ],0.4621898557698454,[0.74146906 0.41419142 0.23090909],,0.6547848582267761,0.5307708924877911,[0.77578027 0.48368146 0.33285094],0.5347134866467994,[0.76886909 0.48305085 0.35222052],0.5275437472657102,[0.78281683 0.48431373 0.31550069],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.5791187882423401,0.40142403187887393,[0.73438592 0.25265099 0.21723519],0.40377089465216237,[0.71046229 0.28631139 0.21453901],0.4020164908335831,[0.75997687 0.22607261 0.22      ],,0.6345536112785339,0.5003326838750017,[0.76530612 0.40880734 0.32688459],0.5077356203167774,[0.73891626 0.46610879 0.31818182],0.497926632930264,[0.79365079 0.36405229 0.33607682],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6097701191902161,0.4072500511190158,[0.75904916 0.26908397 0.19361702],0.42148379697051475,[0.71211353 0.31900452 0.23333333],0.4035787523228899,[0.81260844 0.23267327 0.16545455],,0.6461143493652344,0.4913782442571066,[0.77954894 0.39338097 0.30120482],0.5102290596083084,[0.73355556 0.46324181 0.33388982],0.48262470969183285,[0.83169564 0.34183007 0.27434842],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6373563408851624,0.4934773641359691,[0.77384904 0.40442478 0.30215827],0.4926944743327188,[0.77239988 0.4360687  0.26961484],0.4986675712105623,[0.77530364 0.37706271 0.34363636],,0.6640976071357727,0.5478781155194893,[0.78950013 0.4777969  0.37633732],0.5465097214699367,[0.78712747 0.50472727 0.34767442],0.551877596031554,[0.79188713 0.45359477 0.41015089],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6270114779472351,0.47427271268836946,[0.76197203 0.36662228 0.29422383],0.47789015915121585,[0.74482187 0.39673391 0.2921147 ],0.4723511026637655,[0.7799306  0.34075908 0.29636364],,0.647077739238739,0.5139492042633923,[0.77423268 0.42500878 0.34260615],0.5244439017116226,[0.74660739 0.45937737 0.36734694],0.5067977808407313,[0.80398085 0.39542484 0.32098765],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6365900635719299,0.5164404243907341,[0.76247386 0.45402299 0.33282443],0.509089142202396,[0.78862794 0.45179739 0.28684211],0.5302110355627813,[0.73799884 0.45627063 0.39636364],,0.6679511666297913,0.5642221619779932,[0.78545827 0.50893448 0.39827374],0.5584841038858792,[0.79833463 0.51541555 0.36170213],0.5728925863898372,[0.77299068 0.50261438 0.4430727 ],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6567049622535706,0.33901897103737705,[0.7902148  0.11391492 0.11292719],0.4776885625592775,[0.67269403 0.45142857 0.30894309],0.3639207685950781,[0.95748988 0.06518152 0.06909091],,0.647398829460144,0.35865317063428837,[0.78292832 0.1534963  0.13953488],0.5365953470216557,[0.65819742 0.58951965 0.36206897],0.3802138139206299,[0.96598639 0.08823529 0.08641975],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6624521017074585,0.2656526081278328,[0.79695782 0.         0.        ],0.22081736909323116,[0.66245211 0.         0.        ],0.3333333333333333,[1. 0. 0.],,0.6372832655906677,0.25948808473080315,[0.77846425 0.         0.        ],0.21242774566473988,[0.63728324 0.         0.        ],0.3333333333333333,[1. 0. 0.],35,3,5,11,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,15
