,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6277777552604675,0.519857104076789,[0.75049355 0.44976077 0.359317  ],0.5096793643251304,[0.79021426 0.43518519 0.30363864],0.5399738111462968,[0.7145749  0.46534653 0.44      ],,0.6708413362503052,0.5813998034746366,[0.78286983 0.5221094  0.43922018],0.5710384280608048,[0.81246612 0.52330926 0.3773399 ],0.6005487517366342,[0.75535399 0.52091503 0.52537723],20,3,5,6,15,3,umap,17,10,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,5,1,300,"(128, 128)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6390804648399353,0.5144966432126816,[0.76139885 0.45076061 0.33133047],0.50965177104727,[0.77734257 0.4377916  0.31382114],0.5205088507694031,[0.74609601 0.46452145 0.35090909],,0.6724470257759094,0.5770238313328367,[0.78303217 0.51627754 0.43176179],0.5701508081191061,[0.79681794 0.51952349 0.39411099],0.5867178146978956,[0.76971529 0.5130719  0.47736626],20,3,5,6,15,3,umap,17,10,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,5,1,300,"(128, 128)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.638505756855011,0.5068751934914014,[0.7604013  0.45579268 0.3044316 ],0.507829352985247,[0.77620482 0.42351275 0.32377049],0.5086335076538308,[0.74522846 0.49339934 0.28727273],,0.679030179977417,0.5766761536916468,[0.78983657 0.52493766 0.41525424],0.5768028309850731,[0.80067305 0.50178784 0.4279476 ],0.5776361573435959,[0.77928949 0.5503268  0.40329218],20,3,5,6,15,3,umap,17,10,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,5,1,300,"(128, 128)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64
