,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6243295073509216,0.4985356379435744,[0.75634518 0.4209284  0.31833333],0.49263063880022945,[0.78179012 0.40225564 0.29384615],0.5070654023181381,[0.73250434 0.44141914 0.34727273],,0.6931599378585815,0.6023077758650328,[0.80097774 0.53997379 0.4659718 ],0.5936760137732372,[0.81834911 0.5413929  0.42128603],0.6147175468266868,[0.78432855 0.53856209 0.521262  ],80,3,5,26,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6203064918518066,0.4895197822500073,[0.75214434 0.4061657  0.31024931],0.4886419325590108,[0.76967312 0.38105568 0.315197  ],0.49188973668911135,[0.73539618 0.43481848 0.30545455],,0.6936416029930115,0.6020854514668669,[0.80129282 0.54860443 0.4563591 ],0.5933090280461838,[0.82288901 0.53875236 0.41828571],0.613894117317709,[0.78080121 0.55882353 0.50205761],80,3,5,26,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6241379380226135,0.5095734888597505,[0.74985039 0.42235529 0.35651479],0.5013521434546218,[0.77681339 0.40912606 0.31811698],0.5222065161981785,[0.72469636 0.43646865 0.40545455],,0.6851316690444946,0.593767623568279,[0.79454522 0.53012048 0.45663717],0.5852026904389788,[0.81177708 0.54320988 0.40062112],0.6088469955883588,[0.77802973 0.51764706 0.5308642 ],80,3,5,26,15,3,gaussian_random_projection,17,12,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
