,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6243295073509216,0.4989994686685863,[0.75995247 0.40798611 0.32905983],0.4940673343589514,[0.78130727 0.43040293 0.2704918 ],0.5158409097127179,[0.73973395 0.38778878 0.42      ],,0.6599229574203491,0.5518511780742088,[0.78601506 0.48181818 0.3877203 ],0.5484634065862641,[0.79627715 0.51804511 0.33106796],0.5647016556965722,[0.77601411 0.4503268  0.46776406],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6356321573257446,0.5080347749767116,[0.76483581 0.43411514 0.32515337],0.5031982686306539,[0.77917792 0.44924978 0.28116711],0.5188112293010677,[0.75101215 0.419967   0.38545455],,0.6647399067878723,0.5547982316585957,[0.78791709 0.4825199  0.3939577 ],0.5518145959327414,[0.79051484 0.51287712 0.35205184],0.5626932803299646,[0.78533636 0.45555556 0.44718793],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6323754787445068,0.5135977342858872,[0.75672462 0.44204404 0.34202454],0.5064331652445101,[0.77835524 0.44518828 0.29575597],0.526887392035907,[0.73626374 0.43894389 0.40545455],,0.6620102524757385,0.555184651540135,[0.78158868 0.49916136 0.38480392],0.5505505108760916,[0.79117192 0.51274983 0.34772979],0.5630787843258016,[0.77223482 0.48627451 0.43072702],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6168582439422607,0.4922977255546262,[0.75015033 0.41842311 0.30831974],0.4859249987180562,[0.78115216 0.39703704 0.2795858 ],0.5024653049457636,[0.72151533 0.44224422 0.34363636],,0.6634553670883179,0.5508353725355059,[0.7871445  0.49575441 0.36960721],0.5469119708348896,[0.79700413 0.49543081 0.34830097],0.5557647476000002,[0.77752583 0.49607843 0.39368999],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6318007707595825,0.5044166996744002,[0.76402179 0.41335045 0.33587786],0.49897265402386526,[0.77811094 0.42933333 0.28947368],0.5163162094115715,[0.75043378 0.39851485 0.4       ],,0.6640976071357727,0.5581183680591393,[0.78641644 0.49264454 0.39529412],0.5533355097773707,[0.79710145 0.51687006 0.34603502],0.5691692314785998,[0.77601411 0.47058824 0.46090535],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6237547993659973,0.49987938944987076,[0.75318141 0.41821248 0.32824427],0.4938976883169261,[0.77121212 0.42758621 0.28289474],0.5120415222551752,[0.73597455 0.40924092 0.39090909],,0.6567116379737854,0.546924380566287,[0.78182981 0.486      0.37294333],0.5419254854691145,[0.79433177 0.49591837 0.33552632],0.5553129893932881,[0.76971529 0.47647059 0.41975309],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6233716607093811,0.46513656597273995,[0.75549005 0.42554693 0.21437272],0.4889500644952803,[0.77036369 0.37176326 0.32472325],0.4662348750780225,[0.74117987 0.49752475 0.16      ],,0.660565197467804,0.49946501226842277,[0.78926342 0.50014903 0.20898258],0.5189584250770903,[0.78223212 0.45972603 0.31491713],0.5003889621692298,[0.79642227 0.54836601 0.1563786 ],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6339080333709717,0.5007355052183261,[0.76337904 0.43642198 0.3024055 ],0.496653265209445,[0.77864662 0.42466823 0.28664495],0.5058478514132501,[0.74869867 0.44884488 0.32      ],,0.6551059484481812,0.5343733847442875,[0.78304999 0.48070062 0.33936955],0.5326050740062972,[0.78865321 0.47714102 0.332021  ],0.5362967683644102,[0.77752583 0.48431373 0.34705075],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6473180055618286,0.5111210431968987,[0.77204611 0.43507589 0.32624113],0.5108506990788109,[0.76938541 0.44482759 0.3183391 ],0.5116711011760516,[0.77472527 0.42574257 0.33454545],,0.652536928653717,0.5222463000173047,[0.7829332 0.4652921 0.3185136],0.5240938912840108,[0.77321867 0.49057971 0.30848329],0.5215322342928942,[0.79289494 0.44248366 0.32921811],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6388888955116272,0.5150068380185461,[0.76428992 0.44510893 0.33562166],0.5098475349981165,[0.77897898 0.46147033 0.2890933 ],0.5266708596828451,[0.75014459 0.42986799 0.4       ],,0.6624919772148132,0.5485758235063748,[0.78723673 0.48432056 0.37417019],0.5469465845623849,[0.78813131 0.51865672 0.33405172],0.5552775293931016,[0.78634417 0.45424837 0.42524005],5,15,3,umap,17,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
