,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6314176321029663,0.5074522677560093,[0.75880678 0.44633205 0.31721798],0.501494363499543,[0.78773732 0.41944848 0.2972973 ],0.5162745528456837,[0.73192597 0.47689769 0.34      ],,0.666024386882782,0.5578820484621901,[0.78556754 0.50564617 0.38243243],0.5546512606389656,[0.80099502 0.48612786 0.37683089],0.5619078358366666,[0.7707231  0.52679739 0.38820302],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6295019388198853,0.5034791029270751,[0.76143791 0.41923848 0.32976092],0.49737730869315655,[0.78283445 0.40763835 0.30165913],0.5121114627367884,[0.74117987 0.43151815 0.36363636],,0.6668272614479065,0.5550052364589393,[0.78587815 0.51029601 0.36884154],0.5520271480764669,[0.79520248 0.50253485 0.35834411],0.5583477286662265,[0.77676997 0.51830065 0.37997257],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6199233531951904,0.5066577199946526,[0.74452334 0.43576728 0.33968254],0.4981827806725578,[0.77950016 0.41363973 0.30140845],0.5206791853274396,[0.71255061 0.46039604 0.38909091],,0.6629736423492432,0.5611634078328829,[0.77813588 0.51563004 0.38972431],0.5546723402246697,[0.7967265  0.50858233 0.35870819],0.5699602200276543,[0.76039305 0.52287582 0.4266118 ],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6295019388198853,0.4985356813662842,[0.76213018 0.41805226 0.31542461],0.4944280799679068,[0.78013325 0.40182648 0.3013245 ],0.5038306421735291,[0.74493927 0.43564356 0.33090909],,0.6716442108154297,0.5631623225977952,[0.78880407 0.50981654 0.39086635],0.560608166002755,[0.79671036 0.5022194  0.38289474],0.5659590585205276,[0.78105316 0.51764706 0.39917695],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6164751052856445,0.4783325897831563,[0.7523427  0.41442824 0.26822682],0.47585015889958754,[0.77457887 0.38737446 0.26559715],0.4826004150443963,[0.7313476  0.44554455 0.27090909],,0.6544637084007263,0.5345134158591092,[0.77611562 0.49289997 0.33452466],0.5356101323598249,[0.7810666  0.47651007 0.34925373],0.5342240599943682,[0.77122701 0.51045752 0.32098765],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6340996026992798,0.5069163785351043,[0.75701896 0.44046197 0.32326821],0.5038299961873244,[0.76980568 0.42571209 0.31597222],0.510609934909049,[0.74465009 0.45627063 0.33090909],,0.6701990962028503,0.5571190663767069,[0.78696805 0.51058287 0.37380628],0.5564662602831144,[0.78886076 0.50876055 0.37177748],0.5577866812019733,[0.7850844  0.5124183  0.37585734],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6254789233207703,0.43501220456904416,[0.76383499 0.40317346 0.13802817],0.47457119890634686,[0.75935982 0.35810378 0.30625   ],0.43955841564491904,[0.76836322 0.46122112 0.08909091],,0.6623314023017883,0.48709152292762053,[0.79047738 0.49985702 0.17094017],0.5376651094666383,[0.78219043 0.44433147 0.38647343],0.4933076660019289,[0.7989418  0.57124183 0.10973937],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6352490186691284,0.47356987374220183,[0.768      0.40610329 0.24660633],0.490467100102449,[0.75889328 0.38616071 0.32634731],0.4679091917288895,[0.77732794 0.42821782 0.19818182],,0.6620102524757385,0.5117592874933323,[0.7861002  0.4866226  0.26255507],0.5343466171225464,[0.76670659 0.46933819 0.36699507],0.5053729036196096,[0.80650038 0.50522876 0.20438957],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6408045887947083,0.48924554456709535,[0.76794799 0.40621066 0.29357798],0.4994653536292755,[0.75096739 0.41332195 0.33410673],0.4822908005086222,[0.78571429 0.39933993 0.26181818],,0.6592806577682495,0.5207615669347551,[0.78163166 0.47951236 0.30114068],0.5312993128568152,[0.75847357 0.49754041 0.33788396],0.5135328205356217,[0.80624843 0.4627451  0.27160494],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6283524632453918,0.5205358631898114,[0.75210277 0.45532246 0.35418237],0.5102708098860443,[0.79811749 0.43024963 0.3024453 ],0.5406252539655353,[0.71110468 0.48349835 0.42727273],,0.6645793318748474,0.565457390629949,[0.7816509  0.51543007 0.3992912 ],0.5577094236014593,[0.80469584 0.51781003 0.35062241],0.5788699567618543,[0.75988914 0.5130719  0.46364883],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6339080333709717,0.5196002854810867,[0.75753057 0.43502825 0.36624204],0.5111830454018002,[0.7820197  0.42575039 0.32577904],0.5324766397981614,[0.73452863 0.44471947 0.41818182],,0.6653821468353271,0.5627329219036862,[0.78211861 0.50558109 0.40049906],0.5568862812994376,[0.79546639 0.50791557 0.36727689],0.5709361934074041,[0.76921139 0.50326797 0.44032922],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6350574493408203,0.509645160796884,[0.76117421 0.43767997 0.3300813 ],0.5039423816535987,[0.77687444 0.4364233  0.29852941],0.5180436042447507,[0.74609601 0.43894389 0.36909091],,0.6645793318748474,0.5538064059110043,[0.78561514 0.48858603 0.38721805],0.5512092114674646,[0.78690597 0.51032028 0.35640138],0.5589414366569673,[0.78432855 0.46862745 0.42386831],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6423371434211731,0.5137744392067792,[0.76404494 0.46273292 0.31454545],0.5110349321917731,[0.7816092  0.43695015 0.31454545],0.5178491255718979,[0.74725275 0.49174917 0.31454545],,0.6759794354438782,0.5622389363821408,[0.79309907 0.5214606  0.37215713],0.5613130624570377,[0.79867144 0.51130653 0.37396122],0.5633334815407643,[0.78760393 0.53202614 0.37037037],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.632758617401123,0.5184988387166107,[0.76013209 0.43507031 0.36029412],0.5096279595226807,[0.79026217 0.43615257 0.30246914],0.5372210326874214,[0.73221515 0.4339934  0.44545455],,0.6575144529342651,0.5539442730367791,[0.78011078 0.49179229 0.38992974],0.5475708745843981,[0.79810227 0.50446735 0.340143  ],0.5664804193282251,[0.76291257 0.47973856 0.45679012],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6434866189956665,0.5215005652094531,[0.77056915 0.43801296 0.35591958],0.5157145685086667,[0.78610108 0.45965549 0.30138714],0.5361671279909946,[0.7556391  0.41831683 0.43454545],,0.6616891622543335,0.5564125101270153,[0.78202361 0.4874477  0.39976622],0.5529390943025906,[0.78812692 0.52242152 0.34826884],0.5673375523048726,[0.77601411 0.45686275 0.4691358 ],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6302682161331177,0.5055179107516728,[0.7555822  0.4579914  0.30298013],0.4990977304910027,[0.78413686 0.43504083 0.2781155 ],0.515086582111074,[0.72903412 0.48349835 0.33272727],,0.6701990962028503,0.5612485222063708,[0.78894858 0.51434096 0.38045603],0.5569469421740149,[0.80124708 0.50731087 0.36228288],0.5663797480583455,[0.77702192 0.52156863 0.4005487 ],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6340996026992798,0.5063343594306391,[0.76485331 0.41828479 0.33586498],0.5012845543429879,[0.78015038 0.41031746 0.31338583],0.5128434769445712,[0.75014459 0.42656766 0.36181818],,0.6621708273887634,0.5509635900178634,[0.78416445 0.48645119 0.38227513],0.548315247926101,[0.7898773  0.48597521 0.36909323],0.5539650702530668,[0.77853364 0.4869281  0.39643347],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6394636034965515,0.5109401067239312,[0.7648099  0.44242902 0.3255814 ],0.5079620478165686,[0.7797476  0.42371601 0.32042254],0.5147380515957901,[0.75043378 0.46287129 0.33090909],,0.665703296661377,0.5496225181645925,[0.78712121 0.49575995 0.36598639],0.5489096025246517,[0.7889142  0.49479167 0.36302294],0.5503556703888689,[0.78533636 0.49673203 0.36899863],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(128, 128)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6392720341682434,0.5200054896950115,[0.76705392 0.45054466 0.34241789],0.5154394655201942,[0.79084767 0.47737765 0.27809308],0.5388907629918572,[0.74465009 0.42656766 0.44545455],,0.6645793318748474,0.5583739385061858,[0.78856705 0.49016854 0.39638622],0.5551016522765216,[0.79886246 0.52959029 0.33685221],0.5720747558282572,[0.77853364 0.45620915 0.48148148],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6151341199874878,0.5183617814536184,[0.73766641 0.45416508 0.36325386],0.5071842663526316,[0.80457807 0.42131263 0.2956621 ],0.5481709483846013,[0.6810295  0.49257426 0.47090909],,0.6454720497131348,0.5508745333150095,[0.76534392 0.50318878 0.38409091],0.5415816384551517,[0.80562517 0.49128269 0.32783705],0.5694113585077378,[0.72889897 0.51568627 0.46364883],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6371647715568542,0.5187785376760533,[0.76187657 0.43827424 0.3561848 ],0.512129507678089,[0.78023644 0.45438441 0.30176768],0.5340578945112556,[0.7443609  0.42326733 0.43454545],,0.6689145565032959,0.5660842966518752,[0.78603175 0.49965446 0.41256669],0.5618953825735427,[0.79237071 0.53005865 0.36325678],0.576569557864298,[0.7797934  0.47254902 0.47736626],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6342911720275879,0.5191212596604002,[0.75628978 0.46321321 0.33786078],0.5121320325431501,[0.79458599 0.42493113 0.31687898],0.5308031387291418,[0.72151533 0.50907591 0.36181818],,0.6596018075942993,0.5493169502303252,[0.77896361 0.50815558 0.36083166],0.5456631517016698,[0.79543067 0.48854041 0.35301837],0.553858306011019,[0.76316453 0.52941176 0.36899863],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6226053833961487,0.5118584173496726,[0.74946663 0.44506816 0.34104046],0.5026981820144026,[0.79220361 0.43291732 0.28297362],0.5327054619863375,[0.71110468 0.45792079 0.42909091],,0.6541425585746765,0.5549020024710406,[0.7727746  0.50686723 0.38506418],0.5471389321927093,[0.79919246 0.50719895 0.33502538],0.5690860706422486,[0.74804737 0.50653595 0.4526749 ],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6494252681732178,0.5234849253749011,[0.771777   0.44434706 0.35433071],0.5204196298011862,[0.77492711 0.47383178 0.3125    ],0.5320200470018084,[0.7686524  0.41831683 0.40909091],,0.6726076006889343,0.5576909278899795,[0.79481749 0.48297872 0.39527657],0.5584573803180174,[0.78610153 0.52790698 0.36136364],0.5616803099840759,[0.8037289  0.44509804 0.43621399],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6312260627746582,0.5059361302025747,[0.75968992 0.44507499 0.31304348],0.4994577587087547,[0.784      0.4374502  0.27692308],0.5166041340976203,[0.73684211 0.4529703  0.36      ],,0.6734104156494141,0.5669496640189654,[0.79106573 0.51866667 0.39111659],0.5620788637932297,[0.80160372 0.5292517  0.35538117],0.5747133970186155,[0.78080121 0.50849673 0.43484225],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6354405879974365,0.5089040876997626,[0.76550905 0.43387097 0.32733224],0.5027299187480383,[0.78628049 0.42429022 0.29761905],0.5177791926098335,[0.74580682 0.44389439 0.36363636],,0.6652215719223022,0.5495394092467567,[0.78723134 0.50419626 0.35719064],0.5471544118209842,[0.79481253 0.49808673 0.34856397],0.5521686864046029,[0.7797934  0.51045752 0.36625514],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6293103694915771,0.5086166670789891,[0.7549866  0.43936301 0.33150039],0.5015589563742077,[0.77791411 0.4349232  0.29183956],0.5203008814473119,[0.73337189 0.44389439 0.38363636],,0.6621708273887634,0.5525869082765088,[0.78523234 0.48848849 0.3840399 ],0.5481985404758171,[0.79361812 0.49897751 0.352     ],0.559316621024267,[0.77702192 0.47843137 0.42249657],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(12,)","(512, 512)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6136015057563782,0.508341653401961,[0.73839009 0.44988523 0.33674963],0.49857798470536263,[0.79447035 0.41940086 0.28186275],0.5310117882811994,[0.68970503 0.48514851 0.41818182],,0.654945433139801,0.557353316335794,[0.77347341 0.51301587 0.38557067],0.5484590915138853,[0.8077345  0.49876543 0.33887734],0.5724310025793583,[0.7420005  0.52810458 0.44718793],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(10,)","(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6287356615066528,0.5071490192449791,[0.76066351 0.4089317  0.35185185],0.5014869220123686,[0.77959927 0.43563433 0.28922717],0.5256767452338061,[0.7426258  0.38531353 0.44909091],,0.6629736423492432,0.5550592372965406,[0.78717201 0.47892313 0.39908257],0.5525880460459512,[0.79209184 0.52281516 0.34285714],0.5671697485578594,[0.78231293 0.44183007 0.47736626],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(10,)","(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6285440325737,0.5082580884272746,[0.75235955 0.44754162 0.3248731 ],0.5019761417269787,[0.78054088 0.42159008 0.30379747],0.5173769592112479,[0.72614228 0.47689769 0.34909091],,0.6621708273887634,0.552411895853064,[0.7812779  0.49936061 0.37659718],0.5497310364427802,[0.79106405 0.48873592 0.36939314],0.5554254074743752,[0.77173091 0.51045752 0.38408779],11,15,3,umap,17,,"['timeline_index', 'time_encoding_minute']","[None, None]",True,False,384,0,True,signature,"(10,)","(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,9
