,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6971108913421631,0.6670524647598342,[0.76709187 0.56701306],0.6670730611773463,[0.76698194 0.56716418],0.6670319243571383,[0.76720183 0.56686201],,0.7341960072517395,0.7128450252008713,[0.79114594 0.63454411],0.7183055040197897,[0.76994434 0.66666667],0.7094615348829901,[0.81354825 0.60537482],11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6980428695678711,0.6733527262887296,[0.76315789 0.58354756],0.6712373450851091,[0.77863962 0.56383507],0.6764840744795766,[0.74827982 0.60468833],,0.7426877021789551,0.7252709232984852,[0.79444385 0.656098  ],0.7271549426583191,[0.78556218 0.6687477 ],0.7237233031110312,[0.80352864 0.64391796],11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.7036346793174744,0.6751370537868706,[0.77135462 0.57891949],0.6746843708855178,[0.77380265 0.57556609],0.6756171093341414,[0.76892202 0.5823122 ],,0.7662757635116577,0.7484879811136255,[0.81537479 0.68160118],0.7532401497077974,[0.79754218 0.70893812],0.745158644750183,[0.83402309 0.6562942 ],11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6982292532920837,0.6745197697369394,[0.76236606 0.58667347],0.6721439628482972,[0.78105263 0.56323529],0.6783498977237735,[0.74455275 0.61214704],,0.7627712488174438,0.7460261442851215,[0.81123981 0.68081248],0.7489394972232006,[0.79907036 0.69880864],0.7437528055167281,[0.82378567 0.66371994],11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6879776120185852,0.6623895709506642,[0.7553347  0.56944444],0.6604478884323459,[0.77042338 0.5504724 ],0.6652982995508155,[0.74082569 0.58977091],,0.7568405270576477,0.7405879296445619,[0.80551962 0.67565624],0.7423550155791452,[0.79743863 0.6872714 ],0.7390966105198751,[0.81376606 0.66442716],11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6866728663444519,0.6691705854363694,[0.74526443 0.59307674],0.6669496736684695,[0.79042109 0.54347826],0.6788128595553122,[0.70498853 0.65263719],,0.7806981801986694,0.7694603726075742,[0.82035994 0.7185608 ],0.767596548038997,[0.83184057 0.70335252],0.7718165992315695,[0.8091919 0.7344413],11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6780987977981567,0.6576233928454567,[0.74135091 0.57389588],0.655286136973604,[0.77610536 0.53446691],0.6645907209679706,[0.70957569 0.61960575],,0.7616929411888123,0.7469455884838256,[0.80803474 0.68585643],0.7474356694398911,[0.80558562 0.68928571],0.7464799526285515,[0.8104988 0.6824611],11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6900279521942139,0.6657466013899359,[0.75583615 0.57565706],0.6635004360726873,[0.77460126 0.55239961],0.6694588463437166,[0.73795872 0.60095898],,0.7631756067276001,0.7480817618297724,[0.80974553 0.68641799],0.7490489326535839,[0.80512489 0.69297297],0.7472026860868244,[0.81441952 0.67998586],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6706430315971375,0.6484494377222441,[0.73677938 0.56011949],0.6462613200028979,[0.76682171 0.52570093],0.6541814877586232,[0.70900229 0.59936068],,0.7673540711402893,0.7545098945296163,[0.81066257 0.69835722],0.7534842520436644,[0.81657459 0.69039392],0.7556709563665704,[0.80483555 0.70650636],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6879776120185852,0.6635721028499504,[0.75418502 0.57295918],0.6613550683189215,[0.7730283  0.54968184],0.6672668419740655,[0.73623853 0.59829515],,0.7321741580963135,0.7170731711998163,[0.78243732 0.65170903],0.7164085267890146,[0.78665786 0.64615919],0.7178084189070493,[0.77826182 0.65735502],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,9
