,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6693382859230042,0.6491480619796117,[0.73331329 0.56498283],0.647129063274882,[0.77085967 0.52339846],0.6564999627308852,[0.69925459 0.61374534],,0.7986251711845398,0.7888408697907792,[0.83429459 0.74338715],0.7863611969702116,[0.8499435  0.72277889],0.7922082963500632,[0.8192115  0.76520509],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6874184608459473,0.661971899248288,[0.75471698 0.56922682],0.6599911961400466,[0.77037922 0.54960317],0.664991287580709,[0.7396789  0.59030368],,0.7984903454780579,0.7865602733529818,[0.83702169 0.73609885],0.786387500890444,[0.83784374 0.73493127],0.7867357094641536,[0.83620126 0.73727016],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6959925293922424,0.6737784140423084,[0.75890613 0.58865069],0.6711232326314719,[0.78333842 0.55890805],0.6788443244636914,[0.73595183 0.62173681],,0.7878420352935791,0.7770399133385949,[0.82611578 0.72796405],0.775060213079504,[0.83815288 0.71196755],0.7795577073032318,[0.81441952 0.7446959 ],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6926374435424805,0.6710626435819813,[0.75530494 0.58682035],0.6683811283450518,[0.78283605 0.55392621],0.676756184840146,[0.7296445  0.62386787],,0.7685672044754028,0.7575719103801015,[0.80920102 0.7059428 ],0.7552441938542345,[0.82599819 0.6844902 ],0.7609284985660094,[0.7930734  0.72878359],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6931966543197632,0.6678888617106127,[0.75956763 0.57621009],0.6659094895085782,[0.7742704  0.55754858],0.670788467836143,[0.74541284 0.59616409],,0.7639843821525574,0.7503797961240225,[0.80865479 0.6921048 ],0.7498780398004454,[0.81140351 0.68835257],0.7509113982002178,[0.80592464 0.69589816],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7027027010917664,0.6780713675261425,[0.76711929 0.58902345],0.6759859483650967,[0.78161262 0.57035928],0.6810520612875318,[0.75315367 0.60895045],,0.7665453553199768,0.7534956454639713,[0.81021258 0.69677871],0.7526144320564205,[0.81521499 0.69001387],0.7544743466785301,[0.80527118 0.70367751],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6859273314476013,0.6611039635318882,[0.75282382 0.5693841 ],0.6589766598346023,[0.77080204 0.54715128],0.6645827019986021,[0.73566514 0.59350027],,0.7815069556236267,0.7692481796072146,[0.822434   0.71606236],0.7683562722837686,[0.82723667 0.70947588],0.7702295278536784,[0.81768678 0.72277228],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6881640553474426,0.6640993350243547,[0.75400676 0.57419191],0.6618142599682626,[0.77392092 0.5497076 ],0.6680253601051844,[0.73509174 0.60095898],,0.774363100528717,0.7613726914297572,[0.81704918 0.7056962 ],0.760832450068028,[0.81991665 0.70174825],0.7619452625008588,[0.8142017  0.70968883],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6982292532920837,0.676110904841261,[0.7607507  0.59147111],0.673418134577311,[0.78499543 0.56184084],0.6811796774571955,[0.73795872 0.62440064],,0.7657366394996643,0.7550590249336273,[0.80619982 0.70391823],0.7525333023303182,[0.82590816 0.67915845],0.7589808884426421,[0.78741015 0.73055163],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6702702641487122,0.6504344153086742,[0.73370465 0.56716418],0.648429555901356,[0.77242472 0.52443439],0.6580779431603232,[0.69868119 0.61747469],,0.7994338870048523,0.7901184883428058,[0.83433534 0.74590164],0.7873022668259533,[0.85333637 0.72126816],0.7942196419598396,[0.81616206 0.77227723],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
