,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6680335402488708,0.6380559718862124,[0.74222029 0.53389165],0.6370899058466046,[0.74948845 0.52469136],0.6392560473720997,[0.73509174 0.54342035],,0.8317832350730896,0.8215697631663457,[0.8642593  0.77888023],0.8218362561224892,[0.86313274 0.78053977],0.8213082634771863,[0.8653888  0.77722772],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6758620738983154,0.6525383945737842,[0.74256107 0.56251572],0.6502826164408624,[0.76767677 0.53288847],0.6573340119163412,[0.7190367  0.59563133],,0.8379835486412048,0.8278619735949083,[0.86960295 0.786121  ],0.8287045623576083,[0.86622001 0.79118911],0.827064906524881,[0.87301242 0.7811174 ],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6633737087249756,0.6296473397511755,[0.74140893 0.51788574],0.629777377615999,[0.74056064 0.51899411],0.629520636703113,[0.74225917 0.5167821 ],,0.825043797492981,0.809820924974761,[0.86362681 0.75601504],0.8205806785488681,[0.83417901 0.80698234],0.8031665253061075,[0.8952298  0.71110325],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
