,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.7084808945655823,0.6823413201980231,[0.77346466 0.59121798],0.6809567567827373,[0.78161593 0.58029759],0.6840194618095439,[0.76548165 0.60255727],,0.832726776599884,0.8227035829960275,[0.86485898 0.78054819],0.822725524096289,[0.86476481 0.78068624],0.8226816765598519,[0.86495317 0.78041018],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.7129543423652649,0.6845070151471457,[0.77924312 0.58977091],0.6845070151471457,[0.77924312 0.58977091],0.6845070151471457,[0.77924312 0.58977091],,0.8387922644615173,0.8281897740478288,[0.87087022 0.78550933],0.8301778884672593,[0.86341255 0.79694323],0.8264283603890152,[0.87845785 0.77439887],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.7185461521148682,0.6886287527208448,[0.78514513 0.59211237],0.6899632381394629,[0.77937853 0.60054795],0.6874541009467577,[0.79099771 0.5839105 ],,0.8131823539733887,0.7999064792047581,[0.85144695 0.74836601],0.8035906797516952,[0.83815151 0.76902985],0.7969772896790566,[0.86517099 0.72878359],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.7187325358390808,0.6854137732818351,[0.78779356 0.58303399],0.6893709598042611,[0.7731162  0.60562572],0.6825530596110326,[0.80303899 0.56206713],,0.8063081502914429,0.7921233508346972,[0.84642514 0.73782157],0.7965207441389324,[0.83088544 0.76215605],0.7887750524749086,[0.86255718 0.71499293],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.7008387446403503,0.6665679244680264,[0.77346507 0.55967078],0.6693344881418275,[0.7617459  0.57692308],0.6644854051702649,[0.78555046 0.54342035],,0.8239654898643494,0.8112869381737544,[0.86020124 0.76237263],0.8154745375154981,[0.84571669 0.78523238],0.8079984068824158,[0.87519059 0.74080622],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.7123951315879822,0.6798733522499312,[0.78190813 0.57783858],0.6825218425617066,[0.77111793 0.59392576],0.6778022403014766,[0.79300459 0.56259989],,0.8282787203788757,0.8157447006604788,[0.86380158 0.76768782],0.8203750467964657,[0.84820491 0.79254518],0.8121624329872388,[0.87998257 0.74434229],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.7045666575431824,0.6773573437801937,[0.77105301 0.58366168],0.6763245619989291,[0.77700146 0.57564767],0.6785484626795638,[0.76519495 0.59190197],,0.8152042031288147,0.802436924542336,[0.85265986 0.75221399],0.8054259659942422,[0.84153585 0.76931608],0.7999688138991576,[0.8640819  0.73585573],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.7148182392120361,0.6860904866462687,[0.78105323 0.59112774],0.6863718881654539,[0.77971429 0.59302949],0.6858174674842248,[0.78239679 0.58923815],,0.8274700045585632,0.81601755756426,[0.86192017 0.77011494],0.8181483347711392,[0.85381492 0.78248175],0.8141568723259979,[0.87018079 0.75813296],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6816402673721313,0.6593977962192695,[0.74643705 0.57235854],0.6569648761724812,[0.77401478 0.53991497],0.664853666792119,[0.72075688 0.60895045],,0.8445882201194763,0.8360400349421647,[0.87347745 0.79860262],0.8346168473021169,[0.88014153 0.78909216],0.8376293233455654,[0.86691353 0.80834512],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6946877837181091,0.671302880698087,[0.75897587 0.58362989],0.6688597316268687,[0.77962515 0.55809431],0.6755032399691094,[0.7393922  0.61161428],,0.8308397531509399,0.8221044320349187,[0.86152488 0.78268398],0.8199345260605825,[0.87298748 0.76688157],0.8247553712647924,[0.8503594  0.79915134],80,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,15
