,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.678471565246582,0.6532097608376903,[0.74680757 0.55961195],0.6511838419578357,[0.76511278 0.5372549 ],0.6566341468183173,[0.7293578 0.5839105],,0.7146515846252441,0.6989172942967953,[0.76774547 0.63008911],0.6981142599286247,[0.77343059 0.62279793],0.699848182456482,[0.76214332 0.63755304],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7025163173675537,0.6675018592626696,[0.77540107 0.55960265],0.6709470044675814,[0.76147043 0.58042358],0.665037339376225,[0.78985092 0.54022376],,0.7041380405426025,0.6785282704320108,[0.76926311 0.58779343],0.6850745478076332,[0.74339699 0.6267521 ],0.6751943720525707,[0.79699412 0.55339463],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6644920706748962,0.6487144483889246,[0.7231621  0.57426679],0.6482012765043437,[0.78002654 0.51637601],0.6604010004007957,[0.67402523 0.64677677],,0.7286696434020996,0.7197439751871813,[0.76975866 0.66972929],0.7175924820105062,[0.81045279 0.62473217],0.7273336199568863,[0.73295578 0.72171146],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6786579489707947,0.6575827390715359,[0.74253286 0.57263262],0.6552017903780187,[0.77493766 0.53546592],0.6640364956279052,[0.71272936 0.61534363],,0.8489014506340027,0.8406731053000764,[0.87688083 0.80446538],0.8390817780902711,[0.88435977 0.79380379],0.8424722960518349,[0.86952734 0.81541726],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.661696195602417,0.6304510975013877,[0.73790614 0.52299606],0.6297298467857113,[0.74338086 0.51607884],0.6313063466247624,[0.73251147 0.53010123],,0.7777328491210938,0.7651077475885152,[0.8195645  0.71065099],0.7643840139177234,[0.82343887 0.70532915],0.7658900847454755,[0.81572642 0.71605375],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6777260303497314,0.637761898266463,[0.75808031 0.51744348],0.6418712695766625,[0.74036622 0.54337632],0.6352680229773258,[0.77666284 0.4938732 ],,0.8424316048622131,0.829213060316397,[0.87672677 0.78169935],0.8390047745994931,[0.8497547  0.82825485],0.8227831141859557,[0.90546722 0.74009901],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7045666575431824,0.6804453376741681,[0.76824097 0.5926497 ],0.6782188215763306,[0.78394509 0.57249255],0.6837158865405952,[0.75315367 0.6142781 ],,0.8644022345542908,0.8554633977887713,[0.8914076 0.8195192],0.857670920751761,[0.88358656 0.83175528],0.8535031179939103,[0.89936833 0.80763791],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6853681206703186,0.664334235645512,[0.74836017 0.5803083 ],0.6617795248230031,[0.77950311 0.54405594],0.6706734529040583,[0.71961009 0.62173681],,0.8688502311706543,0.8615463843080122,[0.89334649 0.82974628],0.8602146350426219,[0.89916152 0.82126775],0.8630039416643535,[0.88760619 0.8384017 ],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6579683423042297,0.628880273587648,[0.73277996 0.52498059],0.6275865059560158,[0.74459899 0.51057402],0.6307770182753076,[0.72133028 0.54022376],,0.8675023317337036,0.8594287189330158,[0.89311732 0.82574012],0.8598023737257343,[0.89166305 0.8279417 ],0.8590632785934722,[0.89457635 0.82355021],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6831313967704773,0.6504262266530483,[0.75735084 0.54350161],0.6510185993727671,[0.75412166 0.54791554],0.6498830146925847,[0.7606078  0.53915823],,0.7391831874847412,0.7213673100238276,[0.79182356 0.65091106],0.7233848235426767,[0.78231293 0.66445672],0.7197374667920786,[0.80156829 0.63790665],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
